date,rh,theta_14,theta_19,WS_1_2_1,WS_1_3_1,WD_1_4_1,theta_3,theta_6,theta_11,theta_15,g_3,G,WD_1_1_1,es,theta_4,sw_out,WD_1_3_1,theta_16,theta_17,WS_1_1_1,WS_1_4_1,Rn,theta_7,theta_8,lw_in,theta_20,H,sw_in,t_dew,g_2,vp,theta_1,theta_5,SW_IN_1_1_2,theta_13,lw_out,LE,g_1,wd,ws,theta_12,vpd,SW_IN_1_1_1,theta_18,t_avg,theta_mean,theta_10,theta_9,WD_1_2_1,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2019-12-17,,,,,,,,,,30.61395833333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.82773784722222,,,,,-6.02818898627584,2.40973090913809,23.0,11.0,47.0,1.992,48.0,,144.17025658608318,,,,,,19.95946037515717,,,,,0.7027921722459145,2.6000001,1.6,0.0,,0.4392451076536965,0.7027921722459145,True,0.7027921722459145
2019-12-18,,,,2.427291666666667,1.876875,,,,,,,,242.8714773318132,0.8928029783249601,,,,,,3.1632193531514354,0.9252083333333334,,,,,,,,,,0.2721707643030272,,,,,,,,244.5963563824609,2.0981485882878594,,,,,4.584472846081021,16.03831812169312,,,,,-2.27141136250054,12.3781389624581,22.0,11.0,29.0,9.96,48.0,,144.06742357190203,,,,,,30.392375478641284,,,,,1.0545042513039975,3.9,2.4,0.0,,0.43937677137666575,1.0545042513039975,True,1.0545042513039975
2019-12-19,33.10041666666667,,,4.156875000000001,3.2820833333333344,,,,,30.554375,,,201.5861862576424,0.9208775989802116,,27.42854166666667,,,,5.220247686189274,1.6656250000000006,,,,241.9625,,19.251347333010553,148.27083333333334,-10.21708053917244,,0.28692197398021163,,,137.44375000000002,,344.68750000000006,,,202.69116966908626,3.5812077548806527,18.612083333333334,0.633955625,,,5.260156664919129,14.709715277777779,,,,,-1.14977351760183,11.8325553576561,12.0,17.0,0.0,3.984,48.0,2.388260916005544,144.00362494460057,,,,,,34.17975749662202,,,,,1.186672774769015,4.5,2.7,0.0,,0.439508435099635,1.186672774769015,True,1.186672774769015
2019-12-20,52.63645833333334,,,2.985416666666666,2.3627083333333325,,,,,30.831666666666678,,,169.58708675232236,1.0222722196554124,,24.74083333333333,,,,3.867671950561344,1.073541666666667,,,,267.81666666666666,,,138.29250000000002,-2.22495358154071,,0.5372511779887457,,,127.76666666666664,,357.68750000000006,,,171.59732305469927,2.5723346543070025,,0.4850210416666667,,,7.00141749249105,14.983553075396822,,,,,2.41505951459868,12.3158145753299,11.0,10.0,11.0,2.988,48.0,1.6303882389308648,143.9788919455929,,,,,,22.755678012093302,,,,,0.7913522218446974,2.9,1.8000001,0.0,,0.4396400988226042,0.7913522218446974,True,0.7913522218446974
2019-12-21,,,,1.7624999999999993,1.3687499999999997,,,,,,,,,,1.6991666666666667,25.42208333333333,,,,,0.5806250000000001,,,,259.35625,,,145.46343750000003,,,,,,134.36458333333331,,346.5583333333333,,,,1.4232494577131165,18.847083333333334,,,,,14.60308837632275,,,,,1.22289535046008,11.380440483961301,16.0,12.0,48.0,3.984,48.0,,143.99324406923736,,,,,,13.73858184084473,,,,,0.4837489388001308,1.6,1.1,0.0,,0.43977176254557343,0.4837489388001308,True,0.4837489388001308
2019-12-22,,,,3.2739583333333324,2.6162499999999995,,,,,,,-1.8260173611111108,,,,21.242291666666667,,,,,1.314583333333333,,,,290.3541666666667,,,121.20770833333331,,,,,,112.97916666666664,,355.3666666666666,,,,2.6756354130723885,19.01125,,,,,16.64032308201058,,,,,2.82575414834315,11.870954730877399,4.0,10.0,48.0,0.498,48.0,,144.04668906090427,,,,,,19.98937461683749,,,,,0.7038454820296683,2.5,1.6,0.0,,0.4399034262685427,0.7038454820296683,True,0.7038454820296683
2019-12-23,,,,2.7325,2.056875,,,,,,,,184.43552673080498,1.0685790130918238,,,,,,3.762027756605947,0.9789583333333336,,,,,,,112.66671875000002,,,0.6800903370391357,,,,,,,,186.34803672251357,2.38259027248482,,,,,7.2795214462416835,15.830306547619053,,,,,0.262211706592325,14.910939155796099,10.0,16.0,20.0,4.482000000000001,48.0,1.47411286253335,144.1392229014447,,,,,,29.095130411054782,,,,,1.0120807069804774,3.6000001000000004,2.3,0.0,,0.4400350899915119,1.0120807069804774,True,1.0120807069804774
2019-12-24,45.84520833333334,,,4.236041666666666,3.337916666666666,,,,,,,,178.3951311182368,1.4576336623319444,,20.35625,,,,5.501739598747661,1.6833333333333331,,,,286.31250000000006,,0.9507961244403704,116.99395833333335,-0.2682161117444082,,0.6071090789986111,,,112.25833333333333,,380.47916666666663,,,180.76962895059063,3.689757816353581,19.218541666666663,0.8505245833333334,,,11.760878878052877,17.071470403439147,,,176.04874999999996,,3.2744816542007102,20.3494175834311,7.0,12.0,0.0,0.0,48.0,2.9573547321280227,144.2708297780658,,,,,,44.0997872981664,,,,,1.540583638000684,5.8,3.5,0.0,,0.4401667537144811,1.540583638000684,True,1.540583638000684
2019-12-25,48.62687500000001,,,4.2647916666666665,3.433750000000001,,,,,,,,,,,21.457500000000007,,,,,1.7877083333333332,,,,297.50625000000014,,1.7334102991230391,121.45864583333336,,,0.7641907319237494,,,113.97916666666669,,391.0437499999999,,,,3.648744280365527,19.515416666666667,0.8297083333333335,,,13.427400618095286,16.239694940476188,,,,,6.58758018885993,20.3632607912028,4.0,10.0,1.0,0.0,48.0,2.74020035932574,144.4414820417232,,,,,,42.784433638486156,,,,,1.4970146192873313,5.5,3.4,0.0,,0.4402984174374504,1.4970146192873313,True,1.4970146192873313
2019-12-26,52.81375000000001,,,2.3702083333333333,1.975625,,,,,,,,189.21565187793635,1.274391301046584,,14.695208333333335,,,,2.752653530567317,0.9006249999999999,,,,303.8770833333333,,15.750108533360187,92.05218750000002,0.3661775421278269,,0.6413842177132502,,,89.67291666666668,,374.09583333333336,,,192.02910074618873,1.9997779659751629,19.847291666666663,0.6330070833333334,,,10.09982233666974,16.40593030753968,,,,,3.2745037159214103,15.827619180453699,8.0,12.0,0.0,0.0,48.0,1.5988485252439746,144.65114015124786,,,,,,22.729444553747417,,,,,0.7927741901317634,2.8,1.8000001,0.0,,0.4404300811604196,0.7927741901317634,True,0.7927741901317634
2019-12-27,,,,3.113125,2.588124999999999,60.75854166666666,,,,,,,,,1.9535416666666665,1.5066666666666668,67.39520833333333,,,,0.9745833333333332,5.908750000000001,,,345.8395833333333,,,14.599375,,,,,,13.806250000000004,,353.81666666666666,,,65.88628691188289,2.4500488797287967,20.117500000000007,,15.392499999999998,,,15.911555803571432,,,66.45270833333332,,1.96660175434448,5.8689890430609415,0.0,11.0,16.0,3.486,48.0,,144.8997526045246,,,,,,13.763261090230994,,,,,0.4846179193717278,1.7,1.1,9.1,,0.4405617448833888,0.4846179193717278,True,0.4846179193717278
2019-12-28,,,,3.7429166666666673,3.016458333333333,,,,,,,3.4029826388888917,,,,7.706249999999998,,,,,1.4391666666666667,,,,334.8375000000001,,,51.2703125,,,,,,48.70208333333335,,381.6333333333334,,,,3.0499876142027347,20.50145833333333,,,,,13.890781001984124,,,,,5.54414700018094,15.460840916510199,4.0,10.0,12.0,13.945,48.0,,145.18725585714586,,,,,,10.012635853426938,,,,,0.35255472688508643,1.1,0.8,10.7,,0.440693408606358,0.35255472688508643,True,0.35255472688508643
2019-12-29,63.54666666666665,,,4.946458333333333,4.035208333333333,,,,,,,,303.57405687795955,0.7818870431822346,,25.113541666666666,,,,6.777440281619498,2.4552083333333328,,,,235.46666666666667,,20.22210855026097,142.56145833333338,-3.307603148121809,,0.4898110015155681,,,131.2104166666667,,341.54791666666665,,,304.05293047194425,4.5535788204048755,25.41875,0.29207604166666673,,,3.296347571057117,11.287354166666665,,,,,0.684612019545852,7.38076537281296,3.0,12.0,0.0,0.0,48.0,1.5932065427811855,145.51357422905676,,,,,,24.169422952965668,,,,,0.8375676374257218,2.9,1.9,0.0,,0.4408250723293273,0.8375676374257218,True,0.8375676374257218
2019-12-30,49.03729166666668,,,4.403541666666665,3.5956250000000005,,,,,,,,305.446860590122,0.7619096723453462,,25.82458333333333,,,,6.01445564974816,2.154375,,,,226.07916666666668,,17.018732641996483,147.13208333333327,-7.434412536533069,,0.3571582140120131,,,135.26458333333335,,336.63958333333323,,,306.53697314545633,4.041999329103706,,0.4047514583333333,,,2.7736142518197835,,,,,,-0.531933594995508,8.38163183816062,6.0,10.0,0.0,0.0,48.0,1.967869349232078,145.8786197998109,,,,,,29.28094835151689,,,,,1.0142004929202821,3.7,2.3,0.0,,0.4409567360522965,1.0142004929202821,True,1.0142004929202821
2019-12-31,49.68666666666668,,,2.69375,2.1487500000000006,,,,,,,,250.2458630943655,0.8258706764305628,,24.194791666666656,,,,3.3469398372704617,1.0962500000000002,,,,239.30416666666667,,15.840838586176801,142.95062499999997,-6.533201266218704,,0.38196400976389616,,,132.60625000000002,,339.3041666666667,,,250.272212219074,2.3214224593176156,28.92124999999999,0.4439066666666666,,,3.5247299862569856,13.02464930555555,,,,,-2.93315663441138,10.6203315113978,20.0,12.0,0.0,0.0,48.0,1.5262272132512857,146.2822922931395,,,,,,25.451189810151263,,,,,0.8821767995505314,3.2,2.0,0.0,,0.4410883997752657,0.8821767995505314,True,0.8821767995505314
2020-01-01,58.23854166666666,,,5.378333333333333,4.292083333333333,204.83208333333332,,,,,,,197.5437970564575,1.0320813359274732,,25.67625,199.4362500000001,,,6.758088945846965,2.338125,28.39229166666666,,,256.90416666666664,,15.335548234075867,143.0457291666667,-0.5343915145890582,,0.6027461275941398,,,132.5354166666667,,356.3916666666668,,,199.51563676411442,4.691657653128408,29.14000000000001,0.42933520833333344,153.5560416666667,,7.0480213736176,13.69536557539683,,,196.25041666666667,,1.93982955239278,13.6654708524784,0.0,11.0,0.0,0.0,48.0,2.201699122090044,146.7244789516325,,,,,,2.5373826619605486,,,,,0.08824401269964699,0.2,0.2,0.0,,0.44122006349823495,0.08824401269964699,True,0.08824401269964699
2020-01-02,69.43749999999996,,,3.5314583333333336,2.9502083333333333,,,,,,,,178.71135439447863,1.0523186297509557,1.945833333333333,,182.45166666666668,,,4.261098476353126,1.3822916666666665,,,,283.4979166666667,,18.52221550661193,107.69,2.006861660703948,,0.7162440464176221,,,101.82083333333335,,359.0083333333334,,,197.66069133377343,3.0312642024216143,29.45854166666668,0.3360745833333334,,,7.378854419436009,13.183537202380952,,,187.48291666666668,,0.196610059148327,13.1863485979935,9.0,10.0,0.0,0.0,48.0,1.369596261120536,147.20505440240544,,,,,,3.80601274851656,,,,,0.13240551816636126,0.3,0.3,0.0,,0.4413517272212042,0.13240551816636126,True,0.13240551816636126
2020-01-03,57.40083333333335,,,4.867291666666667,4.141041666666667,,,,,,,,324.1468886819416,1.027116511445206,1.9910416666666664,24.731041666666652,,,,5.880703386369336,2.127708333333333,,,,264.00208333333336,,30.059173120916014,142.77635416666666,-1.4367664137497134,,0.5653596364452059,,,131.80000000000004,,357.3145833333333,,,323.8277511062177,4.254186263259,29.787291666666654,0.461756875,,,7.044450460418581,13.730973214285711,,,,,2.78937725388448,13.000709329463401,11.0,12.0,0.0,0.0,48.0,2.1786368273230536,147.7238805147089,,,,,,11.425075842726086,,,,,0.39733506950909175,1.4,0.90000004,3.0,,0.44148339094417344,0.39733506950909175,True,0.39733506950909175
2020-01-04,57.27499999999997,,,2.613125,2.040208333333333,,,,,,,-9.062753472222225,160.7038379416017,0.9163972148950218,2.005416666666666,25.272083333333338,,,,3.5700651830426637,0.9775,,,,254.0916666666666,,29.27092625274869,144.66437499999995,-2.6078996784745185,,0.513493048228355,,,132.9104166666667,,348.61041666666665,,,167.23305267491287,2.300224629094,29.92479166666668,0.4029041666666668,,,5.298232626822752,13.628963789682537,,,,,-0.22611994682557696,11.835100392142,7.0,11.0,0.0,0.0,48.0,1.487479925234744,148.28080625050342,,,,,,27.98265129855957,,,,,0.971553120267714,3.6000001000000004,2.2,3.0,,0.4416150546671426,0.971553120267714,True,0.971553120267714
2020-01-05,49.16020833333332,,,4.381875,3.595416666666668,,,,,,,,,1.1505892548213803,2.0610416666666667,26.277083333333334,,,,,1.6293749999999996,,,,256.89166666666665,,31.575392722710642,150.20416666666662,-1.7425924160681727,,0.5451113381547141,,,137.77083333333334,,358.07708333333335,,,139.60960705480616,3.733757642937346,29.893125,0.6054779166666666,,,8.613373301689284,14.785426587301586,,,,,2.17780684887776,14.062670311279,17.0,11.0,0.0,0.0,48.0,2.221218134303327,148.8756675090926,,,,,,46.927695443192356,,,,,1.634462858043414,6.1,3.7,0.0,,0.4417467183901119,1.634462858043414,True,1.634462858043414
2020-01-06,49.37645833333334,,,2.89875,2.4164583333333334,,,,,,,,276.4575475472535,0.9214790433580816,2.016666666666667,25.888541666666654,,,,3.7628659704770566,1.227291666666667,,,,244.50416666666663,,31.93835997318179,150.8136458333333,-5.41683905088534,,0.418966751691415,,,138.39166666666668,,342.17291666666665,,,266.2312681604633,2.576341492619264,29.75729166666667,0.5025122916666666,,,5.247993141558283,17.311059027777773,,,,,-2.557998733332,13.0445136861448,24.0,11.0,0.0,0.0,48.0,1.8232700757044493,149.50828696696198,,,,,,35.6372182429501,,,,,1.237259469916627,4.5,2.8,0.0,,0.4418783821130811,1.237259469916627,True,1.237259469916627
2020-01-07,34.638124999999995,,,2.9285416666666677,2.360208333333333,,,,,,,,216.28975190767486,1.1345220697345837,,27.27937499999999,,,,3.7267388235581835,1.1541666666666668,,,,246.30833333333328,,27.35742605079141,154.03697916666667,-7.121761575633839,,0.3655951947345839,,,141.9333333333333,,351.52916666666664,,,215.62575448808957,2.542413872556213,29.644375,0.768926875,,,7.896141463516706,18.514372023809518,,,,,-0.8475544397950329,15.938826190409,25.0,11.0,0.0,0.0,48.0,2.2738705562107504,150.17847391402512,,,,,,50.79753815627775,,,,,1.7680401833442012,6.7000003,4.0,0.0,,0.4420100458360503,1.7680401833442012,True,1.7680401833442012
2020-01-08,40.710625,,,5.584374999999999,,,,,,,,-3.738677083333336,182.92477234556478,1.2236498329069747,,23.49041666666667,,,,7.026760224507743,2.2764583333333333,,,,265.05833333333334,,11.224500665716754,131.8761458333333,,,0.4964027551325285,,,123.73750000000004,,365.29375,,,184.75970826595182,4.9550303704728895,29.61500000000001,,,,9.239827848101102,17.28610656415343,,,,,0.772624653676417,16.516034154512994,14.0,12.0,0.0,0.0,48.0,3.041708251819498,150.88602408752263,,,,,,41.86687812660686,,,,,1.4590676415447643,5.4,3.3,0.0,,0.4421417095590196,1.4590676415447643,True,1.4590676415447643
2020-01-09,65.58374999999998,,,4.150208333333335,,,,,,,,,183.11765163007203,1.6266159841129209,,25.37020833333334,,,,5.147146663905949,1.6708333333333332,,,,299.60416666666674,,20.283852823108546,142.42645833333333,7.39967465665967,,1.0484807757795875,,,132.4625,,391.77083333333326,,,185.3196808677374,3.6202989421605514,29.647291666666675,0.5781352083333333,,,13.952892041265947,16.733922123015873,,,,,9.49667725056423,19.9251615738643,9.0,12.0,0.0,0.0,48.0,2.345982174609139,151.63071950485644,,,,,,17.68724988622597,,,,,0.6191827225947842,2.1000001,1.4,0.0,,0.4422733732819888,0.6191827225947842,True,0.6191827225947842
2020-01-10,,,,6.508958333333332,5.486041666666665,,,,,,,,,,,5.578541666666664,,,,,2.6720833333333336,,,,337.875,,12.447216655086182,41.26885416666666,,,1.0812143003296082,,,40.297916666666666,,366.4458333333334,,,247.9267439784149,5.5657382594191205,29.907708333333346,,,,8.138151526419941,16.145738095238098,,,,,-2.089181517724,18.419505889882,2.0,11.0,1.0,2.9880000000000004,48.0,1.2301926386055826,152.41232829667302,,,,,,16.52015074113006,,,,,0.5751265923469492,1.8000001,1.3000001,1.8000001,,0.442405037004958,0.5751265923469492,True,0.5751265923469492
2020-01-11,61.17708333333334,,,5.895625000000003,4.960208333333333,,,,,,,,255.08901911288845,0.5290734563442188,,26.344791666666666,,,,6.915486748690918,2.524583333333333,,,,239.48750000000004,,54.665804575040895,154.6578125,-9.021676376558274,,0.3152238730108855,,,142.8104166666666,,321.3625,,,256.2356103513169,5.073975853839396,29.707916666666666,0.2138495833333333,,,-2.259396617100606,18.57644196428571,,,,,-6.816253440034701,3.05646929939576,3.0,10.0,0.0,0.0,48.0,1.3827382905426049,153.2306045415322,,,,,,37.228245586903995,,,,,1.283356432110989,4.8,2.9,0.0,,0.4425367007279272,1.283356432110989,True,1.283356432110989
2020-01-12,61.79145833333333,,,4.094375,,,,,,,,,159.65104087658162,0.9728733004969008,,26.595,,,,5.0833429770866205,1.4962500000000007,,,,248.14583333333331,,17.898728203570442,151.96604166666668,-2.278419082293842,,0.5274903838302342,,,,,347.81875000000014,,,163.1340603368433,3.481585466083486,29.20437499999999,0.4453829166666667,,,5.540273518393089,18.965675843253962,,,,,-3.4650410961304505,14.1534564455515,12.0,12.0,0.0,0.0,48.0,1.99315104685658,154.08528810351214,,,,,,20.39487440703261,,,,,0.7082693831214344,2.4,1.6,0.0,,0.4426683644508965,0.7082693831214344,True,0.7082693831214344
2020-01-13,,,,3.5685416666666683,2.7691666666666666,177.3670833333333,,,,,,,163.405583351659,1.1912792013395248,2.10875,25.90833333333333,,,,4.782907126509801,1.3114583333333336,,,,266.6291666666666,,29.97196744163129,148.4903125,,,,,,136.41666666666666,,363.10208333333327,,,165.8746035396186,3.1080184482941164,29.16145833333333,,,,8.517418534738884,19.312352843915342,,,,,-0.0262362480107186,17.5373245279057,11.0,11.0,0.0,0.0,48.0,,154.9761044741122,,,,,,5.08582559201479,,,,,0.1771200112695463,0.4,0.4,0.0,,0.4428000281738657,0.1771200112695463,True,0.1771200112695463
2020-01-14,,,,2.5558333333333336,,,,,,,,,,,,,,,,,,,,,277.7708333333333,,,136.063125,,,,,,128.67083333333335,,365.51666666666665,,,,2.1448765386758395,29.36437500000001,,,,,19.68999818121693,,,,,3.14653787699206,16.9851086220112,15.0,11.0,19.0,0.0,48.0,,155.90276461981261,,,,,,15.095235096425213,,,,,0.5315180302762019,1.8000001,1.2,0.0,,0.44293169189683496,0.5315180302762019,True,0.5315180302762019
2020-01-15,67.06750000000001,,,4.632500000000001,3.905,,,,,,,,127.22625579207727,1.141146193156101,,18.164166666666674,,,,5.456335772243794,1.82625,,,,299.2812500000001,,27.430440599927397,112.9064583333333,2.973469816234774,,0.7789895264894343,,,108.89583333333331,,368.65000000000015,,,158.6524650983805,3.9550214430609487,29.55729166666667,0.3621566666666667,,,8.787954757495458,17.51122941468254,,,,,3.82199114352488,12.5522116094718,1.0,12.0,0.0,0.0,48.0,1.5706826820546282,156.8649648366479,,,,,,25.43769939527833,,,,,0.8861267112396083,3.1000001,2.0,0.0,,0.44306335561980414,0.8861267112396083,True,0.8861267112396083
2020-01-16,69.07395833333335,,,5.508125,4.691875000000001,144.57770833333333,,,,,,-14.52721875,,,,5.267083333333333,21.37791666666666,,,,2.1479166666666663,16.248541666666664,,,312.62291666666664,,,34.52239583333334,,,,,,32.80833333333332,,327.34374999999994,,,52.49910844383804,4.5439316890886055,29.62958333333333,0.17550354166666662,36.23645833333335,,,19.38715178571429,,,20.257291666666664,,-2.0556225588557,2.9825320261301203,0.0,10.0,13.0,0.996,48.0,,157.86238661313567,,30.775760416666664,,,,46.57131222086538,,,,,1.6398215715682616,6.1,3.7,15.2,,0.4431950193427734,1.6398215715682616,True,1.6398215715682616
2020-01-17,,,,4.0775,,,,,,,,,,,,2.896458333333333,,,,,,17.39041666666667,,,334.8062500000001,,,24.534062500000005,,,,,,23.447916666666657,,340.13958333333335,,,,3.0560416666666668,29.49770833333334,,25.62020833333333,,,19.267736855158727,,,,,3.74363794456144,7.907512179019608,0.0,11.0,47.0,4.98,48.0,,158.89469650288353,,,,,,27.699276926165837,,,,,0.9753187027446338,3.6000001000000004,2.2,7.5,,0.4433266830657426,0.9753187027446338,True,0.9753187027446338
2020-01-18,,,,5.807708333333335,4.893124999999999,,,,,,,-7.053718749999998,,,,27.210000000000004,,,,,2.3497916666666665,,,,238.80833333333337,,22.478337232139438,162.7871874999999,,,0.4518850503077883,,,150.88125,,347.8583333333333,,,,4.942910403941402,,,,,5.6084006599232765,16.159078869047615,,,,,1.7383960078825602,8.71207583334996,12.0,12.0,3.0,0.0,48.0,2.165644265240577,159.96154600817087,,,,,,45.967388814638824,,,,,1.5964500927851974,5.9,3.6000001000000004,0.0,,0.4434583467887118,1.5964500927851974,True,1.5964500927851974
2020-01-19,46.78500000000002,,,2.1060416666666666,1.7185416666666666,,,,,,,-12.066440972222221,233.01479917079223,0.8410275309748317,,21.53333333333333,,,,2.147246521875408,0.7339583333333333,,,,251.8645833333333,,21.389650282797238,135.47500000000002,-6.661205836253583,,0.3780454476414984,,,127.04166666666669,,337.13125,,,236.760728671611,1.676447047135519,31.14270833333333,0.4629820833333331,,,4.092523355038857,14.400850694444443,,,,,-0.7629900416253009,9.9939662873324,20.0,10.0,0.0,0.0,48.0,1.4405848099422607,161.06257147577122,,,,,,14.069973334986825,,,,,0.4879490115628492,1.6,1.1,0.0,,0.44359001051168107,0.4879490115628492,True,0.4879490115628492
2020-01-20,65.33666666666667,,,1.9568749999999997,1.585208333333333,,,,,,,,169.19049157735955,0.8536519177581942,,26.840625000000006,,,,2.3837332926943526,0.6354166666666666,,,,242.48333333333332,,34.42044401984888,161.95270833333333,,,,,,150.58333333333334,,340.80625,,,166.38056427095654,1.6403083231735882,31.99979166666667,,,,3.727910142203036,14.103910714285714,,,,,-3.27153718604285,12.8692940686429,20.0,12.0,0.0,0.0,48.0,,162.19739400624152,,,,,,23.038385621915477,,,,,0.798699057994538,2.7,1.8000001,0.0,,0.4437216742346503,0.798699057994538,True,0.798699057994538
2020-01-21,75.51270833333338,,,3.685000000000001,,137.82937499999997,,,,,,-9.651354166666666,,,,7.2839583333333335,,,,,1.2212499999999995,,,,294.56875,,,47.59510416666666,,,,,,46.13958333333332,,334.0729166666667,,,130.66792989835108,3.090399596547434,32.41729166666668,0.17371625,,,,14.507485119047622,,,126.38458333333335,,-3.03612632446453,7.426702653133299,1.0,11.0,3.0,2.49,48.0,,163.36561937786345,,,,,,42.85882764220373,,,,,1.5091013490559064,5.6,3.4,2.2,,0.4438533379576196,1.5091013490559064,True,1.5091013490559064
2020-01-22,,,,4.696666666666669,3.81125,,,,,,,-1.881236111111112,,,2.5437499999999997,1.1920833333333325,,,,,1.8370833333333332,6.3127083333333305,,,347.07500000000016,,,13.578437499999998,,,,,,12.75416666666667,,353.9729166666668,,,,3.4483333333333333,33.040833333333325,,14.402708333333333,,,14.84323263888889,,,,,,,0.0,12.0,48.0,1.494,48.0,,164.56683798637118,,8.193944444444442,,,,11.34834964420227,,,,,0.39958651927193,1.3000001,0.90000004,1.2,,0.4439850016805888,0.39958651927193,True,0.39958651927193
2020-01-23,,,,4.925208333333335,4.138125000000001,,,,,,,,,,,16.549374999999998,,,,,2.3027083333333342,,,,278.3541666666667,,,106.1680208333333,,,,,,100.2645833333333,,356.39999999999986,,,,4.265671137525488,,,,,,17.251345238095233,,,,,1.4194770028931298,12.794361277241599,8.0,10.0,48.0,0.0,48.0,,165.80062480154953,,,,,,23.964730594264942,,,,,0.8438216642667601,2.9,1.9,0.0,,0.44411666540355804,0.8438216642667601,True,0.8438216642667601
2020-01-24,57.95,,,2.912708333333333,2.33875,,,,,,,,253.17967939262573,0.9436713166725624,3.8325000000000014,25.83791666666667,,,,3.7817450486579833,1.15,,,,249.6125,,,162.25010416666666,-2.612464345513208,,0.5120519416725625,,,150.98958333333334,,353.2479166666667,,,254.51594873660235,2.5458008454978294,,0.431619375,,,5.520387920095342,10.128076388888893,,,,,0.0152321935097461,13.7892043973138,9.0,12.0,48.0,0.0,48.0,1.9555895580754918,167.06653934172675,,,,,,19.188800350409753,,,,,0.6663724936897908,2.3,1.5,0.0,,0.4442483291265272,0.6663724936897908,True,0.6663724936897908
2020-01-25,69.71479166666667,,,3.0102083333333334,2.4066666666666667,,,,,,,0.8772222222222218,141.70870950261374,1.135955180135215,4.3525,25.115833333333335,,,,3.9096474437022586,0.9908333333333332,,,,278.63125,,,154.8546874999999,2.3603834902692404,,0.7504187218018812,,,144.35416666666663,,365.3604166666667,,,150.26234552282958,2.579338944258898,,0.38553645833333344,,,7.776199790133416,9.052465277777776,,,,,0.7366433483686021,16.3981615145062,6.0,11.0,48.0,0.0,48.0,1.8430880536390843,168.36412566712625,,,,,,10.21514555348281,,,,,0.3555039942795972,1.1,0.8,0.0,,0.4443799928494965,0.3555039942795972,True,0.3555039942795972
2020-01-26,62.6625,,,2.3154166666666667,1.92,,,,,,,,245.17659316598642,1.2468418356138211,,26.037708333333335,,,,2.853776461279772,0.9408333333333332,,,,270.625,,,165.8060416666667,1.6750003822164992,,0.6977939189471547,,,154.62291666666667,,369.02291666666673,,,243.54381335243272,2.0075066153199432,,0.5490479166666666,,,9.349606785746856,11.060878472222221,,,,,1.96058282912691,17.5860927778463,11.0,10.0,48.0,0.0,48.0,1.946368145112693,169.69291239297561,,,,,,19.130404780643076,,,,,0.6667674848586985,2.1000001,1.5,0.0,,0.4445116565724657,0.6667674848586985,True,0.6667674848586985
2020-01-27,,,,2.9093750000000003,2.397083333333333,,,,,,,,152.70198339931088,1.4038752659990341,,,,,,3.5876984260681186,0.8614583333333335,,,,,,,158.28197916666667,,,0.8642998885085641,,,,,,,,141.99021114792092,2.4389037731836964,,,,,11.452796026457634,9.967875000000003,,,,,3.70959104826329,18.7080729105171,16.0,14.0,35.0,0.0,48.0,2.044032062403816,171.0524127232039,,,,,,30.556382383756013,,,,,1.0671439687090438,3.7,2.4,1.4,,0.4446433202954349,1.0671439687090438,True,1.0671439687090438
2020-01-28,,,,6.618333333333332,5.669791666666669,253.5860416666667,,,,,,,,,,3.936458333333333,255.501875,,,,2.777708333333333,14.99125,,,331.62708333333336,,,29.453437500000003,,,,,,27.34791666666668,,344.25833333333344,,,254.5547606729717,5.14005204411566,,,31.55895833333333,,,10.834264384920637,,,253.6825,,1.543873761361,10.3318776071483,0.0,12.0,32.0,6.972,48.0,,172.44212450548554,,,,,,13.894883753624393,,,,,0.4892524824202446,1.7,1.1,9.400001,,0.44477498401840415,0.4892524824202446,True,0.4892524824202446
2020-01-29,89.28791666666667,,,4.3725,3.749375,244.469375,,,,,,-9.630090277777775,179.42686509400184,0.6770375260012617,,6.395208333333333,173.748125,,,5.06217710287676,1.840625,19.72875,,,314.91041666666666,,15.362569741706086,47.08177083333333,-0.3015034966408159,,0.6045141926679285,,,45.679166666666696,,337.27083333333337,,,196.04619544016705,3.7561692757191913,,0.07252333333333334,48.484375,,1.4040097346315354,18.056548611111108,,,186.54041666666663,,0.0480135335482146,2.50321051030977,0.0,11.0,0.0,0.0,48.0,0.5486625970583935,173.86153030831798,,29.35884027777778,,,,12.861536106989035,,,,,0.4449066477413733,1.4,1.0,0.0,,0.4449066477413733,0.4449066477413733,True,0.4449066477413733
