date,rh,H,sw_in,g_2,vp,theta_1,g_3,lw_out,g_1,wd,es,LE,ws,sw_out,G,vpd,Rn,lw_in,t_avg,t_dew,t_min,t_max,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2014-07-26,84.94308125,18.906138963229164,190.85546839375004,,1.9400497481078196,26.497886875000006,2.882567492708332,411.00686666666667,2.680666629375002,199.18875623125,2.3909074717661536,77.01867724983332,0.6792217495624999,33.940030685416666,2.781617061041666,0.4508577236583334,129.11313979166667,383.20456875,19.972573957291665,16.583237268680122,13.46733214,24.43896936,0,0,1,0,2.961735286496727,345.338344143524,95.92481621306247,126.331522730625,1.316984777432619,0.8254777979989402,126.33152273062498,101.43242551602646,0.7593102191731013,0.7593102191731013,24.89909721459853,2.711831588594588,3.5714409211399887,8.3,6.1,0.0,0.5854821182196703,0.8766780021565372,5.347735813154877,False,
2014-07-27,88.41818208333333,18.67673581514584,218.30360876041667,,2.163065016850024,25.99486833333333,6.150777134166668,418.5534583333333,6.750382539583333,253.14613747708336,2.5289919600354405,112.47551258876041,1.3205535379375,36.02472195416666,6.450579836875,0.3659269431854165,155.70263472291668,391.97720625000005,20.866580376875003,18.250691708069798,15.03714289,27.60853477,0,0,4,0,3.58966044573115,344.1630197441227,131.15224840390624,149.25205488604172,1.316984777432619,0.8291147049836998,172.7255146740061,148.1285379133284,0.7593102191731013,0.8787299344323587,24.59697676067767,3.9636780633150233,5.220103672029492,6.6,4.8,4.7000003,1.0875215983394777,0.8766780021565372,4.2080544103513775,False,
2014-07-28,83.54376375,35.255808007729165,249.43548354166668,,1.4976724800046182,26.12721687500001,-5.356291041666666,392.56786874999983,-6.172288379375002,269.68426056875006,1.8368007537629512,,1.6929466177291663,44.84371722916666,-5.764289710520834,0.3391282737583333,149.74599131250002,337.72209375000006,15.992643952312498,12.614992956604832,9.432562646000001,18.97762129,0,0,4,0,3.0482035157860023,342.9577733688757,,155.51028102302087,1.316984777432619,0.8345098250671324,,83.46957100629062,0.7593102191731013,,46.43136246226634,,2.927756503978504,4.6,3.5,0.0,,0.8365018582795725,2.927756503978504,True,2.927756503978504
2014-07-29,83.87789187499997,30.46374881843749,245.4379453125,,1.4007150570095832,25.988692916666675,-5.879389827083332,386.30780416666664,-7.771161983333332,226.92890428541676,1.799755152397083,,1.0818549578749999,43.62693320833333,-6.825275905208333,0.3990400953875,156.48611835416662,340.98291041666664,15.081263616229165,11.583308029154873,7.724491624,22.2845844,0,0,18,0,3.3518811994731195,341.72278061453966,,163.311394259375,1.316984777432619,0.836770655010663,,105.02483954505007,0.7593102191731013,,40.12029345741311,,3.6806081764301193,6.1,4.4,0.0,,0.8365018582795725,3.6806081764301193,True,3.6806081764301193
2014-07-30,83.23285604166664,41.27165318214582,276.7307583791667,,1.501340248376274,25.379211666666667,-2.959412250000001,393.92067500000013,-4.324141868749998,235.9678112958334,1.9343158775804408,,1.026874442854167,49.87087571249999,-3.6417770593749967,0.4329756292041668,173.9873180833334,341.04811041666665,16.438748845833334,12.733961391288398,10.23005922,22.75969132,0,0,18,0,3.7942228325388365,340.458223654142,,177.6290951427084,1.1904006413500081,0.836323876289686,,126.34401550936299,0.8400533108466083,,49.12980241760148,,4.433504848005231,7.0,5.3,0.0,,0.836510348680232,4.433504848005231,True,4.433504848005231
2014-07-31,79.98919229166667,38.11363172874999,303.41936237500005,,1.536716242553856,24.771234166666673,0.2777484041666633,399.14333541666656,-0.12862681249999985,216.93106993541664,2.1329053242809386,,1.1814031828333336,53.7811590625,0.07456079583333246,0.5961890817270833,197.13234497916667,346.6374770833333,17.457710258979162,12.89274860909797,8.001380098,24.83356663,0,0,16,0,4.139153593161231,339.16429149825893,,197.05778418333333,1.1904006413500081,0.8355986701361053,,150.03729070555318,0.8400533108466083,,45.370491654082,,5.270068686209617,8.6,6.3,0.0,,0.8365188390808916,5.270068686209617,True,5.270068686209617
2014-08-01,81.67549270833334,24.470671003125,254.75086977083333,,1.7226313068984207,23.995757916666665,1.9205244229166665,406.50062083333336,1.5420565166666655,187.07947519375,2.3005587058588373,,0.7464972276666666,44.7057079375,1.7312904697916676,0.5779273989604167,161.91698475,358.37244375,19.130036471041667,14.807451773180865,12.25325029,26.41289718,0,0,11,0,3.8410169539413213,337.8411802644767,,160.18569428020834,1.1636138561935947,0.8336861229641644,,142.66473918021566,0.8593916226394835,,28.474411849591064,,5.019163976889307,8.400001,6.0,4.8,,0.8365273294815512,5.019163976889307,True,5.019163976889307
2014-08-02,75.54336833333333,38.597753439250006,311.1116097708333,,1.5532860255663188,23.40256625,2.4110886999999988,408.65960625,2.1338938562500007,226.00588981875,2.372661436170486,,0.6344890286041668,52.25214466666667,2.2724912781250013,0.8193754106041663,197.0984984375,346.89863958333336,19.363768459166664,13.185830837795871,11.20589297,26.46310861,0,0,16,0,4.422551220566274,336.48909345423306,,194.82600715937497,1.1904006413500081,0.8317077160394782,,135.50242985711662,0.8400533108466083,,45.94679044875268,,4.7682544242893465,7.5,5.7000003,0.0,,0.8365358198822108,4.7682544242893465,True,4.7682544242893465
2014-08-03,75.66681916666668,46.674720930375,336.3405178333333,,1.5757306360901977,22.686631666666674,2.7846999854166667,412.32387916666664,2.9567169729166665,226.52017951458336,2.4528476714901983,,0.6774921428541668,55.53235831249999,2.8707084791666646,0.8771170354000001,216.6410449375001,348.15676458333337,19.81753618770833,13.336545828880126,11.03305744,27.49203814,0,0,18,0,4.784051316086214,335.1082422361758,,213.77033645833347,1.1904006413500081,0.8298639556060086,,147.325790540696,0.8400533108466083,,55.56161773035104,,5.1865749747170895,8.5,6.2000003,0.0,,0.8365443102828704,5.1865749747170895,True,5.1865749747170895
2014-08-04,81.5988777083333,26.290461018375,255.05426978541664,,1.8928165733599376,22.007707499999995,4.2515905583333335,416.23530000000017,4.1031489500000005,174.51423875208332,2.5231849561141044,109.69583158791148,0.7280577748333337,44.43796968125,4.1773697541666674,0.6303683827541667,166.05553968749996,371.6745395833335,20.705660529791672,16.273128966215495,15.07243683,27.46999226,0,0,3,0,3.9968237263994113,333.6988457351162,135.9862926062865,161.87816993333328,1.1904006413500081,0.8260035070935969,161.87816993333325,130.58198827567222,0.8400533108466083,0.8400533108466083,31.296181657660984,3.865122134834604,4.601043868203224,6.4,4.9,2.4,0.93898854453127,0.83655280068353,4.099108723349297,False,
