date,rh,H,sw_out,sw_in,g_2,Rn,theta_1,g_1,wd,lw_in,t_avg,G,lw_out,LE,ws,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2011-01-24,76.46088660624999,,40.67678645833333,50.16222229166667,-7.8089522291666675,6.134760766666666,36.52270416666666,-4.725109827083333,,281.03621875,,-6.267031028125,284.1406062499999,,,-16.5868,-0.23283,0,0,19,0.0,19,132.68991586840818,,12.401791794791665,1.29007532358178,0.7751485372370261,,,0.7751485372370261,,,,,1.1,0.7,0.5,,,,False,
2011-01-25,82.76513787708333,,38.05946777083333,47.11818375000001,-0.7961611910416666,5.142044791666668,36.38548729166667,-0.005002411250000051,,300.4555708333333,,-0.4005818011458333,304.1226791666666,,,-4.38647,0.03999,0,0,31,0.0,36,134.0357870093841,,5.542626592812502,1.3406249579415401,0.7459207693219796,,,0.7459207693219796,,,,,1.0,0.7,0.0,,,,False,
2011-01-26,80.06053039166666,,45.17472270833334,57.55727452083333,-1.1390835488756246,7.604313231249999,36.627794375,-0.4916033200000001,,299.57197291666665,,-0.8153434344378123,304.0596083333333,,,-4.58932,-2.13952,0,0,35,0.254,36,135.41598124132403,,8.419656665687809,1.377979760242236,0.725700063855952,,,0.725700063855952,,,,,0.8,0.6,0.0,,,,False,
2011-01-27,83.70781885416669,,52.11786414583333,66.82308208333333,-1.129413620625,9.226157822916667,37.06523000000001,-0.40982317875,,293.66820625000014,,-0.7696183996875,298.79927500000014,,,-5.36502,-2.7364900000000003,0,0,30,0.0,35,136.83011818774497,,9.995776222604167,1.4174759163503292,0.7054793583899243,,,0.7054793583899243,,,,,1.2,0.8,1.0,,,,False,
2011-01-28,83.96449625416666,,66.69833877083333,82.7483002083333,-0.7008284345833337,7.296250562499997,37.53151479166666,-0.13671998499999982,,293.5797354166665,,-0.4187742097916665,301.76488958333334,,,-6.68203,-1.48821,0,0,43,0.508,44,138.27780120139695,,7.715024772291665,1.459302988343378,0.6852586529238965,,,0.6852586529238965,,,,,0.90000004,0.6,0.0,,,,False,
2011-01-29,82.51394101458334,,58.11230187499999,72.31871914583334,-0.17287988604166654,9.95155971875,37.997345208333336,0.1923314906249999,,298.9895041666666,,0.009725802291666636,302.93879583333336,,,-6.5734699999999995,-1.33989,0,0,38,0.0,44,139.75861722463304,,9.941833916458334,1.463969733239309,0.6830742311777933,,,0.6830742311777933,,,,,1.1,0.7,0.90000004,,,,False,
2011-01-30,75.23312345416666,,93.70760602083338,122.29964479166668,-0.24741705948958334,8.889085099999999,38.49641541666667,-0.081954953624375,,269.5671291666667,,-0.16468600655697913,288.53383749999995,,,-5.42656,-3.860635,0,0,43,0.254,44,141.27213667647618,,9.053771106556981,1.4686664217146348,0.6808898094316901,,,0.6808898094316901,,,,,0.5,0.4,0.0,,,,False,
2011-01-31,75.29262432708336,,89.81535452083334,118.74125645833334,-5.503897895833334,11.292582783333346,38.886789791666665,-3.157723779166666,,251.11246041666664,,-4.3308108375,268.05934583333334,,,-9.9284,-9.06893,0,0,39,0.0,39,142.81791336722978,,15.623393620833342,1.435297823498196,0.6967195125836243,,,0.6967195125836243,,,,,0.8,0.6,2.8,,,,False,
2011-02-01,83.85914203958335,,51.71290681249999,61.57711750000001,-4.2756644999999995,9.027409691250002,38.94196583333334,-2.1116528749999994,,278.24808333333334,,-3.1936586875000006,279.1319020833332,,,-9.50792,-5.48727,0,0,37,0.0,38,144.395484441377,,12.221068378750005,1.391773352529743,0.7185077930845276,,,0.7185077930845276,,,,,1.1,0.7,12.7,,,,False,
2011-02-02,79.61791334583334,,73.58242497916667,88.62303227083333,-3.3325205395833333,5.820505660416671,38.959284791666654,-2.2340799931249995,,280.6733166666666,,-2.7833002663541664,288.94467291666666,,,-6.28903,-2.93079,0,0,31,0.0,47,146.0043703494078,,8.603805926770837,1.37509382297232,0.7272231052848891,,,0.7272231052848891,,,,,0.7,0.5,3.8,,,,False,
2011-02-03,69.41115409583334,,112.81595049999999,150.48508916666663,-9.901012145833333,1.6865369583333325,38.923781666666656,-7.0319096875,,231.51209166666663,,-8.466460916666668,265.66853541666677,,,-13.4226,-6.82861,0,0,24,0.0,28,147.64407484911501,,10.152997875,1.3552428147448763,0.737875153529775,,,0.737875153529775,,,,,0.7,0.5,0.0,,,,False,
2011-02-04,57.15370798124997,,113.37479425000004,152.79436291666667,-9.059262354166664,4.568138541666666,38.54843979166667,-6.3256554375,,240.39634374999997,,-7.692458895833332,273.21686874999995,,,-11.4804,-4.80633,0,0,25,0.0,21,149.31408503679052,,12.2605974375,1.3312207501926758,0.7511902138358825,,,0.7511902138358825,,,,,1.3000001,0.90000004,0.0,,,,False,
2011-02-05,84.76578078749998,,46.00907781249999,51.50476562500001,-8.304635729166664,-4.163775847916666,38.03364708333332,-4.487691835416667,,275.5407354166666,,-6.396163782291667,284.16818333333333,,,-10.2582,-4.4192,0,0,35,0.0,39,151.01387140865953,,2.232387934375,1.3426407317403553,0.7448008810992809,,,0.7448008810992809,,,,,1.0,0.7,3.8,,,,False,
2011-02-06,88.57751808125,,56.44765770833335,62.74323835416667,-0.9986260600624997,3.1997020270833327,37.81399854166667,0.06470922877083328,,303.23648333333335,,-0.4669584156458335,306.0318291666668,,,-4.77813,-0.82924,0,0,31,0.0,36,152.7428879527821,,3.6666604427291674,1.354258343084361,0.7384115483626794,,,0.7384115483626794,,,,,1.0,0.7,1.5,,,,False,
2011-02-07,82.69602709166669,,68.84608110416666,80.45561408333332,0.7521716879166668,5.860264627083333,37.90541479166667,1.21526836875,,303.97597916666666,,0.9837200283333332,309.3426791666667,,,-0.76471,-0.12616,0,0,43,0.254,44,154.5005722715579,,4.87654459875,1.3660787591599637,0.7320222156260779,,,0.7320222156260779,,,,,0.7,0.6,2.8,,,,False,
2011-02-08,63.114892450000006,,107.12713020833333,133.51794152083335,-1.0801988723333336,-4.510504008333332,38.192445833333345,-0.9596328485416664,,238.60007916666663,,-1.0199158604374998,267.4576916666667,,,-13.777333333333333,-11.2917,0,0,44,0.0,44,156.2863457348692,,-3.4905881478958323,1.37810733716751,0.7256328828894765,,,0.7256328828894765,,,,,0.4,0.3,0.0,,,,False,
2011-02-09,63.44249958124999,,105.5942054375,131.7726104791667,-3.576037625,-0.6899728729166651,38.36048041666667,-2.7820378125000005,,228.9047270833333,,-3.1790377187500005,253.98884791666669,,,-16.6405,-11.2846,0,0,22,0.0,21,158.0996136638014,,2.4890648458333358,1.3903496246680982,0.7192435501528749,,,0.7192435501528749,,,,,0.90000004,0.6,0.0,,,,False,
2011-02-10,61.68371026041666,,130.21447020833332,172.25896083333336,-6.067301291666667,6.7427890208333325,38.244847708333346,-4.433638520833333,,207.98338749999996,,-5.25046990625,241.12110416666667,,,-21.3034,-12.7958,0,0,27,0.0,34,159.9397655447896,,11.993258927083332,1.395348973899747,0.7166665964609423,,,0.7166665964609423,,,,,0.7,0.5,0.0,,,,False,
2011-02-11,60.47364604999999,,94.24127277083332,117.29801464583336,-5.1807935208333316,8.546628395833332,37.81319416666667,-3.622410083333333,,264.21496458333337,,-4.401601802083332,277.57756041666664,,,-13.577766666666667,-2.2198358333333337,0,0,24,0.0,24,161.8061752739438,,12.948230197916665,1.4003844056921513,0.7140896427690095,,,0.7140896427690095,,,,,1.3000001,0.90000004,0.0,,,,False,
2011-02-12,68.65916495,,113.34831583333332,148.00652770833332,-0.30936042520833323,15.639705693750004,37.50639604166667,0.388693466875,,292.11273541666674,,0.03966652083333333,310.58454375,,,-2.197795,1.30368,0,0,38,0.254,40,163.69820143122132,,15.60003917291667,1.4139832405949786,0.707221960834004,,,0.707221960834004,,,,,1.8000001,1.2,2.6000001,,,,False,
2011-02-13,65.79010712083333,-50.15737291666667,97.36919477083336,129.99659541666668,1.8741027604166665,11.7625815,37.53292520833333,1.7760026645833331,,306.7432145833333,3.5920110416666664,1.8250527125,326.46806458333333,9.940293187810116,5.3163810416666655,1.63762,6.841069999999998,0,0,3,0.0,3,165.61518758402406,-40.21707972885655,9.937528787500002,1.4164251456480699,0.7060027161142078,-56.96448301248567,14.079681226328466,0.7060027161142078,-4.046990010176767,-71.04416423881415,0.34456758049747765,0.488054185391743,1.7,1.1,0.0,0.44368562308340265,,,False,
2011-02-14,64.39203971666667,,69.84059185416666,103.95088579166666,1.5869781541666663,6.712556710416668,39.876440833333334,1.6833900208333332,,298.184725,,1.6351840874999997,323.37289375,,,4.42726,7.037560000000001,0,0,42,0.0,42,167.55646261971918,,5.077372622916668,1.4183847507073344,0.7050273203383708,,,0.7050273203383708,,,,,0.7,0.6,0.0,,,,False,
2011-02-15,67.59871541874999,,104.64859979166664,168.09940666666668,0.9059959990208334,31.105311685416666,41.01064395833333,-0.7195695835416664,,268.04036458333337,,0.09321320773958336,298.33660208333333,,,-9.26315,-0.31001,0,0,31,0.0,33,169.52134110649678,,31.01209847767708,1.41999210153015,0.7042292692490497,,,0.7042292692490497,,,,,1.2,0.90000004,0.0,,,,False,
2011-02-16,69.48656009375001,,84.53737637500002,137.48230854166664,0.6525831437499999,42.09554202708333,41.52185541666667,-1.2517467773124993,,312.04732291666664,,-0.2995818167812498,322.12634166666675,,,-3.21874,6.722060000000001,0,0,38,0.0,38,171.50912368190313,,42.39512384386458,1.4206939264825782,0.7038813789229378,,,0.7038813789229378,,,,,1.7,1.2,0.0,,,,False,
2011-02-17,75.1178169875,,31.262486666666675,86.21414954166666,49.84724264583333,58.02001524166667,48.26307375000001,48.74528741666668,,351.6747229166665,,49.29626503125,348.65338124999994,,,8.8773,12.6986,0,0,25,0.0,26,173.51909746831382,,8.723750210416675,1.4213964455259505,0.7035334885968259,,,0.7035334885968259,,,,,3.3,2.2,0.0,,,,False,
2011-02-18,57.52417698125002,,19.083689875,167.63486083333333,4.199171954791663,114.54919007083332,51.81786979166668,11.582763520833332,,321.61828333333335,,7.8909677378125025,354.11996041666663,,,8.58968,12.6829,0,0,28,0.0,32,175.55053651453616,,106.65822233302084,1.4220996596904392,0.7031855982707138,,,0.7031855982707138,,,,,2.4,1.6,0.0,,,,False,
2011-02-19,56.40664488958333,,23.276462499999994,176.04406812500008,-24.82457945833333,102.575811875,47.40672229166668,-11.100418062499998,,272.19784375,,-17.962498760416672,319.25227916666665,,,-1.8152560000000009,3.33935,0,0,19,0.0,19,177.6027022626661,,120.53831063541668,1.4228035700082569,0.7028377079446018,,,0.7028377079446018,,,,,3.0,2.0,0.0,,,,False,
2011-02-20,84.07503432708336,,8.466360812499998,35.47532695833333,-10.053417833333333,9.3591984875,44.95034791666668,-5.520634804166668,,293.82766458333333,,-7.7870263187500015,309.69499583333334,,,-3.51528,0.57152,0,0,26,0.508,30,179.67484403925633,,17.146224806250004,1.3914347484059897,0.7186826411699059,,,0.7186826411699059,,,,,2.2,1.5,22.2,,,,False,
2011-02-21,89.66112948541668,,19.7105245,27.615379104166674,-5.374195708333333,6.725372191666667,48.91689395833336,-3.0423840625,,295.75724375,,-4.208289885416666,296.8156,,,,,0,0,48,0.0,48,181.7661995697936,,10.933662077083332,1.3618910340744776,0.7342731356474391,,,0.7342731356474391,,,,,0.6,0.5,12.900001,,,,False,
2011-02-22,78.77725698958334,,116.1993230625,131.35804645833332,-3.7588626458333327,15.631201604166666,46.69406958333333,-1.109166993125,,281.01845208333333,,-2.4340148194791666,279.0877166666666,,,,,0,0,48,0.0,48,183.87599551542218,,18.065216423645836,1.332084345023701,0.75070321465433,,,0.75070321465433,,,,,1.1,0.7,0.0,,,,False,
2011-02-23,82.57877453958334,,74.4547608541667,88.63053291666664,-3.5690665,14.762785527083338,44.91461166666667,0.27335668868541685,,295.0386875,,-1.647854905657291,293.6748375,,,,,0,0,48,0.0,48,186.00344803079682,,16.410640432740625,1.2961410115613838,0.7715209927624771,,,0.7715209927624771,,,,,1.3000001,0.90000004,0.5,,,,False,
2011-02-24,86.79345971875,,64.248364125,81.97920833333335,-2.7460441250000005,14.552580064583333,44.46912437500001,-0.07577996435416669,,313.50275625,,-1.4109120446770838,316.49687083333333,,,0.26304,0.99033,0,0,44,20.828000000000003,46,188.147763341898,,15.963492109260415,1.2746424931058018,0.7845337068305277,,,0.7845337068305277,,,,,1.3000001,1.0,5.4,,,,False,
2011-02-25,78.19797749166662,,121.18541191666668,147.0453091666666,-2.1909142291666663,10.796368920416665,44.29787750000001,-0.7049405591666665,,286.64262916666667,,-1.4479273941666664,301.00177083333324,,,-7.036289999999998,-1.85074,0,0,38,0.508,40,190.30813834259268,,12.24429631458333,1.2764463137695947,0.7834250365350699,,,0.7834250365350699,,,,,1.0,0.7,11.3,,,,False,
2011-02-26,81.83569977916666,,93.08619093750002,113.7393658333333,-2.6310586666666667,12.893203375000004,43.82395270833333,-0.2842145450416668,,294.55751666666663,,-1.4576366058541663,301.8710645833333,,,-6.22502,-0.49967,0,0,39,0.0,40,192.4837612086808,,14.35083998085417,0.9417054601352144,0.7823163662396123,,,1.0619031558513163,,,,,1.2,0.90000004,0.3,,,,False,
2011-02-27,84.47549702916666,,75.45983245833334,100.91484333333337,-1.8304545416666669,26.90454347229167,44.169913750000006,0.02487299235416666,,325.0434770833333,,-0.90279077465625,323.74362291666665,,,-0.36593,4.43699,0,0,38,4.8260000000000005,39,194.67381202812638,,27.807334246947924,0.9417054601352144,0.7812076959441547,,,1.0619031558513163,,,,,1.7,1.3000001,18.5,,,,False,
2011-02-28,79.18443783750003,,55.04810433333334,106.77045979166668,-0.72075359375,32.28342789583334,54.24471062499998,-1.1992967458333332,,298.6445062500001,,-0.9600251697916664,316.60885,,,-1.84653,1.09766,0,0,32,22.605999999999998,34,196.8774634461355,,33.243453065625005,0.9417054601352144,0.7800990256486972,,,1.0619031558513163,,,,,0.6,0.6,19.4,,,,False,
2011-03-01,71.16670268124999,,89.00977510416668,191.54448956250005,4.760589612499998,61.16432493749999,54.29705729166666,5.616421104166665,,273.69780208333333,,5.188505358333335,312.36470833333334,,,-4.74271,4.20181,0,0,22,0.0,25,199.0938813237101,,55.97581957916666,0.9417054601352144,0.7789903553532393,,,1.0619031558513163,,,,,1.8000001,1.4,0.0,,,,False,
2011-03-02,68.44422323541667,,80.50023693749998,200.46709395833332,4.54923701875,74.93002258333333,51.51017458333331,17.801560374999994,,271.51845625,,11.175398696875007,313.8642770833333,,,-4.40675,1.70938,0,0,14,0.0,17,201.32222540827652,,63.75462388645832,1.243261456812082,0.7778816850577818,,,0.8043360425281398,,,,,1.3000001,1.0,0.0,,,,False,
2011-03-03,69.33279644791666,24.074713958333334,59.01304122916667,142.19082489583332,-7.830820518749998,51.749760125,48.267536250000006,-7.803246781249999,,273.01395625,-3.3918138541666663,-7.817033649999999,302.43469375,39.17945233528369,4.362304895833332,-5.6112,-1.48357,0,0,1,0.0,2,203.56165001496345,63.25416629361703,59.566793775,1.8289261634783511,0.757938836129463,115.68719968340662,71.65632544675333,0.5467689292049634,1.0619031558513163,44.0308742366533,1.3491804665189815,2.467551454470493,2.0,1.4,0.0,1.7625367531932097,,,False,
2011-03-04,82.09017860625002,,18.11912635416667,63.8596505,21.0261417625,45.622929466666676,49.32152020833334,17.208610791666665,,329.56252916666665,,19.117376277083334,329.0538895833334,,,-1.816,8.333860000000001,0,0,31,2.54,32,205.81130471707783,,26.50555318958334,1.8289261634783511,0.7291614663202892,,69.26678271408514,0.5467689292049634,,,,2.438951343028697,1.9,1.3000001,9.1,,1.8761162733977457,2.438951343028697,True,2.438951343028697
2011-03-05,93.17897537291664,,2.1273262291666666,17.3940450625,2.3769062083333403,13.829799602083336,54.6502625,2.78694275,,337.11376458333325,,2.5819244791666693,337.84623958333333,,,-1.73322,10.7902,0,0,13,16.509999999999994,47,208.07033504431504,,11.247875122916666,1.8289261634783511,0.6956359874303822,,34.33616521206348,0.5467689292049634,,,,1.2090100474868506,0.90000004,0.7,15.6,,1.7271572106955009,1.2090100474868506,True,1.2090100474868506
2011-03-06,83.02376406666666,16.4495909375,56.54747422916666,165.56868918750004,-4.7822000625,82.00459220833334,52.97930187500001,0.09742179166666798,,284.6283708333333,-2.3621644791666667,-2.3423891354166657,309.9433916666666,,5.1678013541666665,-4.95211,0.14891,0,0,1,0.0,7,210.33788318721986,,84.34698134375002,1.8289261634783511,0.6640917309747972,,55.117800084641246,0.5467689292049634,,30.085087244110127,,1.8998729317650511,1.5,1.1,0.0,,1.7271572106955009,1.8998729317650511,True,1.8998729317650511
2011-03-07,78.1396507083333,32.96516166666667,24.99329220833333,204.44363187499997,5.311418820833337,137.19454000000005,50.73585604166666,-1.7602931124999994,98.1767375,269.77585625000006,-3.5978610416666665,1.7755628541666617,309.92810625,41.07772746139208,2.277269583333333,-6.5540600000000016,-0.8706200000000001,0,0,4,0.0,1,212.6130887064068,74.04288912805875,135.4189771458334,1.8289261634783511,0.6412371293797067,135.4189771458334,75.12813049037312,0.5467689292049634,0.5467689292049634,60.29084665546027,1.4142750988553856,2.586604730652546,1.7,1.3000001,0.0,1.9896957936022817,1.7094674394466465,2.2223078422273845,False,
2011-03-08,80.52459655,20.575494583333324,17.956754500000006,166.13559479166662,-4.433800681250003,119.4568068541667,50.54701770833333,3.4492192708333325,120.72505833333332,294.4391250000001,0.02211791666666654,-0.4922907052083342,321.6476833333333,38.454619118584006,3.6239172916666664,-2.88153,3.55266,0,0,4,0.0,6,214.89508924504037,59.03011370191732,119.94909755937503,1.8289261634783511,0.6377534123012103,107.9617193825385,70.3306590125731,0.5467689292049634,0.4921263677927824,37.631060369965404,1.328487991212161,2.4297064449947188,2.4,1.7,0.0,1.429239085291011,1.7094674394466465,2.9060946470592985,False,
2011-03-09,92.20792394166666,,1.9153382916666668,15.495988625,16.873831289583332,13.237965764583334,53.20976291666667,15.439822450000005,,340.7792708333334,,16.15682686979167,340.9766375000001,,,1.2507,11.175,0,0,23,23.368,39,217.18302124307496,,-2.9188611052083324,1.8289261634783511,0.6342696952227138,,48.54927099034018,0.5467689292049634,,,,1.7094674394466465,1.5,1.0,20.2,,1.7094674394466465,1.7094674394466465,True,1.7094674394466465
2011-03-10,91.45281207291664,,1.7444200208333331,18.6074669375,9.9440242721875,13.181922839374998,54.16020625000001,-8.427290920833332,,332.4339500000001,,0.7583666756770838,335.4808041666667,,,0.2523,8.70076,0,0,15,0.254,32,219.47602065175099,,12.423556163697913,1.8289261634783511,0.6307859781442174,,33.98448969323813,0.5467689292049634,,,,1.1966272076126525,0.8,0.7,2.1000001,,1.7094674394466465,1.1966272076126525,True,1.1966272076126525
2011-03-11,78.07264436874998,,77.6015009166667,134.91343652083333,3.0573917791666663,41.18432173958333,54.75593770833333,-13.658182083333337,,306.81618958333337,,-5.3003951520833334,321.77327083333336,,,0.14882,6.39331,0,0,42,0.508,45,221.77322364685298,,46.48471689166666,1.8289261634783511,0.6273022610657211,,68.14570480789016,0.5467689292049634,,,,2.399477090611917,2.5,1.7,1.3000001,,1.411457112124657,2.399477090611917,True,2.399477090611917
2011-03-12,70.62708432499997,,9.910793791666668,90.68433614583334,7.481259014583332,64.31438763333333,54.68074770833336,7.185693125000001,,317.6346229166667,,7.333476069791664,333.1794812500001,,,2.912686666666666,9.19881,0,0,33,0.0,38,224.07376733924124,,56.98091156354166,1.8289261634783511,0.6238185439872247,,79.5034556437748,0.5467689292049634,,,,2.799394635061881,2.9,2.0,0.0,,1.3996973175309406,2.799394635061881,True,2.799394635061881
2011-03-13,71.94812425624998,,6.723761895833333,62.81453541666666,-3.346800985416665,45.67834099375002,54.40752958333335,3.620269679166668,,319.69356666666664,,0.13673434687499908,329.57450833333326,,,1.47207,4.93316,0,0,21,0.0,21,226.37679048118068,,45.54160664687502,1.7362303977411624,0.6203348269087283,,67.010169786527,0.5759604262781028,,,,2.359493788993281,2.4,1.7,0.0,,1.3879375229372242,2.359493788993281,True,2.359493788993281
2011-03-14,77.71375718333336,29.861725,18.715848208333327,160.52454479166667,9.788720639583339,110.08261910416672,53.14953479166667,-3.3580714583333333,,291.73716458333337,0.05028229166666666,3.2153245906250003,322.0318270833334,40.64872652162328,3.257961979166668,-0.85939,2.1066700000000003,0,0,7,0.0,2,228.68143416700957,70.51045152162327,106.86729451354172,1.4886246345988203,0.6249089860982736,104.96359513177427,60.51069566515883,0.6717610180282263,0.6597944847634233,44.452899466615456,1.4043249452208897,2.090512708437455,1.8000001,1.5,0.0,1.3936751389583033,1.3761777283435075,2.064266592515261,False,
2011-03-15,87.73931778125002,,4.056182770833333,40.29414450000001,2.9469405416666663,25.478256079166666,51.883959583333336,-2.0785003958333323,,309.79833125,,0.43422007291666587,319.5827395833333,,,-0.8945200000000001,2.51862,0,0,8,6.096,24,230.98684252670694,,25.04403600625,1.4886246345988203,0.6357994656112314,,42.62476367157661,0.6717610180282263,,,,1.5008597271247703,1.5,1.1,5.5,,1.364417933749791,1.5008597271247703,True,1.5008597271247703
2011-03-16,79.5966459145833,,20.94874958333333,186.42486858333336,21.9398329375,139.234179470625,53.51452020833334,23.906020145833335,,325.11388125,,22.922926541666666,350.1293437500001,,,2.74668,12.3505,0,0,18,0.0,27,233.2921634109433,,116.31125292895834,1.4886246345988203,0.6531534631733206,,96.03951066835629,0.6717610180282263,,,,3.3816453478901867,3.5,2.5,0.0,,1.3526581391560746,3.3816453478901867,True,3.3816453478901867
2011-03-17,67.45428300625,,25.5308135,209.7729802083333,29.204574343749997,156.64708359166667,53.67823645833334,29.02764627083333,,349.32536875,,29.116110307291667,376.0010875,,,6.023619999999998,19.8536,0,0,16,0.0,19,235.59654906622615,,127.530973284375,1.4886246345988203,0.6678516369651066,,149.82163664263578,0.6717610180282263,,,,5.275366742708691,5.8,3.9,0.0,,1.3526581391560746,5.275366742708691,True,5.275366742708691
2011-03-18,59.164423425,,23.087620666666666,179.653571875,24.68224231458333,123.81432075687502,54.02996270833333,-2.370901791666669,,345.8856520833333,,11.155670261458335,377.33843333333334,,,5.194694,17.3003,0,0,19,0.0,24,237.8991567987829,,112.65865049541668,1.4886246345988203,0.6816652199364946,,78.62560077355144,0.6717610180282263,,,,2.7684845042484834,2.6000001,2.0,0.0,,1.3842422521242417,2.7684845042484834,True,2.7684845042484834
2011-03-19,68.08144339375,35.81279770833333,32.276094291666666,229.3686945833333,48.7263105125,145.39607104166663,52.35822958333333,-3.986625958333329,,290.45192083333336,3.4181685416666667,22.36984227708333,339.83205208333334,48.30362442969125,3.089292083333333,0.55035,8.24757,0,0,6,0.0,9,240.19914962585682,84.11642213802456,123.02622876458331,1.4886246345988203,0.6953392897503095,125.21777816897695,71.90596526644778,0.6717610180282263,0.6837275512930292,53.311812902529184,1.6741078354140804,2.4921181647723074,2.4,1.9,0.0,1.311641139353846,1.4158263650924086,2.6900700936755766,False,
2011-03-20,79.35366939166666,33.41207416666667,21.52231295833333,156.99125681250004,22.96434381249999,114.12724395833332,51.34225749999999,-3.651314083333336,,312.51935208333333,2.7877983333333334,9.65651486458333,333.08929375,,4.433478645833332,0.19481,6.68078,0,0,4,4.572,16,242.49569691313056,,104.47072909375,1.4625708706762703,0.7090133595641241,,91.93267217132751,0.6837275512930292,,48.86752640504179,,3.1843030517332673,3.1000001,2.2,4.1,,1.4474104780605757,3.1843030517332673,True,3.1843030517332673
2011-03-21,83.44890394791666,,22.083546437500004,170.700361875,13.298454983958335,119.78047367291664,53.49601958333332,18.825303373541665,,339.21420000000006,,16.06187917875,366.9583979166668,,,5.9149699999999985,14.2038,0,0,25,2.54,27,244.7879749970341,,103.71859449416664,1.4625708706762703,0.7226874293779391,,138.61250285874857,0.6837275512930292,,,,4.8806821503948505,4.6,3.3,0.0,,1.4789945910287423,4.8806821503948505,True,4.8806821503948505
2011-03-22,86.78258149999998,,4.4698719166666665,39.22122322916667,-2.2721455334375005,26.47465803125,52.745219166666686,-13.607191081250004,,325.91453333333334,,-7.939668307343751,333.21588749999995,,,1.60539,6.202152727272727,0,0,13,1.27,26,247.0751677907351,,34.41432633859375,1.3514656629857689,0.7363614991917536,,54.604929568976814,0.7399374082436676,,,,1.9226931162368248,1.7,1.3000001,3.1000001,,1.4789945910287423,1.9226931162368248,True,1.9226931162368248
2011-03-23,91.1475801333333,,2.7596880625000004,29.47297245833332,5.839318416666668,22.15263847916667,52.28222125,-12.301384031249995,,317.13151041666663,,-3.2310328072916668,321.13193749999994,,,-1.83767,5.5499800000000015,0,0,19,2.54,35,249.3564673726605,,25.38367128645833,1.3514656629857689,0.7500355690055683,,53.50654335567156,0.7399374082436676,,,,1.8840178605783824,1.8000001,1.4,3.3,,1.3457270432702733,1.8840178605783824,True,1.8840178605783824
2011-03-24,68.03924747708332,,27.717142104166665,207.8425042083333,36.786579744166666,146.67932550000003,49.9623575,2.6938035624999994,,286.68985833333335,,19.74019165333334,319.25780625,58.81491002484421,,-2.89779,0.96582,0,0,5,0.0,6,251.6310745564485,,126.93913384666668,1.3514656629857689,0.7637096388193831,,79.48633137017444,0.7399374082436676,,,2.070930656434782,2.7987916725961863,2.4,1.7,0.0,1.6463480427036392,1.2124594955118042,2.0611811423700668,False,
2011-03-25,63.03630758333333,,27.41007533333333,198.858850625,26.094298606249986,127.91489462500004,48.45229687500001,-4.580744770833335,,269.43318333333326,,10.756776917708335,310.54845833333326,,,-4.7889800000000005,0.88815,0,0,15,0.0,14,253.89819944128087,,117.1581177072917,1.2560490297683082,0.7652307188026133,,55.09460853512879,0.7961472651943059,,,,1.9399351928188868,2.1000001,1.6,0.0,,1.2124594955118042,1.9399351928188868,True,1.9399351928188868
2011-03-26,61.593958047916686,,32.20288945833334,221.08811918750004,27.07966859645833,146.85580002083339,46.88834666666667,4.971302383333328,,267.32745416666666,,16.025485489895832,307.45134166666656,,,-4.00473,-1.27853,0,0,16,0.0,17,256.1570619416061,,130.83031453093753,1.2560490297683082,0.7667517987858434,,61.98143804543294,0.7961472651943059,,,,2.1824272131671973,2.5,1.8000001,0.0,,1.2124594955118042,2.1824272131671973,True,2.1824272131671973
2011-03-27,60.56014086249999,77.19601072916667,43.05007116666667,263.2665298333334,42.774716299999994,171.21240295833326,46.32343312500001,19.877088308333324,,266.18921666666665,-2.573384583333333,31.325902304166664,313.3023291666665,34.174244204249504,3.4979712499999986,-4.81074,0.56716,0,0,11,0.0,13,258.40689229531995,111.37025493341619,139.88650065416655,1.2560490297683082,0.7560186919611792,139.8865006541665,42.92452627581282,0.7961472651943059,0.7961472651943059,96.96197437835372,1.1777285494028935,1.4792848018079416,2.6000001,1.9,0.0,0.7785709483199693,1.2124594955118042,2.303673041472428,False,
2011-03-28,59.8558424375,,43.646022708333334,265.5413854166666,,166.76975806250005,46.08643041666666,21.188734054166666,,263.7779854166667,,42.59209890208333,316.21228749999995,,,-5.28905,3.40754,0,0,22,0.0,20,260.6469315495327,,124.17765916041668,1.2560490297683082,0.7417302923364157,,61.49026523847719,0.7961472651943059,,,,2.1651325369855603,2.4,1.8000001,0.0,,1.2028513426113476,2.1651325369855603,True,2.1651325369855603
2011-03-29,57.29277210208334,,43.68902035416665,258.88880166666667,56.58301426250002,162.19516139583325,46.10251604166666,26.447058,,272.9054354166668,,41.51503613124999,323.5810979166667,,,-5.65912,5.04404,0,0,18,0.0,18,262.87643202311716,,120.68012526458328,1.2560490297683082,0.7274418927116524,,64.38792732283217,0.7961472651943059,,,,2.2671620604506924,2.4,1.9,0.0,,1.1932431897108908,2.2671620604506924,True,2.2671620604506924
