date,rh,H,sw_in,g_2,vp,theta_1,G,lw_out,g_1,ws,es,LE,wd,sw_out,vpd,Rn,lw_in,t_avg,theta_mean,t_dew,theta_2,t_min,t_max,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2014-08-09,60.08958333333333,67.05602223839584,278.2261458333333,,1.2631689156587214,31.59375,3.7704399469999994,423.32291666666674,3.7704399469999994,1.5107010468541666,2.280475505789972,47.56828727570834,101.27756578187496,53.03408333333332,1.0173065901312497,146.88083333333338,344.9875,19.09768391458333,32.31770833333332,10.01482796371898,33.04166666666666,11.205294300000002,25.8802285,0.0,0.0,0.0,0.0,4.588670351506554,327.0566894491774,114.62430951410416,143.11039338633336,1.199159854493954,0.8482388445121338,137.45287031840314,57.041980448065026,0.8339171764735239,0.8009502790246014,80.41088987033811,1.6734731339171287,2.006761799767605,6.6,5.1,0.0,0.3934827058367854,0.3754891667752264,1.9149947505536544,False,
2014-08-10,48.37291666666666,67.10316622441671,285.52997916666664,,1.0922981788672157,31.61458333333333,0.7956172044166682,436.41250000000014,0.7956172044166682,1.573473877895833,2.7707234576636743,39.59912037343749,173.66445817729164,56.40654166666667,1.6784252787964584,122.40208333333337,329.7125,21.376237502083328,32.35833333333333,7.758878451146533,33.10208333333333,9.967464999999999,30.691902399999996,0.0,0.0,0.0,0.0,5.37033861015731,325.1790322008637,106.7022865978542,121.60646612891668,1.199159854493954,0.8477763337391693,127.95309847085501,47.48567542509988,0.8339171764735239,0.8774392513366653,80.46742304575515,1.396172672195804,1.6742342184387553,7.1,5.4,0.0,0.3100433737849547,0.32709609238180265,1.7663188988617344,False,
2014-08-11,39.89895833333333,59.823092739020815,300.35720833333335,,0.9168212000348244,31.727083333333336,1.085407188208332,442.5166666666668,1.085407188208332,1.2973759077708338,2.9235530997669072,43.985962573270854,128.89290097125,59.6915,2.006731899732083,126.49922916666661,328.34791666666666,22.45885519166666,32.532291666666666,4.892585122593446,33.3375,11.6129837,31.654528600000003,0.0,0.0,0.0,0.0,5.476162670851274,323.271963563063,103.80905531229166,125.41382197845829,1.1758948408969447,0.8497341664520842,122.0685325801093,51.72286646179529,0.8504161811248561,0.8277321723766814,70.34566611831404,1.552461818738508,1.8255318433440992,7.5,5.7000003,0.0,0.32026872759008435,0.2933467698678401,1.6720766762507198,False,
2014-08-12,34.67354166666667,56.51920060022922,283.23602083333327,,0.9777252303037116,31.831250000000008,1.0078585199375028,458.1583333333333,1.0078585199375028,1.422966551645834,3.505718531836421,38.48743345112501,189.49377668687507,55.61499999999999,2.527993301532708,123.71139583333336,354.23125,25.20549836250001,32.69791666666668,5.777820130945894,33.56458333333334,12.930508,35.7919914,0.0,0.0,0.0,0.0,5.920212103858183,321.33594064365604,95.0066340513542,122.70353731339588,1.149782117268718,0.8522580851021345,109.23692885414032,44.2521627216734,0.8697299992588841,0.7742778743916626,64.98476613246693,1.3620020960818608,1.5660056537574343,9.3,6.7000003,0.0,0.23373217666235535,0.3038107044836779,2.0355318111838536,False,
2014-08-13,37.22583333333332,51.371917727770864,237.182,,1.2218463852623431,31.875,-1.3722687124999997,457.52500000000015,-1.3722687124999997,1.3988644266458332,3.36416598653776,30.333004269041663,188.5335433666667,45.65037499999999,2.142319601275417,106.7582083333333,372.75000000000017,25.58350095625,32.84479166666666,9.303969705891395,33.81458333333333,18.646594399999998,31.879178600000003,0.0,0.0,0.0,0.0,5.076585898308038,319.3714313649463,81.70492199681252,108.1304770458333,1.149782117268718,0.8571401052848597,93.94285820477054,34.87634587157979,0.8697299992588841,0.7556141823195714,59.06651233319076,1.0738238178820132,1.2346634228979594,7.6,5.5,0.0,0.22448425870871988,0.3553089237512536,1.954199080631895,False,
2014-08-14,68.45770833333331,15.084976440604168,113.13483333333332,,1.6597359830654892,30.68541666666665,-10.547461098104169,417.3520833333334,-10.547461098104169,1.4732344954791663,2.4570722126136144,18.47998807727084,213.32297395,25.59529166666665,0.797336229548125,34.62937500000002,364.44166666666666,20.52259082708333,31.85416666666666,13.812717804374454,33.022916666666674,15.647095199999999,25.855978600000004,0.0,0.0,0.0,0.0,2.734319745860877,317.37891466130907,33.564964517875005,45.17683609810419,1.1758948408969447,0.8628208270038484,39.46886861145822,21.730522639899824,0.8504161811248561,0.7429684638602554,17.7383459715584,0.6510258579132503,0.7655379476106984,5.2000003,3.8,4.6,0.20145735463439432,0.35954163485892554,1.366258212463917,False,
2014-08-15,75.83229166666669,61.18006002060415,245.49725,,1.6310648927935905,31.82916666666665,1.5002021585000032,419.73125,1.5002021585000032,1.5609304784791664,2.341644926483798,41.22430817800001,155.29399437666666,46.381604166666676,0.7105800336902083,128.48375,349.1166666666666,19.136760306250004,32.19479166666667,13.801866422168743,32.56041666666666,11.7677083,29.774774100000005,0.0,0.0,0.0,0.0,4.46372691921151,315.35888067087143,102.40436819860416,126.9835478415,1.1917897460179272,0.8685565161815308,122.04447596654076,49.13070777322339,0.8390741767507688,0.8064380775250081,72.91376819331738,1.4503436608951483,1.7285047032569398,4.5,3.9,10.400001,0.4432063341684461,0.37093950796209546,1.4466640810521725,False,
2014-08-16,59.77270833333333,40.95041723029167,235.35287500000004,,1.2678499550327138,36.31458333333333,0.17322279691666656,411.84791666666655,0.17322279691666656,2.709559791395833,2.3298796153754218,76.26258361814585,217.2688248066668,45.00400000000001,1.0620296603427082,121.08854166666669,342.57291666666674,19.33657673541667,35.03020833333333,10.007932234447932,33.74583333333333,12.801367599999999,26.441651,0.0,0.0,0.0,0.0,4.861186097578385,313.3118309198281,117.2130008484375,120.91531886975001,1.208120251178208,0.8736196960681569,141.60740002636587,92.13437167625344,0.8277321723766814,0.9693809018086398,49.47302835011239,2.683567328575451,3.2420720350522063,5.8,4.3,0.7,0.7539702407098154,0.3823726009205231,1.6442021839582492,False,
2014-08-17,60.54041666666666,22.001141475187502,144.8854791666666,,1.2977050902656375,35.34999999999999,-8.832009159708331,405.85416666666674,-8.832009159708331,2.2233512745208333,2.239939248745637,38.0893311700625,194.08517775125,28.59229166666667,0.9422341584800004,47.43614583333331,336.9979166666667,18.747603945833326,34.35625,10.419942155079019,33.362500000000004,12.1292741,24.827006100000002,0.0,0.0,0.0,0.0,3.4707338936029846,311.23827849802035,60.090472645249996,56.26815499304165,1.1917897460179272,0.8798371027519366,71.61520913197971,45.394474321161496,0.8390741767507688,1.0679303889150271,26.2207348108182,1.3395484895448877,1.5964601541333991,6.6,4.7000003,0.0,0.3396723515386582,0.4042576342997916,1.9000110024863104,False,
2014-08-18,55.87958333333332,61.6423614693125,287.2844791666667,,1.197214123560593,35.720833333333346,2.088303202708336,426.16041666666666,2.088303202708336,1.4090580081874997,2.581318778451219,47.93981287347918,215.99462874375,54.42866666666666,1.3841046548906253,130.94541666666663,324.26875000000007,20.488071266666672,34.7625,9.17196152256414,33.80416666666667,11.4529908,29.4050849,0.0,0.0,0.0,0.0,4.978976640603627,309.13874822441437,109.58217434279169,128.85711346395829,1.208120251178208,0.8840481805482614,132.38844399166766,57.91705877014394,0.8277321723766814,0.8504161811248561,74.4713852215237,1.6888009107560578,2.0402745804925946,7.1,5.1,0.0,0.4000538393122735,0.4148406347515613,2.115687237232962,False,
2014-08-19,39.691875,61.40649032347915,277.48410416666667,,0.9176770784719862,36.0,0.8233814428125005,436.9166666666665,0.8233814428125005,2.092142466895833,2.9292088298642773,41.978762069291676,251.4455136897918,53.65120833333333,2.011531751392292,119.69389583333331,332.7687499999999,22.44837522916667,35.234375,4.971466677386362,34.46874999999999,11.8607766,31.204552000000003,0.0,0.0,0.0,0.0,5.912534745405107,307.01377680115024,103.38525239277081,118.8705143905208,1.2071067745148316,0.8874558127225843,124.79703854823937,50.67284807958824,0.8284271293249321,0.8697299992588841,74.12419046865114,1.4816037387120644,1.7884539101458354,7.7000003,5.7000003,0.0,0.3137638273713486,0.3347535676011932,1.9080954357528717,False,
2014-08-20,59.12041666666667,34.38722223875,176.63685416666667,,1.2474750904514946,35.47500000000001,2.6539634968749994,416.92083333333335,2.6539634968749994,1.8836579455833335,2.204610395733161,43.835850169375,178.24648427229167,38.471208333333344,0.9571353052816668,79.3066458333333,358.0479166666668,18.77546848958333,34.958333333333336,9.530051526593306,34.44166666666668,14.8764585,25.1344432,0.0,0.0,0.0,0.0,3.8559300532384744,304.8639129548601,78.223072408125,76.65268233645833,1.1758948408969447,0.8820486501771043,91.9821072838223,51.54635006049953,0.8504161811248561,1.0204870856935395,40.43575722332281,1.5416868076081254,1.8128615633452752,6.8,4.8,1.7,0.377679492363599,0.2648841220830895,1.2714437859988297,False,
2014-08-21,90.2525,8.962400624916668,67.85133333333334,,1.4428147671154272,34.266666666666694,-0.8232213876874995,385.03125,-0.8232213876874995,1.4472687705000007,1.5997569109956356,14.215974137979169,167.2719318054166,13.702541666666667,0.15694214388020833,35.75758333333332,366.64375,13.956739020833332,33.736458333333324,12.168892265865884,33.20625000000001,11.374133800000001,16.6988465,0.0,0.0,0.0,0.0,1.185039753752493,302.68971756399213,23.178374762895835,36.580804721020826,1.162691882124709,0.8919468536502347,26.949308177663212,16.528797726723187,0.8600730901918701,0.6336212376863486,10.420510450940027,0.4976645900973226,0.5786305789270779,2.4,2.1000001,5.7000003,0.275538357796782,0.2499264761919757,0.5248456249957966,False,
2014-08-22,97.51666666666664,14.262923807458328,59.95777083333335,,1.5180712616241712,37.375000000000014,1.1212875169374998,380.72291666666666,1.1212875169374998,2.536494755625,1.5538295007252123,-5.2523563226666665,50.44172390875,9.39891666666667,0.035758239101041665,43.98331250000002,374.14583333333326,13.529121591666668,35.77083333333332,12.929928285625687,34.166666666666664,11.7688789,15.632596900000001,0.0,0.0,0.0,0.0,0.8637865177337348,300.49176377092016,9.010567484791661,42.862024983062526,1.149782117268718,0.9109613868527088,10.360189360456424,-6.0390653733254185,0.8697299992588841,0.21022262686730975,16.39925473378184,-0.18379626292479387,-0.21132565633174746,2.0,1.8000001,28.7,-0.11740313588412993,0.2123946354119013,0.3823103649808859,False,
2014-08-23,97.9875,,19.225020833333332,,,48.8104166666667,-5.627742615625,363.85833333333335,-5.627742615625,,,,,2.4892708333333324,0.024393994798541683,12.229895833333336,359.3520833333334,,48.82604166666666,,48.84166666666667,12.4146071,13.8703105,0.0,35.0,35.0,0.0,,298.27063707766234,,17.857638448958333,1.087481999502633,0.9337227563021336,,4.057936511101213,0.919555450533762,,,,0.14288392380700174,0.8,0.8,78.4,,0.1786049047587522,0.14288392380700174,True,0.14288392380700174
2014-08-24,,,,,,,,,,,,,,,,,,,,,,7.835199799999999,7.939019500000001,38.0,45.0,48.0,38.0,,296.02693542408815,,,1.149782117268718,0.9506183477744776,,1.5718769176932217,0.8697299992588841,,,,0.055347327669430166,0.6,0.7,27.4,,0.0790676109563288,0.055347327669430166,True,0.055347327669430166
2014-08-25,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,293.7612692475471,,,1.209110656013955,0.9677398822324988,,7.1797146566601535,0.8270541616899441,,,,0.2528047935574653,3.1000001,2.3,0.5,,0.10991512763368058,0.2528047935574653,True,0.2528047935574653
2014-08-26,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,291.47426152290825,,,1.5782299274744545,0.9807922704881388,,17.58984340246655,0.6336212376863486,,,,0.6193556349685424,5.9,4.4,0.0,,0.14076264431103236,0.6193556349685424,True,0.6193556349685424
2014-08-27,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,289.16654778206913,,,1.009870449724238,0.9902260238162892,,24.856218312886497,0.9902260238162892,,,,0.8752118210407589,7.1,5.1,0.0,,0.1716101609883841,0.8752118210407589,True,0.8752118210407589
2014-08-28,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,286.8387761120539,,,0.8666269922060238,1.0077571583359566,,31.624147010005345,1.1538989772918005,,,,1.1135172271615474,7.8,5.5,0.0,,0.2024576776657359,1.1135172271615474,True,1.1135172271615474
2014-08-29,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,284.4916071308927,,,0.8118938698480055,1.0267824589957664,,26.503686100702854,1.2316880778853645,,,,0.9332207773723508,5.1,4.0,0.0,,0.2333051943430877,0.9332207773723508,True,0.9332207773723508
2014-08-30,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,282.12571394054436,,,0.8999865077574327,1.0480012688491642,,21.005594790435826,1.1111277684504168,,,,0.7396275908572305,3.9,2.8,2.7,,0.2641527110204395,0.7396275908572305,True,0.7396275908572305
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,279.74178205619984,,,0.8829917808960037,1.0790957367309535,,27.64764668723315,1.1325133728711083,,,,0.973500751402711,4.7000003,3.3,0.0,,0.2950002276977912,0.973500751402711,True,0.973500751402711
2014-09-01,,,,,,,,,,,,,,,,,,,,,,8.352024499999999,20.3856447,21.0,21.0,21.0,21.0,,277.34050931137904,,,0.8909516606495312,1.0961532009504933,,30.708138423195052,1.1223953488912846,,,,1.0812636665732267,5.3,3.7,0.0,,0.2922334233981694,1.0812636665732267,True,1.0812636665732267
2014-09-02,51.045625,43.160611313125,232.0714375,,0.8318496067690132,44.59583333333334,9.005902256666669,400.0125,9.005902256666669,2.3114163739374995,1.8449309953388051,46.57923459839584,198.79810525458333,42.80097916666668,1.0130813885697914,86.77687500000002,297.5187499999999,15.414888081249998,45.38125,3.724413229541333,46.16666666666668,7.3219648,23.239557100000003,0.0,0.0,0.0,0.0,4.20833354861992,274.9226057383153,89.73984591152083,77.77097274333335,0.8909516606495312,1.1040455493641177,79.95386474130255,41.499846417224866,1.1223953488912846,1.1538989772918005,38.45401832407767,1.6328966044208522,1.454831941377739,7.2000003,5.0,0.0,0.2909663882755478,0.3074758882935593,1.5373794414677964,False,
2014-09-03,63.75520833333334,65.93963730131249,222.93495833333336,,0.8986060773927003,44.21041666666667,9.042260543624996,382.8229166666665,9.042260543624996,4.0502147807916655,1.4577870706806166,36.49234608589583,126.495375120625,42.43835416666667,0.5591809932879166,87.26583333333332,289.59374999999994,12.242094372916668,45.06666666666667,5.170449081363997,45.92291666666665,7.2578226,17.5667969,0.0,0.0,0.0,0.0,3.5763618773391777,272.488793423194,102.4319833872083,78.22357278970833,0.8909516606495312,1.1065445530834117,91.26194570245843,32.51291634622631,1.1223953488912846,1.3094771784789279,58.749029356232136,1.2754108951631469,1.1363294550561105,5.2000003,3.8,0.0,0.2990340671200291,0.3052302613857809,1.159874993265967,False,
2014-09-04,63.886041666666664,57.9127021012292,219.09035416666669,,0.7616482068608429,43.68333333333334,9.465223926083327,381.85416666666674,9.465223926083327,2.2604258651041658,1.3026988133429265,31.19896339260416,209.9631914464583,41.011104166666655,0.541050606482083,90.06137500000001,293.84166666666664,10.500637722916666,44.565625,2.6420831699258702,45.44791666666666,4.987518700000001,16.2742774,0.0,0.0,0.0,0.0,3.0702277605803463,270.0398063359012,89.11166549383336,80.59615107391669,0.8954462949012874,1.1134161908033235,79.79471069893597,27.936996174668288,1.1167615586708508,1.1056565891354648,51.857714524267685,1.0885961289546746,0.9747793703163474,4.7000003,3.4,0.0,0.2866998147989257,0.2951454866204896,1.0034946545096646,False,
2014-09-05,50.08895833333332,48.906794652854174,258.50308333333334,,0.6330097513214564,43.34374999999999,10.855124222624994,389.70416666666665,10.855124222624994,1.5665104825625005,1.5280564062283313,40.82751441504167,155.84516869166666,49.15583333333333,0.8950466549068751,91.61479166666668,271.96666666666664,12.4152437375,44.24166666666667,-0.10745899369206433,45.13958333333333,4.604178599999999,20.2345323,0.0,0.0,0.0,0.0,3.6422796766302166,267.5763901340136,89.73430906789585,80.7596674440417,0.8909516606495312,1.1169872827410297,79.94893168128006,36.37534176827405,1.1223953488912846,1.1111277684504168,43.57358991300603,1.4271614389498606,1.2715318540473528,4.9,3.6000001000000004,0.0,0.35320328297972897,0.2884808658954541,1.0385311460717217,False,
2014-09-06,41.606458333333336,40.599267908333346,262.3256458333332,,0.6651332056072653,43.22291666666666,10.398231873104168,404.925,10.398231873104168,1.8140581115208332,1.9027236788116413,44.225700901645816,162.90702116249994,50.105145833333346,1.2375904732043743,88.35514583333334,281.05000000000007,15.82403839166667,44.14479166666666,-0.15404306450464725,45.06666666666666,5.810381700000001,23.887690600000003,0.0,0.0,0.0,0.0,4.245242165937495,265.09930194084467,84.82496880997914,77.95691396022917,0.8786210012453098,1.1262310999727878,74.52899902642605,38.85762960697964,1.1381471630915423,1.0881006507422009,35.67136941944641,1.5509982863373355,1.3627396672714698,6.5,4.6,0.0,0.2962477537546674,0.3376812875636482,1.5533339227927816,False,
2014-09-07,33.18833333333334,50.550474931500005,260.3407708333333,,0.5978047291047085,42.86041666666666,9.384903739125,412.9375,9.384903739125,3.1741358019166666,2.3224926758772093,45.77413943068749,239.3562192720833,51.03266666666665,1.7246879467725,87.22187499999997,290.8541666666667,18.603148239583334,43.87500000000001,-1.43747397779151,44.88958333333334,8.0683149,27.669937599999997,0.0,0.0,0.0,0.0,6.038448863624296,262.6093100974473,96.3246143621875,77.83697126087495,0.8666269922060238,1.1406877323176965,83.4775108201077,39.66910477563585,1.1538989772918005,1.2375175035954342,43.808406044471866,1.6095889914433423,1.394913266342471,8.5,5.7000003,0.0,0.24472161279403284,0.3315183728462679,1.8896548246792388,False,
2014-09-08,42.488125,44.29507088052083,247.25322916666656,,0.7177318263678889,42.30416666666667,10.057530661062495,409.56250000000006,10.057530661062495,2.711140431895833,2.0371390576447643,42.72427625489584,124.54327713375,48.364375,1.3194072312768748,87.5875625,298.2729166666667,16.771807668750007,43.415625,0.4779289109643514,44.52708333333334,6.563923299999999,24.7677664,0.0,0.0,0.0,0.0,4.823341680756235,260.10719388855136,87.01934713541668,77.5300318389375,0.861612171697928,1.1450389149275502,74.97692866508224,36.811756448203006,1.160614987633426,1.1223953488912846,38.1651722168792,1.49970538140937,1.2921644105831969,7.6,5.2000003,0.0,0.2484931415452412,0.4532825528212676,2.3570694106553574,False,
2014-09-09,92.22937500000002,48.20491308189583,62.36981250000003,,0.9359334692029364,40.50416666666667,0.4950572850208332,344.8875,0.4950572850208332,2.48811909725,1.00320183194002,27.41019912291665,49.83649437729168,10.198541666666666,0.06726836273708334,41.07333333333333,333.79375,6.868608054166668,41.878125,5.657582862980658,43.25208333333333,3.5447040999999997,11.1564464,0.0,0.0,0.0,0.0,0.932428660621437,257.5937432425005,75.61511220481249,40.57827604831249,0.8666269922060238,1.1496361366824777,65.53009725537764,23.75441842166145,1.1538989772918005,1.8634382622560195,41.775678833716185,0.9530977143616952,0.8259802054757119,1.3000001,1.3000001,4.9,0.635369339952906,0.4705235742169631,0.6116806935344095,False,
2014-09-10,95.82916666666668,7.824321106354168,56.4864375,,0.7239912182393929,39.03958333333333,0.4068272904375011,327.4458333333334,0.4068272904375011,2.506143759333333,0.7534375185377268,5.07445848925,110.79880749999997,9.197875,0.02944630029833334,40.406875,320.5520833333333,2.861155329166668,40.40729166666667,2.1337021554769664,41.77500000000001,0.363508,5.1774416,0.0,0.0,0.0,0.0,0.5528840422482791,255.06975840533437,12.898779595604166,40.0000477095625,0.8734668239884437,1.1539873192923311,11.266656046699314,4.432371140066394,1.144863173433168,0.3224691052686059,6.834284906632923,0.17577793940465858,0.15353619845902022,0.6,0.6,11.8,0.25589366409836706,0.4785526013092941,0.28713156078557645,False,
2014-09-11,79.03041666666667,24.202487742833323,132.548875,,0.5646174888149373,39.32708333333332,7.7620928536874985,335.34583333333325,7.7620928536874985,2.406264118833334,0.7300822451607706,36.92445310485417,172.74456921041667,22.2809375,0.16546475634583332,80.57175000000002,305.6437499999999,2.373459575,40.28854166666665,-1.29330399740617,41.24999999999999,-0.0580269,5.0815447,0.0,0.0,0.0,0.0,1.3849857811221349,252.5360495892403,61.12694084768749,72.80965714631252,0.8909516606495312,1.1569065187930705,54.46114945867285,32.897902812345556,1.1223953488912846,0.8395444126986017,21.563246646327283,1.2784633835168138,1.1390490746239237,1.3000001,1.0,0.0,1.1390490746239237,0.5048886450301586,0.5048886450301586,False,
2014-09-12,51.35687500000001,50.00637961302084,247.83293750000004,,0.527237517600778,39.704166666666666,10.238817479583334,358.5895833333332,10.238817479583334,3.7518048427708335,1.1757835691961944,49.85061647074999,248.3098074083332,46.88904166666669,0.6485460515954167,90.91666666666669,248.5541666666668,8.529040222916667,40.505208333333336,-2.803288451030236,41.30625000000001,2.2169043999999998,16.5212891,0.0,0.0,0.0,0.0,3.924906841477498,249.99343659568558,99.85699608377085,80.67784918708334,0.8734668239884437,1.1583937351846954,87.22177322231776,43.542859642572004,1.144863173433168,1.237725064437614,43.67891357974577,1.7361270550314285,1.5164493847987115,4.5,3.2,0.0,0.4738904327495974,0.5243246060973045,1.6778387395113743,False,
2014-09-13,73.95354166666667,39.587436174229175,170.59002083333334,,0.6734899336068065,40.05416666666667,5.350272806166665,354.75625000000014,5.350272806166665,1.9575966596666667,0.9558301648195148,33.156179047166674,166.37760444749995,31.46133333333333,0.2823402312127084,64.91962499999998,280.54791666666665,6.046818568749999,40.872916666666654,1.0936720762295262,41.69166666666667,1.3014713,11.5716381,0.0,0.0,0.0,0.0,2.007048314777314,247.44274841361386,72.74361522139586,59.569352193833325,0.8566550547656855,1.1595365287838653,62.316185681338816,28.403408377471447,1.1673309979750517,1.2211584068380443,33.91277730386738,1.151995352193054,0.9868626415227558,3.8,2.8,0.0,0.35245094340098426,0.4841005638953334,1.3554815789069334,False,
2014-09-14,69.28145833333336,55.78572231108332,238.8780416666667,,0.6889012288417176,40.247916666666654,10.796995340041668,364.1541666666668,10.796995340041668,2.1062196485416664,1.1234522014115091,41.84051711145833,137.21375429833333,45.92977083333333,0.4345509725697916,94.01164583333338,265.22291666666666,7.812268787499999,41.04375,1.4053774445907596,41.839583333333344,0.6468111999999999,15.5976497,0.0,0.0,0.0,0.0,2.769500974487407,244.88482279317319,97.62623942254164,83.2146504932917,0.8545121626399725,1.157787102768186,83.4228089793638,35.75323076288703,1.1702583575996743,1.173185717224297,47.66957821647677,1.456169284696895,1.2443143646362456,3.8,2.9,0.0,0.4290739188400847,0.5221350471948278,1.5141916368650006,False,
2014-09-15,55.45854166666667,39.89536862639584,234.940375,,0.7418570793691802,40.525,9.325254089354171,386.56666666666666,9.325254089354171,1.9001415570416669,1.6890347618875134,46.18864850558332,183.42081471312503,45.21270833333333,0.9471776825183332,83.06956249999998,279.8979166666667,13.350438706249996,41.31041666666667,2.032269537073379,42.095833333333346,2.6518712000000004,23.441389800000003,0.0,0.0,0.0,0.0,3.707342824046799,242.32050579551637,86.08401713197918,73.74430841064581,0.8566550547656855,1.1538885946618629,73.74430841064583,39.567739215103494,1.1673309979750517,1.1673309979750517,34.17656919554234,1.616008169458691,1.3843615669094302,5.0,3.6000001000000004,0.0,0.384544869015262,0.3987522417090087,1.4355081100276557,False,
2014-09-16,46.34958333333335,12.552470604541664,177.78518750000003,,0.8420542802331791,40.71458333333332,4.728514552666667,398.76041666666663,4.728514552666667,1.9034466888749997,2.0955391677665127,48.34428265960416,178.55200405875004,32.995875000000005,1.253484887533333,59.98975000000001,313.9708333333333,17.127892833333334,41.5375,3.4090105015168866,42.360416666666666,7.5965462,25.546896399999998,0.0,0.0,0.0,0.0,3.6946720257050183,239.75065131929009,60.89675326414582,55.26123544733335,0.8545121626399725,1.1570379192389204,52.037016329498044,41.310777526736466,1.1702583575996743,1.101979584263609,10.72623880276158,1.6975583801274878,1.450584282610348,5.8,4.1,0.0,0.3538010445391093,0.3799676939488615,1.557867545190332,False,
2014-09-17,,,,,,,,,,,,,,,,,,,,,,10.7224662,28.736774100000005,22.0,22.0,22.0,22.0,,237.17612060450557,,,0.8545121626399725,1.1583906687728929,,57.46865867402938,1.1702583575996743,,,,2.0235278262257164,7.8,5.2000003,0.0,,0.3891399441314872,2.0235278262257164,True,2.0235278262257164
2014-09-18,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,234.59778171454727,,,0.8545121626399725,1.1572731276226231,,48.229148174205505,1.1702583575996743,,,,1.6981956011750663,7.2000003,4.6,0.0,,0.3691729567771884,1.6981956011750663,True,1.6981956011750663
2014-09-19,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,232.0165089971549,,,0.8523799645003808,1.155418094768759,,41.93838971670044,1.173185717224297,,,,1.4766918271087537,5.9,4.0,0.0,,0.3691729567771884,1.4766918271087537,True,1.4766918271087537
2014-09-20,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,229.4331825252705,,,0.8813249343891096,1.153432610901043,,45.08376894545297,1.1346552911193304,,,,1.5874437141419102,6.3,4.3,0.0,,0.3691729567771884,1.5874437141419102,True,1.5874437141419102
2014-09-21,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,226.84868751871528,,,0.907457827967152,1.1500674615613171,,40.889929973782934,1.101979584263609,,,,1.4397745314310348,5.6,3.9,0.0,,0.3691729567771884,1.4397745314310348,True,1.4397745314310348
2014-09-22,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,224.2639137477154,,,0.8733473906206999,1.1450197375517277,,46.132228688370496,1.1450197375517277,,,,1.6243610098196293,6.5,4.4,0.0,,0.3691729567771884,1.6243610098196293,True,1.6243610098196293
2014-09-23,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,221.67975491935718,,,0.8798116846687594,1.136606864202412,,50.32606766004052,1.136606864202412,,,,1.7720301925305044,7.2000003,4.8,0.0,,0.3691729567771884,1.7720301925305044,True,1.7720301925305044
2014-09-24,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,219.09710804811192,,,0.8942004893210723,1.1183174376914695,,48.229148174205505,1.1183174376914695,,,,1.6981956011750663,6.7000003,4.6,0.0,,0.3691729567771884,1.6981956011750663,True,1.6981956011750663
2014-09-25,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,216.51687281161256,,,0.907457827967152,1.101979584263609,,58.713745603380616,1.101979584263609,,,,2.067368557952255,8.5,5.6,0.0,,0.3691729567771884,2.067368557952255,True,2.067368557952255
2014-09-26,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,213.93995089292716,,,,,,44.035312347914676,,,,,1.5505265292160784,6.2000003,4.2000003,4.9,,0.3691729567771884,1.5505265292160784,True,1.5505265292160784
2014-09-27,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,211.36724531061074,,,,,,10.484597429175107,,,,,0.3691729567771884,1.2,1.0,21.1,,0.3691729567771884,0.3691729567771884,True,0.3691729567771884
2014-09-28,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,208.79965973786432,,,,,,8.387677943340089,,,,,0.29533836542175074,1.0,0.8,0.6,,0.3691729567771884,0.29533836542175074,True,0.29533836542175074
2014-09-29,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,206.23809781217054,,,,,,22.01765564972747,,,,,0.7752632461493913,2.9,2.1000001,0.7,,0.3691729567771884,0.7752632461493913,True,0.7752632461493913
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,203.6834624368089,,,,,,22.01765564972747,,,,,0.7752632461493913,3.1000001,2.1000001,2.6000001,,0.3691729567771884,0.7752632461493913,True,0.7752632461493913
