date,lw_in,ws,es,sw_out,LE,H,wd,t_avg,sw_in,Rn,t_dew,vpd,rh,vp,lw_out,G,t_min,t_max,H_subday_gaps,ppt,LE_subday_gaps,G_subday_gaps,Rn_subday_gaps,rso,flux,energy,flux_corr,ebr,ebr_corr,LE_corr,ebc_cf,ebr_5day_clim,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,ASCE_ETo
2017-05-21,-68.93229166666667,2.843566041666667,2.576710954736956,41.05293749999999,114.45027291666666,65.99439072916668,289.2258750000001,21.386604166666668,323.8974375,194.87587499999995,14.693020564302948,0.8469466664583333,65.87520833333333,1.7297642882786233,19.03633333333333,9.525631250000002,17.267,26.006,0.0,0.0,0.0,0.0,0.0,352.23100188113466,180.44466364583332,185.35024374999998,205.7956667094865,0.9735334574969148,0.8768146896919837,130.5296025057152,1.14049184138474,,75.26606420377132,4.035290124455639,4.602215464562069,6.7000003,5.4,0.0,0.8522621080155592,0.7537381591489135,4.0701861312862055,False,,5.405486960250926
2017-05-22,-59.40604166666666,2.0587597916666662,2.269359947986408,25.08720833333333,42.614727083333335,28.448846250000006,94.35591166666669,19.258312499999995,180.73958333333331,82.02187499999997,11.38618315362442,0.9002137708333334,63.01520833333336,1.369146177153075,14.224458333333333,-3.9363541666666686,14.544,24.598000000000006,0.0,0.0,0.0,0.0,0.0,352.9262903296997,71.06357333333334,85.95822916666664,79.70965949800845,0.8267221651989402,0.8915302584514101,47.7995297179876,1.1216669210274504,,31.910129780020828,1.4994362660413405,1.6818680598074869,6.5,5.3,0.0,0.3173335847699829,0.7333138007847595,3.8865632840277327,False,,3.7128395126583307
2017-05-23,-50.16708333333333,2.355441041666667,2.4659216352231157,34.86743749999999,72.83572291666664,54.61319975000002,258.88172291666666,20.586645833333336,247.47552083333335,139.3520625,13.661593838604288,0.8697851666666666,69.22793750000001,1.5961364685564494,23.088937500000004,7.337345833333332,16.823,27.268,0.0,0.1,0.0,0.0,0.0,353.59674922322444,127.44892266666665,132.01471666666666,140.2762783044099,0.9654145074482224,0.9085564872921212,80.16642216021988,1.1006470307426002,,60.109856144190026,2.5660656793499923,2.8243325706670617,4.9,3.8,3.9,0.7432454226599382,0.7130997975334916,2.70977919662402,False,,4.7972554902746465
2017-05-24,-48.92041666666668,3.969133333333333,1.9261401502683568,31.32416666666667,125.41589583333332,52.36335379166667,311.52820020833326,16.77508333333333,248.2985625,153.21256250000005,12.016130508335928,0.4908440541666666,76.0494583333333,1.4352960961016912,14.841416666666666,-6.6689752916666665,13.392,21.024,0.0,1.7,0.0,0.0,0.0,354.24242859896924,177.77924962499995,159.8815377916667,195.67220322740368,1.1119435807319722,0.9085564872921212,138.03863335688155,1.1006470307426002,,57.63356987052219,4.402356256508887,4.845440341997613,5.9,4.4,2.2,1.1012364174944376,0.6127622161008092,2.6961538092811197,False,,3.9428545455006767
2017-05-25,-91.81875000000002,3.473422083333334,2.2603223748853125,47.94735416666668,80.3069875,83.03862125000002,242.80039583333337,18.714875000000006,352.096875,189.7170625,11.05325421060383,0.9207943958333332,63.82374999999999,1.3395279790519792,22.613708333333324,5.703042291666665,11.47,25.862,0.0,0.0,0.0,0.0,0.0,354.86338058187147,163.34560875000003,184.0140202083333,183.2193660299671,0.8876802352617842,0.8915302584514101,90.07769140611497,1.1216669210274504,,93.14167462385214,2.8241955684442432,3.167806747636224,8.0,6.1,0.0,0.5193125896986446,0.6115485309638581,3.7304459805577217,False,,5.746803147239937
2017-05-26,-47.75916666666666,6.14828020833333,3.0227225439681717,29.49733333333332,49.42081458333333,60.79655375,188.27106250000008,23.78741666666666,213.8713750000001,128.02318750000003,16.69388786323776,1.0624961875000003,67.60249999999998,1.9602263564681717,8.591687499999999,4.927592708333335,17.686,29.37,0.0,0.0,0.0,0.0,0.0,355.45965905635404,110.21736833333333,123.0955947916667,124.49710553362505,0.8953802816410357,0.8853006490465359,55.82376409252527,1.1295597728037299,,68.67334144109978,1.74652003056918,1.9727987689268864,8.2,6.1,0.0,0.32340963930649724,0.7303427281651389,4.455090572156436,False,,5.480178626429954
2017-05-27,-30.8244375,4.844858125000001,3.3991984237728547,25.52037499999999,51.90821,46.31683012500002,186.10928812500006,25.822416666666662,195.6061666666666,127.86570833333332,21.068403446104828,0.8243543335416668,81.26308333333333,2.574844090231189,11.395645833333333,11.080449687499998,19.448,31.813,0.0,12.8,0.0,0.0,0.0,356.031319349926,98.22504012500002,116.78525864583332,110.95105400723229,0.8410739614224805,0.8853006490465359,58.63342589424831,1.1295597728037299,,52.31762811298398,1.8380361412811173,2.0761716861505435,5.7000003,4.8,54.2,0.43253575076060335,0.767053541984777,3.6818571478307818,False,,4.594301078372111
2017-05-28,-31.84454166666666,4.795815833333333,2.5857067038488006,25.8475,93.20950416666666,-20.29587427083334,209.22139583333333,21.50016666666666,187.36439583333333,126.80914583333332,19.50326212016654,0.2557858520833333,90.9713125,2.3299208517654693,2.8632083333333327,-3.538013541666667,17.894000000000005,25.141,0.0,10.0,0.0,0.0,0.0,356.5784179288125,72.91362989583331,130.347159375,82.36030321943274,0.5593802753005589,0.8853006490465359,105.28570634964831,1.1295597728037299,,-22.925403130215578,3.2867422715515584,3.7125718535181935,4.9,4.4,0.0,0.8437663120569017,0.7635432745224168,3.359590480715795,False,,2.957289924568748
2017-05-29,-83.70958333333334,1.4393956249999995,3.0723412259293266,33.06420833333333,173.69186166666668,10.11568597916667,250.25055624999996,24.107229166666674,330.9114375,212.709375,17.58687638154133,1.0075710429166669,69.93027083333332,2.064770183012658,1.4282708333333334,18.69525,18.601,29.493,0.0,0.0,0.0,0.0,0.0,357.10101210580393,183.80754764583332,194.01412500000004,213.23442940375594,0.9473926068312464,0.8619975121268842,201.49926098754173,1.1600961556520155,,11.735168416214249,6.140126124982232,7.123136712810394,7.7000003,6.2000003,0.0,1.1488929651789486,0.7969936703227235,4.941360984022603,False,,5.5482575504962535
2017-05-30,-65.596875,2.35207625,2.9013060881811636,22.1930625,140.40304166666672,5.12762625,225.8483958333333,23.1545,248.626625,161.9798125000001,17.556993488407713,0.850808254166667,76.68954166666667,2.050497834014499,-1.1431249999999993,4.091664416666667,18.593,29.8,0.0,0.0,0.0,0.0,0.0,357.5991597604576,145.53066791666672,157.8881480833334,164.38558818792515,0.9217326929432068,0.8853006490465359,158.59362784595268,1.1295597728037299,,5.791960341972443,4.95877979023091,5.601238173236954,6.5,5.6,0.8,1.0002211193974058,0.92983836565871,5.207094759012478,False,,4.878673901512508
2017-05-31,-76.77479166666666,1.7754037500000004,3.0984546681385963,27.711104166666654,162.43971041666666,11.3162518125,216.1255625000001,24.09691666666667,328.913125,222.09568750000003,18.834177754853467,0.8714301881250002,76.25604166666669,2.227024480013597,2.3315416666666664,14.757208958333335,17.985,30.616,0.0,0.0,0.0,0.0,0.0,358.072919071744,173.75596222916664,207.3384785416667,198.73037574171693,0.8380304681084495,0.8743301650825203,185.78760850752002,1.1437326995410468,,12.942767234196888,5.742297676747373,6.567653623394554,7.2000003,6.1,0.0,1.0766645452579158,1.0136233265592995,6.183102195345074,False,,5.624164795277452
2017-06-01,-57.44708333333333,1.0428727083333331,3.213498710848849,22.71908333333333,92.69555958333336,7.694588416666666,156.72687958333339,24.899979166666665,216.9117708333334,135.51502083333335,20.079231284313398,0.8035336462500001,79.40358333333333,2.409965064598849,1.230583333333333,10.84686979166667,20.612,31.328000000000007,0.0,0.0,0.0,0.0,0.0,358.52234826318,100.390148,124.66815104166668,117.63460267196902,0.8052589788264971,0.8534066143781165,108.61828115883692,1.1717743724410985,,9.016321513132128,3.2793627818235467,3.842673265677982,5.8,5.1,0.4,0.7534653603007918,1.0789462926917983,5.502625989831836,False,,4.120469694685798
2017-06-02,-64.60249999999999,2.3450616666666666,3.1809607875202484,38.70454166666666,148.74736437499996,24.257377125,124.58659583333332,24.66354166666667,314.4784375000001,208.21712500000004,20.057438552856734,0.7686363352083333,78.4009375,2.412324452311916,2.9542708333333336,12.271248541666667,19.702,31.501,0.0,0.0,0.0,0.0,0.0,358.9475053604465,173.00474149999997,195.94587645833334,206.06787577629117,0.882921062831288,0.8395522147654649,177.17464352893597,1.1911111452184748,,28.893232247355183,5.261148431402334,6.266612533292017,6.2000003,5.0,0.0,1.2533225066584033,1.0300643362830588,5.150321681415294,False,,5.728873793536672
