date,rh,theta_4,H,sw_out,sw_in,theta_3,theta_2,Rn,theta_1,ws,t_avg,theta_mean,G,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2016-03-21,58.91041666666666,60.67708333333334,46.78333333333334,42.6375,253.10625,60.43958333333331,41.54583333333333,110.08333333333331,38.81250000000001,2.5454166666666667,3.722916666666667,50.368749999999984,8.552083333333332,35.44375,245.2979166666668,-2.3,8.5,0.0,0.0,0.0,0.0,4.0,246.49740966229285,82.22708333333334,101.53125,1.2383077818910675,0.8598283051759398,101.82243717387199,43.890271444401534,0.807553674961859,0.8098697034985124,57.93216572947046,1.228764735687134,1.5215889343146989,3.4,2.3,0.0,0.6615604062237823,0.6039981684475594,1.3891957874293863,False,
2016-03-22,55.84166666666665,60.46041666666665,0.3083333333333315,19.68125,125.3125,59.70833333333336,41.29791666666667,51.82916666666666,38.75000000000001,4.69875,10.804166666666667,50.05416666666667,17.845833333333335,28.97708333333334,190.78333333333327,4.7,18.1,0.0,0.0,0.0,0.0,0.0,248.7931079499083,29.28541666666667,33.98333333333332,1.2383077818910675,0.8621234241106897,36.26435935425572,35.882547788172644,0.807553674961859,0.8617582148111824,0.38181156608307704,1.0113628501905148,1.2523784877064446,5.6,3.8,0.0,0.32957328623853804,0.6808653307674144,2.5872882569161746,False,
2016-03-23,89.42083333333332,60.34791666666669,37.504166666666656,12.59375,81.03333333333335,60.208333333333314,41.46666666666668,48.54375000000002,38.739583333333336,5.9920833333333325,3.85,50.19062500000001,-17.833333333333336,,48.61875,2.1,5.8,0.0,0.0,0.0,1.2,19.0,251.08225608512817,,66.37708333333336,1.2383077818910675,0.8645646006821788,,11.982600565639473,0.807553674961859,,46.44170143667291,,0.4154630891772926,0.6,0.6,9.7,,0.6924384819621543,0.4154630891772926,True,0.4154630891772926
2016-03-24,94.05416666666666,61.18750000000001,7.747916666666665,5.716666666666668,56.81458333333333,61.43958333333334,41.83333333333333,34.33958333333333,38.92708333333335,5.0352083333333315,1.3937500000000005,50.84687499999999,-22.07083333333333,,171.1875,-2.1,4.0,0.0,0.0,1.0,31.200000000000006,35.0,253.3640586351174,,56.41041666666666,1.2418694089122977,0.8651404371288209,,7.916551098505045,0.8052376464252056,,9.621900691135073,,0.2738469202588734,0.5,0.4,20.4,,0.6846173006471835,0.2738469202588734,True,0.2738469202588734
2016-03-25,74.37916666666666,61.27291666666667,44.12708333333334,37.597916666666656,293.00625,60.53541666666666,41.70208333333334,147.35208333333333,38.70208333333334,1.835833333333334,2.19375,50.553125,11.74791666666666,54.53958333333333,185.6270833333334,-3.3,7.9,0.0,0.0,0.0,0.0,4.0,255.63772983961488,98.66666666666666,135.60416666666663,1.2383077818910675,0.8660590775129845,122.17970114658534,67.53679046276304,0.807553674961859,0.7276079274850209,54.642910683822315,1.8880443901304207,2.337980060854276,2.9,2.2,0.0,1.0627182094792158,0.7702854617276093,1.6946280158007403,False,
2016-03-26,73.43124999999998,60.85833333333333,49.350000000000016,33.614583333333336,250.67499999999995,60.12083333333333,41.381250000000016,138.0895833333333,38.61458333333333,2.7545833333333327,6.2041666666666675,50.24375,12.722916666666665,,124.6708333333333,-0.4,12.3,0.0,0.0,0.0,0.0,8.0,257.9024941235506,,125.36666666666665,1.2347665256277078,0.8671491452064933,,71.26977895440126,0.8098697034985124,,60.9357280397274,,2.4766038736803617,3.4,2.5,0.0,,0.9906415494721448,2.4766038736803617,True,2.4766038736803617
2016-03-27,81.99375000000002,60.48333333333333,23.87708333333333,20.070833333333333,139.98333333333332,60.42291666666666,41.191666666666656,77.93125,38.64375,3.8572916666666655,7.524999999999999,50.18541666666666,4.099999999999999,,223.34375000000003,3.4,14.6,0.0,0.0,0.0,4.8,16.0,260.1575865873193,,73.83125000000003,1.2462486905070622,0.8695111744553979,,65.48595824030933,0.8024080647925329,,29.756783837294666,,2.278475563785933,3.1000001,2.3,5.9,,0.9906415494721448,2.278475563785933,True,2.278475563785933
2016-03-28,74.06249999999999,60.98333333333334,37.2625,27.02916666666667,205.47083333333327,60.26874999999999,41.395833333333336,114.18333333333332,38.614583333333314,4.094166666666666,6.5500000000000025,50.31562500000001,-2.2520833333333354,55.12958333333332,254.56041666666678,1.3,10.9,0.0,0.0,0.0,0.0,3.0,262.40225347389804,92.39208333333332,116.43541666666664,1.2462486905070622,0.8700693508126093,115.14351286738602,68.70517103736661,0.8024080647925329,0.7935049830914849,46.438341830019404,1.9163661495956532,2.3882688044656435,3.5,2.6000001,0.0,0.9185648894650594,0.9930803332798682,2.5820089658356906,False,
2016-03-29,65.03333333333336,59.96041666666667,46.42708333333334,44.1,285.9875000000001,59.54166666666666,41.122916666666654,153.88750000000005,38.73125,2.3520833333333337,7.11875,49.83906249999999,10.810416666666674,,154.93333333333334,-1.2,14.1,0.0,0.0,0.0,0.0,19.0,264.63575261205693,,143.07708333333338,1.2579464064300612,0.8732334423918534,,82.65645474715218,0.7949464260865533,,58.402782640195674,,2.8747841855405833,4.0,3.0,0.0,,0.9582613951801944,2.8747841855405833,True,2.8747841855405833
2016-03-30,71.18333333333334,60.62708333333333,-4.756249999999999,12.820833333333333,86.82083333333333,60.61666666666665,41.458333333333336,50.40416666666667,38.54791666666667,6.191875,11.229166666666664,50.31249999999999,22.539583333333336,,171.1208333333333,6.5,16.2,0.0,0.0,1.0,8.999999999999998,14.0,266.8573538349853,,27.86458333333333,1.2590879320853272,0.875489405243475,,87.82245419797451,0.7942257045890191,,-5.9885369769808365,,3.0664364645766224,4.5,3.2,8.6,,0.9582613951801944,3.0664364645766224,True,3.0664364645766224
