date,theta_8,WS_1_1_1,sw_out,vp,theta_20,theta_10,SW_IN_1_1_1,theta_3,ws,Rn,theta_17,theta_5,WD_1_5_1,SW_IN_1_1_2,theta_13,theta_11,theta_12,LE,theta_26,lw_in,theta_22,theta_24,WS_1_3_1,theta_mean,WD_1_3_1,WD_1_1_1,sw_in,SW_IN_1_1_3,theta_4,g_3,theta_9,G,lw_out,t_dew,theta_23,WS_1_5_1,vpd,theta_6,theta_16,theta_25,theta_1,theta_2,theta_15,theta_14,WD_1_2_1,g_1,t_avg,WS_1_4_1,rh,theta_18,H,g_2,theta_19,wd,theta_21,WS_1_2_1,es,WD_1_4_1,theta_7,t_min,t_max,LE_subday_gaps,Rn_subday_gaps,G_subday_gaps,ppt,H_subday_gaps,rso,flux,energy,ebr_corr,ebr_5day_clim,LE_corr,ebc_cf,H_corr,ebr,flux_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,ASCE_ETo
2020-03-17,,1.2621709766725349,69.95145833333332,,,,,,0.9704906608348004,,,,,175.75208333333327,,,,8.79294043000649,,265.73541666666665,,,0.8814583333333336,,,204.2365538395726,180.9813888888889,191.79416666666668,,,,-0.4068749999999999,298.07708333333335,,,,,,,,,,,,,,-2.786342267132925,0.7322916666666667,,,27.76379492462554,,,200.42418650303767,,1.006041666666667,0.5259992795830793,,,-9.41178115330592,4.7927517237611115,0.0,0.0,0.0,,0.0,235.7099355576413,36.55673535463203,,,,32.904510505065105,,,,,0.30296560477142903,1.1337430299033118,2.7,2.0,2.6000001,,0.5668715149516559,1.1337430299033118,True,1.1337430299033118,
2020-03-18,,1.3954904509721595,61.40479166666666,,,,,,1.0535080294097068,,,,,118.52291666666666,,,,,,281.02916666666664,,,0.9402083333333332,,,246.9184958736797,118.785,131.6397916666667,,,,,300.57708333333335,,,,,,,,,,,,,,-2.6645881323101097,0.7691666666666666,,,12.69018954155935,,,242.37017676786868,,1.1091666666666662,0.5086580524640496,,,-5.4344445232723615,1.6318486191101995,2.0,0.0,0.0,,0.0,238.2892583281355,,,,,26.798885453173718,,,,,,0.9234762210124101,2.2,1.6,4.2000003,,0.5771726381327562,0.9234762210124101,True,0.9234762210124101,
2020-03-19,,2.3526918089940643,89.52750000000003,,,,,,1.7136417022485155,,,,,195.5708333333334,,,,,,241.91458333333333,,,1.5249999999999997,,,258.6482651092828,200.9764930555556,208.31041666666675,,,,,283.5104166666667,,,,,,,,,,,,,,-7.2200923683757665,1.1391666666666664,,,59.008026545109395,,,250.39528316039247,,1.8377083333333328,0.3574304611382461,,,-9.27723379394575,-4.7107642477342315,0.0,0.0,0.0,,0.0,240.86762755863117,,,0.5144666735845627,0.5144666735845627,27.394191289584967,1.943760502565635,114.6974713327282,,,,0.9399580181021704,2.0,1.6,0.0,,0.5874737613138565,0.9399580181021704,True,0.9399580181021704,
2020-03-20,,,85.515625,0.3037056382897809,,,,,1.0409989018264827,,,,,196.9333333333332,,,,,,247.83125,,,0.9285416666666668,,,,199.53052083333327,205.84479166666665,,,,-0.2808854166666667,296.06041666666664,-9.520894726410758,,,0.17743895833333326,,,,,,,,,,-3.915173970931696,0.7329166666666667,68.96604166666668,,51.1906219642364,,,177.03630767883956,,1.09875,0.4811445966231141,,,-10.1270644533404,2.67648025670576,2.0,0.0,0.0,,0.0,243.4441196577727,,,0.5144666735845627,0.5144666735845627,31.261682012002268,1.943760502565635,99.5023090758516,,,,1.0759948518684106,2.5,1.8000001,0.0,,0.5977748844949567,1.0759948518684106,True,1.0759948518684106,1.4124524269034007
2020-03-21,,1.7684207282469728,93.205625,0.3349730286848732,,,,,1.3596051820617434,,,,,240.26874999999995,,,,,,218.2333333333333,,,1.2283333333333335,,,198.07672931871411,245.80642361111111,254.09104166666665,,,,-0.2909999999999999,297.32291666666674,-8.243521430936267,,,0.2289597916666667,,,,,,,,,,-1.348817479207139,0.9920833333333334,63.45291666666667,,38.61376760479586,,,191.20160673216057,,1.4495833333333332,0.5639328203515396,,,-5.6767189009949,2.9022306861581897,3.0,0.0,1.0,,0.0,246.0178163180203,,,0.5144666735845627,0.5144666735845627,38.77333341226148,1.943760502565635,75.05591632545064,,,,1.3377672168873256,3.0,2.2,0.0,,0.6080760076760571,1.3377672168873256,True,1.3377672168873256,1.77898182184409
2020-03-22,,2.3286390788676767,97.1875,0.3255498478576506,,,,,1.7311181030502525,,,,,226.6125,,,,,,225.46875,,,1.5379166666666666,,,251.76388421795173,232.42979166666663,239.5327083333333,,,,-0.275484375,298.66875,-8.850746565168079,,,0.2240939583333333,,,,,,,,,,-1.546910876615566,1.1958333333333335,62.35041666666665,,37.182709855543656,,,236.65249564523538,,1.8620833333333329,0.5496438061909839,,,-4.15227684890431,1.82190719050914,0.0,0.0,0.0,,0.0,248.58780518461307,,,0.5144666735845627,0.5144666735845627,38.78057498327743,1.943760502565635,72.27428279556375,,,,1.3377672168873256,3.1000001,2.2,0.0,,0.6080760076760571,1.3377672168873256,True,1.3377672168873256,1.7723220776723563
2020-03-23,,2.319938119692051,81.94354166666666,0.3442425844362112,,,,,1.785192863256346,,,,,211.71666666666667,,,,12.931745344211993,,240.03958333333333,,,1.6091666666666669,,,222.57179799629142,215.55829861111116,222.85979166666664,,,,-0.27987500000000004,300.46666666666664,-8.086110504980299,,,0.2480691666666666,,,,,,,,,,-0.7688294868438095,1.304375,60.46750000000001,,26.73219751719775,,,216.89184720977346,,1.907291666666666,0.5923117511028779,,,-6.182269601684308,3.44261500005462,0.0,0.0,0.0,,0.0,251.15318050693068,39.66394286140974,,0.5144666735845627,0.5144666735845627,25.136215829316317,1.943760502565635,51.96098968071212,,77.09720551002845,0.4464184151009659,0.8677304828912078,3.7,2.5,1.9,0.3470921931564831,0.6080760076760571,1.5201900191901427,False,,1.7027099784061954
2020-03-24,,3.382597443070439,88.00416666666666,0.38647757073212063,,,,,2.530909777434277,,,,,193.23541666666665,,,,24.60395115623437,,258.06875,,,2.2568750000000004,,,250.32318650004365,198.06628472222226,203.968125,,,,-0.2354583333333333,306.94375,,,,,,,,,,,,,,-0.5962562598635529,1.756875,,,18.146012365403703,,,243.36864984062802,,2.7272916666666664,0.5861786896273372,,,-2.70270706999196,1.36385586037682,0.0,0.0,0.0,,0.0,253.71304377104823,42.74996352163808,,0.5144666735845628,0.5144666735845628,47.82418846454246,1.9437605025656344,35.271502114939324,,83.09569057948178,0.8494944001548587,1.6512136621717002,2.7,1.9,2.1000001,0.8690598221956317,0.5536494040042964,1.0519338676081629,False,,1.631075466019263
2020-03-25,,2.5987428736483107,92.01458333333336,0.32586129089743904,,,,,1.9351544684120776,,,,,214.69374999999997,,,,,,231.60625000000005,,,1.7212500000000002,,,245.12974538856272,219.72871527777787,226.46291666666667,,,,-0.18303125,290.54375,,,,,,,,,,,,,,-4.074372058185535,1.3368749999999998,,,49.9355666880162,,,233.99869831517395,,2.0837499999999998,0.4534166443422635,,,-6.786081917718492,-1.8926853587505,0.0,0.0,0.0,,0.0,256.2665043123406,,,0.5144666735845627,0.5191045429135478,27.34959687211872,1.943760502565635,97.06278220139816,,,,0.941203986807304,2.3,1.7,1.6,,0.5536494040042964,0.941203986807304,True,0.941203986807304,1.417544243138912
2020-03-26,,2.3367280945768947,88.82645833333332,0.2037935603503691,,,,,1.6955882736442234,,,,,209.13125,,,,,,211.04791666666665,,,1.4904166666666658,,,235.94282866837642,214.89166666666665,221.73958333333331,,,,-0.2523645833333333,280.9291666666667,-14.801503872767615,,,0.18979333333333331,,,,,,,,,,-6.015081990438862,1.1397916666666668,55.34937499999999,,37.654867798249114,,,230.90099567794047,,1.815416666666667,0.3935868936837024,,,-9.02847657192109,-2.71728957357794,0.0,0.0,0.0,,0.0,258.8126799070526,,,0.5144666735845627,0.5225829449102867,25.78777539890087,1.943760502565635,73.19204475556725,,,,0.8858390464068743,2.2,1.6,0.0,,0.5536494040042964,0.8858390464068743,True,0.8858390464068743,1.4615810360453838
2020-03-27,,1.3979492068075523,81.44416666666667,0.2083271346816649,,,,,1.1044873017018884,,,,,207.6520833333334,,,,8.670512169947715,,223.97708333333333,,,1.0091666666666663,4.776909722222224,,203.9910944045879,210.3279861111112,217.9206250000001,,,,-0.4315416666666668,277.6375000000001,-14.427079187349324,,,0.16007125,,,,,,,,,,-7.301201836964732,0.8472916666666669,60.12458333333336,,48.94757067444687,,,200.4465843126057,,1.1635416666666667,0.3683983846816648,,,-14.389388203280197,-2.46399492826515,0.0,0.0,0.0,,0.0,261.35069734181826,57.61808284439458,,0.5144666735845627,0.5252883686855279,16.85339909295903,1.943760502565635,95.1423545735298,,111.9957536664888,0.297482688518156,0.5782351001386272,1.8000001,1.3000001,0.0,0.444796196660775,0.5159805463241359,0.6707747618194315,False,,1.244899757931023
2020-03-28,,2.5915407246487536,68.26729166666668,0.31997544765067865,,,159.73416666666668,,1.9008018478288549,66.00854166666669,,,,157.30208333333331,,,,,,277.9770833333333,,,1.6689583333333335,,,255.2190882439419,160.84590277777775,165.50145833333337,,,,,303.43541666666664,,,,,,,,,,,,247.775625,,-2.491991081082502,1.2922916666666662,63.91458333333333,,31.258225136788717,,,249.7453537790369,,2.050416666666667,0.5131017577026663,,,-4.9990939686559805,0.20866221606536295,0.0,0.0,1.0,,0.0,263.8796929601764,,,0.5144666735845627,0.5274527077057211,18.71277548997159,1.943760502565635,60.7585034011942,,,,0.6449377259379375,2.6000001,1.9,0.0,,0.3394409083883882,0.6449377259379375,True,0.6449377259379375,1.414288401901739
2020-03-29,,2.164912181440016,91.69541666666667,0.3603703695346592,,,234.22354166666665,,1.6202905453600038,85.6989583333333,,,,229.2770833333333,,,,,,251.38958333333343,,,1.446875,5.262083333333335,,230.07643306196303,235.22576388888896,242.17666666666665,,,,,308.21875000000006,,,,,,,,,,,,,,-0.4877396835259282,1.1364583333333336,62.77333333333336,,43.19171373444953,,,223.7696228506185,,1.7329166666666664,0.5933709438043486,,,-2.8805083372211,2.44155125377983,0.0,0.0,0.0,,0.0,266.39881318520605,,,0.5144666735845627,0.5292235305404244,21.62652444050873,1.943760502565635,83.95434719514465,,,,0.7467699984544541,3.0,2.2,0.5,,0.3394409083883882,0.7467699984544541,True,0.7467699984544541,1.9204547643454795
2020-03-30,,2.3608484633812648,61.89437500000002,,,,148.76000000000005,,1.7575037825119828,57.98020833333333,,,,145.91458333333333,,,,8.016913061802681,,283.28541666666666,,,1.55875,,,195.90178624765917,149.5596527777778,154.004375,,,,-0.18049479166666665,312.17083333333346,,,,,,,,,,,,,,0.12827566674227844,1.240625,,,21.904830408255343,,,196.64016052755574,,1.8697916666666667,0.6186812254008666,,,-2.1525287051680904,1.94434807579432,0.0,0.0,0.0,,0.0,268.9072150174725,29.921743470058022,58.160703125,0.5144666735845627,0.535126273322769,15.582958962034585,1.943760502565635,42.57774416296541,0.5144666735845627,58.160703125,0.276987275724636,0.5383969262668047,3.3,2.3,3.2,0.2340856201160021,0.3394409083883882,0.7807140892932928,False,,
2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3471232852778,1.58655884614279,0.0,0.0,0.0,,0.0,271.4040665075524,,,0.5469317588874583,0.5410290161051137,16.924818066702553,1.8283816650803948,,,,,0.5959394407661243,2.6000001,1.9,16.300001,,0.3136523372453286,0.5959394407661243,True,0.5959394407661243,
2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.8557375735551,-3.72756718118916,0.0,0.0,0.0,,0.0,273.8885472024853,,,0.5469317588874583,0.5469317588874584,8.99293735167903,1.8283816650803948,,,,,0.3166501427124959,1.4,1.1,3.1000001,,0.287863766102269,0.3166501427124959,True,0.3166501427124959,
2020-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.7773281019233,-6.71460561489454,0.0,0.0,0.0,,0.0,276.35984856557184,,,0.5469317588874583,0.552834501669803,9.675895807414337,1.8283816650803948,,,,,0.3406977796544917,1.7,1.3000001,0.0,,0.2620751949592094,0.3406977796544917,True,0.3406977796544917,
2020-04-03,,1.7408445156781571,106.64895833333333,0.2211965366739178,,,,,1.2955592830038305,,,,,221.72916666666674,,,,,,230.13958333333335,,,1.1797916666666666,6.09220486111111,,168.0290864004057,228.27479166666663,236.1212500000001,,,,-0.21303125,273.57916666666665,-13.628045274046713,,,0.105324375,,,,,,,,,,-8.796344724438521,0.9660416666666668,70.95333333333333,,54.89355217001725,,,167.76365590069108,,,0.3265209116739178,,,-14.4357821605337,-4.24952164791898,0.0,0.0,0.0,,0.0,278.8171743690288,,,0.5469317588874583,0.5587372444521477,13.427187243503699,1.8283816650803948,100.36636431879364,,,,0.4600379177152117,2.3,1.6,0.6,,0.2875236985720073,0.4600379177152117,True,0.4600379177152117,1.2587993604647372
2020-04-04,,2.2830583669099758,116.154375,0.24433393114323576,,,,,1.6672000111922145,,,,,274.6895833333333,,,,,,229.43958333333333,,,1.5129166666666674,6.499357638888887,,226.7646985839936,280.21090277777785,289.8722916666667,,,,-0.2385208333333333,298.3979166666666,-12.254939228442188,,,0.2854325,,,,,,,,,,-2.2129619117615467,1.2056250000000002,49.97958333333333,,42.13672674980776,,,223.1221385392223,,,0.5297664311432357,,,-6.98502733469252,1.75682476651849,0.0,0.0,0.0,,0.0,281.25974105908506,,,0.5469317588874583,0.5646399872344923,23.603989438507515,1.8283816650803948,77.04201861585112,,,,0.8137277569777138,3.7,2.6000001,0.0,,0.3129722021848053,0.8137277569777138,True,0.8137277569777138,2.111607505502773
2020-04-05,,1.8053667227726613,71.31500000000003,0.3947510079640358,,,165.08416666666668,,1.2643583520353316,61.815,,,,162.13958333333338,,,,13.603822282380447,,283.81666666666666,,,1.0881250000000002,5.7381770833333325,,175.15475168984005,166.08256944444452,171.02395833333333,,,,-0.12444791666666664,315.7708333333333,,,,,,,,,,,,,,1.3848573734393412,0.8995833333333332,59.305625000000006,,22.283698371429008,,,174.78607583898224,,,0.6824621862080659,,,-1.94752146020505,4.85712320710371,0.0,0.0,1.0,,0.0,283.68677809318865,35.88752065380946,61.93944791666666,0.579396844190354,0.5664108100691957,23.4792826691874,1.725932769615607,38.460165247479274,0.579396844190354,61.93944791666666,0.4705753142561019,0.8121813554467687,3.8,2.8,1.3000001,0.2900647698024174,0.3384207057976032,0.9475779762332888,False,,1.7368541378886104
2020-04-06,,,62.40583333333334,,,,145.66937500000003,,1.5064132350683186,59.43229166666668,,,,142.91875,,,,,,295.70208333333335,,,1.4643749999999998,6.305725694444443,,,147.2272222222222,153.09354166666662,,,,0.2202708333333333,319.53333333333325,,,,,,,,,,,,,,,1.1860416666666664,,,,,,199.69678885807332,,,,,,-0.8967322146924059,3.57571936427058,14.0,0.0,0.0,,14.0,286.0975282490828,,59.21202083333335,0.579396844190354,0.5685751490893887,21.82085148862772,1.725932769615607,,,,,0.7683335786490373,3.2,2.4,4.1,,0.32013899110376554,0.7683335786490373,True,0.7683335786490373,
2020-04-07,,,80.56833333333334,,,,215.44104166666668,,2.060708001764375,76.85187499999998,,,,211.62083333333337,,,,,,264.7291666666667,,,2.4302083333333333,6.175770833333332,229.838125,,216.96854166666668,223.84375,,,,,322.74999999999994,,,,0.2561487499999999,,,,,,,,,,,1.9020833333333331,68.15145833333334,,,,,231.44807438502826,,,,230.036875,,3.1631586853574705,5.8309226397188905,9.0,0.0,1.0,,9.0,288.4912479055876,,,0.579396844190354,0.57128057286463,26.02699602484243,1.725932769615607,,,,,0.916436052354484,4.3,3.1000001,0.0,,0.2956245234813005,0.916436052354484,True,0.916436052354484,
2020-04-08,,1.849719144806792,98.30729166666669,0.33150492127524805,,,,,1.0341485362016982,,,,,289.0250000000001,,,,21.971049451908808,,224.39166666666665,,,1.2231250000000002,,,258.9706646306555,293.6655555555555,302.36354166666666,,,,0.3766197916666667,319.45416666666665,,,0.06708333333333336,,,,,,,,,,,4.051973191755995,0.9966666666666664,44.419375,,32.28765443830772,,,243.4252745555673,,,0.8308888598618416,,,-0.34296537500688395,8.67759244990941,0.0,5.0,1.0,,0.0,290.8672072950156,54.25870389021652,,0.579396844190354,0.5747589748613687,37.920554231894435,1.725932769615607,55.72632084910009,,93.6468750809945,0.7619303632483702,1.3150405820954851,4.7000003,3.4,0.0,0.3867766417927897,0.316908174388482,1.0774877929208386,False,,2.8155313199733354
2020-04-09,,,,,,,,,0.7368307982402138,,,,,287.8000000000001,,,,16.11419728062668,,,,,0.923125,,,,292.1413194444445,301.0158333333334,,,,0.3594062499999999,,,,,,,,,,,,,,,3.689113940190882,0.76375,43.92166666666668,,43.347723741654164,,,212.11629348946724,,,0.8446426109905963,,,-4.09067890528951,11.721674074538601,0.0,6.0,1.0,,0.0,293.22469072722936,59.461921022280855,,0.579396844190354,0.579396844190354,27.812021142684287,1.725932769615607,74.81525689396538,,102.62727803664968,0.5586294708625527,0.9641569098347066,4.4,3.4,0.0,0.28357556171609016,0.32361902553499805,1.1003046868189934,False,,
2020-04-10,,2.172427889111263,83.15270833333334,0.508127360070907,,,,,1.2434194722778156,,,,,234.75,,,,13.345502345774516,,257.90000000000003,,,1.4629166666666664,9.186832341269842,,221.80502318740972,240.06145833333332,246.7502083333333,,,,0.26304166666666656,323.8020833333333,,,0.16104166666666667,,,,,,,,,,,5.001286526271693,1.1772916666666664,58.54020833333333,,12.73994494658654,,,213.01103922536967,,,0.8892733301233152,,,-0.12249579016383902,9.236875194138287,0.0,5.0,1.0,,0.0,295.5629967854417,26.08544729236106,,0.579396844190354,0.579396844190354,23.033439825554193,1.725932769615607,21.988288466412463,,45.021728291966646,0.4632231744439453,0.7994920564181719,5.0,3.6000001000000004,0.0,0.22208112061390547,0.32361902553499805,1.1650285242878955,False,,2.4728138780265683
2020-04-11,,2.504360142890908,51.55437500000003,0.41178613620957627,,,,,1.3496837857227273,,,,,126.2979166666667,,,,11.48365494049491,,274.02916666666664,,,1.5333333333333332,,,258.39557295995337,130.39791666666667,135.03395833333332,,,,0.276890625,305.63125000000014,-6.116528570765897,,0.19520833333333326,0.14695208333333334,,,,,,,,,,-1.9112447200540392,1.1658333333333335,74.82395833333334,,34.35330649242818,,,250.67668654461548,,,0.5587382195429097,,,-10.036828059080198,3.59130568193336,0.0,1.0,0.0,,0.0,297.8814384939357,45.8369614329231,,0.579396844190354,0.579396844190354,19.82001637675833,1.725932769615607,59.291497419930394,,79.1115137966887,0.3960019385815783,0.6834727226292528,2.2,1.7,1.6,0.4020427780172076,0.32361902553499805,0.5501523434094967,False,,1.1891775750686924
2020-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.3006017608949,-8.070441669443309,0.0,0.0,0.0,,0.0,300.1793434579758,,,0.579396844190354,0.579396844190354,11.170846601402257,1.725932769615607,,,,,0.3933364630737698,1.7,1.3000001,0.0,,0.30256648678240083,0.3933364630737698,True,0.3933364630737698,
2020-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.3178022689693,-7.36849285047009,4.0,1.0,0.0,,0.0,302.45605397625775,,,0.579396844190354,0.579396844190354,11.521421962524538,1.725932769615607,,,,,0.40568056531641794,1.8000001,1.3000001,0.0,,0.3120619493155562,0.40568056531641794,True,0.40568056531641794,
2020-04-14,,,62.46729166666668,,,,154.4264583333334,,1.1985616631439044,64.43208333333332,,,,151.62916666666663,,,,,,260.39583333333337,,,1.5362499999999997,,,,155.54500000000004,160.57937499999997,,,,,287.92291666666665,,,0.17708333333333334,0.14791458333333332,,,,,,,,,,,1.1970833333333333,64.093125,,,,,233.60818361974168,,,,,,-11.9722726632189,-1.35254431230084,15.0,0.0,1.0,,0.0,304.71092712633066,,,0.579396844190354,0.579396844190354,14.180210555398624,1.725932769615607,,,,,0.4992991189048899,2.2,1.6,0.90000004,,0.3120619493155562,0.4992991189048899,True,0.4992991189048899,
2020-04-15,,,63.72104166666664,,,,,,0.7393258379423903,,,,,138.89166666666668,,,,,,274.7875,,,1.011875,,,,143.11864583333337,148.31270833333338,,,,-0.011880208333333336,296.61041666666665,,,0.16874999999999998,,,,,,,,,,,,0.775,,,,,,,,,,,,-8.6491942288315,-3.2344373906365096,0.0,0.0,0.0,,0.0,306.943334823506,,,,,15.952737761086604,,,,,,0.5617115399741961,2.3,1.8000001,0.90000004,,0.3120619493155562,0.5617115399741961,True,0.5617115399741961,
2020-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.978752269586899,-2.30886735350049,0.0,0.0,0.0,,0.0,309.15266385384706,,,,,18.61152724022385,,,,,,0.6553301247688629,2.7,2.1000001,0.0,,0.3120619493155562,0.6553301247688629,True,0.6553301247688629,
2020-04-17,,2.229607377488464,106.97916666666669,0.21743236195976198,,,,,1.2707351777054494,,,,,304.04166666666663,,,,40.14122263953574,,202.00833333333324,,,1.475625,,,185.30586609858852,310.23965277777785,319.5968749999999,,,,,291.98333333333335,-13.893911480828445,,0.16312500000000002,0.3044960416666667,,,,,,,,,,-3.3840700048905976,1.2145833333333336,49.67479166666666,,80.3285972681056,,,186.70395068923781,,,0.5219284036264286,,,-13.4192247813741,3.4175393005131696,0.0,0.0,1.0,,0.0,311.33831588190725,120.46981990764134,,,,28.092324492010473,,,,,1.3823099842303517,0.9673920740844192,4.2000003,3.1000001,0.0,,0.3120619493155562,0.9673920740844192,True,0.9673920740844192,2.2150401128286403
2020-04-18,,1.6170395347162818,89.74229166666667,0.28008869013703963,,,,,0.8887390503457374,,,,,274.64583333333337,,,,22.836880170587047,,234.69583333333333,,,0.98625,,,178.61980415024155,278.5832638888889,287.574375,,,,-0.34531770833333336,311.2895833333334,-10.672436619665113,,0.12458333333333332,0.41781833333333335,,,,,,,,,,1.413959844849044,0.8270833333333333,44.69354166666667,,58.641011706362384,,,177.17521720488875,,,0.6979070234703728,,,-5.18272946690666,6.5471578283110095,0.0,1.0,1.0,,0.0,313.4997074339665,81.47789187694943,,,,33.37816080248402,,,,,0.7899814828808238,1.154629212467558,5.1,3.7,0.0,,0.3120619493155562,1.154629212467558,True,1.154629212467558,2.5135120562379076
2020-04-19,,2.218554737677089,84.08833333333334,0.3988088721181325,,,,,1.2120866010859388,,,,,253.5625,,,,22.8429385652782,,261.46875,,,1.4141666666666666,14.71029166666667,,245.03408211542012,258.76378472222234,266.05791666666664,,,,-0.06214583333333335,319.9937500000001,-5.934389409869535,,0.14625000000000002,0.3286958333333333,,,,,,,,,,2.2612425174351998,1.0693749999999995,57.575625,,45.89297234825798,,,237.3098946511633,,,0.7275047054514658,,,-1.35853422804342,5.98934928692717,0.0,1.0,1.0,,0.0,315.6362698575798,68.73591091353617,,,,26.14030801650386,,,,,0.7908244464296043,0.9049796530151129,3.9,2.9,0.0,,0.3120619493155562,0.9049796530151129,True,0.9049796530151129,2.506101621494348
2020-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.99301403803673,8.99566140539741,0.0,2.0,0.0,,0.0,317.74744925832755,,,,,32.79173690935931,,,,,,1.154629212467558,5.0,3.7,0.0,,0.3120619493155562,1.154629212467558,True,1.154629212467558,
2020-04-21,,,94.96812500000004,,,,,,1.1844611871300448,,,,,313.7125000000001,,,,32.30361683133412,,237.09375,,,1.3652083333333336,13.844164682539684,,,318.6312152777777,327.2445833333333,,,,0.049468750000000006,325.74166666666673,,,0.326875,,,,,,,,,,,5.41617901069677,1.065208333333333,44.09395833333335,,33.90837662168714,,,224.0176322104944,,,0.9364859078942804,,,-1.97363173612018,11.3890041543655,0.0,7.0,0.0,,0.0,319.83270641471785,66.21199345302125,,,,37.745383848511885,,,,,1.1217018662500542,1.310660280743921,5.7000003,4.2000003,0.0,,0.3120619493155562,1.310660280743921,True,1.310660280743921,
2020-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.382672411793294,9.30966049746155,0.0,4.0,2.0,,0.0,321.8915166722592,,,,,35.45052638849656,,,,,,1.2482477972622248,5.6,4.0,0.0,,0.3120619493155562,1.2482477972622248,True,1.2482477972622248,
2020-04-23,,3.013067363724575,54.48125,0.5002387289282938,,,,,1.7870959071572134,,,,,192.27916666666667,,,,16.743612449798626,,292.45,,,1.8864583333333336,,,257.8235824090014,195.9834375,201.494375,,,,0.036578125,325.5250000000001,,,0.7860416666666666,,,,,,,,,,,3.0968779197988705,1.4343750000000004,,,37.400127894899676,,,247.3031092030651,,,0.7686384779545983,,,-0.0375193279193127,6.00249066589987,2.0,1.0,1.0,,0.0,323.9233698177748,54.143740344698294,,,,27.92099848178807,,,,,0.5801238800983985,0.9673920740844192,4.4,3.1000001,2.6000001,,0.3120619493155562,0.9673920740844192,True,0.9673920740844192,2.126642151851752
2020-04-24,,2.0150656010197325,55.25479166666665,,,,,,1.2536622335882666,,,,,190.83541666666667,,,,28.897488092346578,,305.61874999999986,,,1.3504166666666668,22.71320833333333,,227.51462674470824,195.9673611111111,199.93854166666665,,,,0.03297395833333334,320.3833333333334,,,0.5983333333333335,,,,,,,,,,,2.3896879752024134,1.050833333333333,,,25.23081512241932,,,213.9413244086477,,,0.7365973588894418,,,-1.68431726112874,6.1240380215956,0.0,0.0,0.0,,0.0,325.9277699350885,54.1283032147659,,,,25.235851183288016,,,,,1.0005550404061407,0.8737734580835573,3.9,2.8,0.4,,0.3120619493155562,0.8737734580835573,True,0.8737734580835573,
2020-04-25,,2.1648399332002914,62.78312500000001,0.4304268918296964,,,,,1.3692308166334062,,,,,254.50416666666672,,,,26.94967621753088,,262.0145833333334,,,1.4860416666666665,,,194.87977665220782,258.1388541666666,265.89583333333337,,,,,328.1312499999999,-4.9967383289407525,,0.674375,0.4288985416666666,,,,,,,,,,4.424702442599647,1.1516666666666666,53.91083333333333,,40.04266648316401,,,188.9602330203646,,,0.8593254334963628,,,-1.70054176651843,8.27522930243441,0.0,0.0,0.0,,0.0,327.90423524325894,66.99234270069489,,,,33.2831663130376,,,,,0.9349135576417298,1.154629212467558,5.0,3.7,0.0,,0.3120619493155562,1.154629212467558,True,1.154629212467558,2.676640635334414
2020-04-26,,2.394685988447268,54.35958333333331,0.5161833885076484,,,,,1.4844006637784837,,,,,238.21041666666665,,,,34.328404538419946,,282.475,,,1.5802083333333323,16.784702215608466,,230.0001608674796,242.63732638888882,247.53125000000003,,,,0.02788541666666666,342.82708333333335,-2.6912954869844725,,0.7227083333333334,0.5702722916666667,,,,,,,,,,8.012103216198353,1.24,50.08416666666666,,33.79552406288171,,,221.6997001962589,,,1.0864556801743153,,,4.24949351164344,11.700736749590199,0.0,0.0,0.0,,0.0,329.85229791858814,68.12392860130166,,,,39.445378283714255,,,,,1.1949534504256707,1.373072576988447,6.1,4.4,0.0,,0.3120619493155562,1.373072576988447,True,1.373072576988447,3.0540440177305492
