date,theta_14,WS_1_3_1,theta_6,theta_30,theta_9,theta_11,theta_15,g_3,WD_1_1_1,es,theta_4,sw_out,WD_1_3_1,theta_16,theta_17,theta_7,theta_8,lw_in,theta_32,theta_20,sw_in,theta_22,g_2,theta_5,theta_27,theta_13,lw_out,wd,ws,theta_12,theta_21,SW_IN_1_1_1,theta_28,t_avg,theta_mean,t_dew,theta_19,theta_2,rh,WS_1_2_1,WD_1_4_1,theta_3,theta_34,WS_1_5_1,theta_24,WS_1_1_1,WS_1_4_1,theta_25,Rn,theta_23,H,WD_1_5_1,vp,theta_1,theta_26,SW_IN_1_1_2,LE,g_1,vpd,theta_29,theta_18,theta_33,theta_31,theta_10,G,WD_1_2_1,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2019-11-04,,2.091666666666667,,,10.801458333333334,,,,230.45736979975084,0.7455455874588922,,15.025624999999998,,,,,,251.41666666666663,7.384374999999999,,95.50885416666664,,,,,,326.3041666666667,230.45736979975084,2.4895898986599434,,,,,2.7381725262492744,19.854054429196893,-7.778296153390709,,,45.35520833333334,3.447083333333333,,17.118124999999996,,1.3562499999999995,,4.567741159966383,0.9852083333333334,,,,-5.803561830183443,,0.3458182957922254,,,92.41666666666669,19.000337807744057,,0.3997272916666666,,,,,,,,0.7435710789766858,4.43542472912867,10.0,12.0,0.0,0.0,2.0,1.3505687415942467,167.40582325171238,13.196775977560613,,,,,40.93500170404226,,,,0.658090213864874,1.4178128988313317,2.9,1.9,0.0,,0.7462173151743854,1.4178128988313317,True,1.4178128988313317
2019-11-05,,1.738125,,14.187083333333335,10.758125,,,,274.70702240498923,0.8228175585069463,,23.6275,,,,,,220.42291666666665,,,168.45635416666667,,,,,,328.76666666666665,274.70702240498923,2.030349140342388,,,,,4.046098012482943,18.78901529882084,-9.07562461086748,,,37.80520833333333,2.916666666666666,,,,1.1372916666666668,,3.541120701711943,0.8185416666666668,10.544791666666667,,,31.7052521169068,,0.3149613085069461,,,158.57291666666669,8.905704092894277,,0.50785625,,,6.7193749999999985,12.432708333333332,,,,0.298432579478174,8.12670367965893,27.0,18.0,0.0,0.0,2.0,1.5446173805318306,165.64882885536815,40.61095620980108,,,,,42.883423456016466,,,,0.3088377089343509,1.487138817242415,3.1000001,2.0,0.0,,0.7435694086212075,1.487138817242415,True,1.487138817242415
2019-11-06,,1.4645833333333331,,14.3225,10.644375,,,,200.4698155089287,0.6892777134244661,,21.385,,,,,,240.61666666666667,,,162.1817708333334,,,,,,321.28541666666666,200.4698155089287,1.644016439047194,,,,,0.9693256437744644,18.685247693385435,,,,56.35125,2.298125,,,,0.9164583333333334,,2.8479988619026373,0.6929166666666667,,,,,,0.32839672239122303,,,152.67291666666668,,,,,,6.649374999999997,12.387083333333333,,,,-6.79007343026149,7.770945959215231,13.0,25.0,16.0,0.0,19.0,1.2099185878745136,163.9222658008021,,,,,,36.427006183264155,,,,,1.2595665535156502,2.6000001,1.7,0.0,,0.7409215020680295,1.2595665535156502,True,1.2595665535156502
2019-11-07,,1.5289583333333332,,14.352291666666668,,,,,237.17327890509438,0.7096566656274154,,21.438125000000007,,,,,,209.53333333333345,,,162.67208333333332,,,,,,316.87708333333336,237.17327890509438,1.7443233624968082,,,,,1.5315058447735101,19.026999447019307,,,,45.26729166666666,2.556875,,,,0.973958333333333,,2.934950145817373,0.726875,,,,,,,,,153.60833333333332,,,,,,6.7058333333333335,12.543125000000002,,-4.150229166666668,,-5.94532847045264,6.9287952841795,25.0,11.0,4.0,0.0,8.0,,162.2267128077513,,,,,,34.14356943965935,,,,,1.1812377528237623,2.4,1.6,0.0,,0.7382735955148516,1.1812377528237623,True,1.1812377528237623
2019-11-08,,2.4129166666666677,,,,,,,310.3533845523338,1.0197420102297736,,19.584583333333335,,,,,,227.9270833333334,,,154.39968750000003,,,,,,340.8520833333334,310.3533845523338,2.77495293325117,,,,,7.1606234591960725,20.30590856545469,-13.668513104305987,,,21.262916666666666,3.9645833333333336,,,,1.4777083333333334,,4.9135146662558515,1.1060416666666666,,,,-7.862210654127952,,0.22547034356310644,,,144.9083333333334,,,0.7942716666666665,,,,12.564166666666667,,,,4.41307676686353,10.748160606675,27.0,12.0,0.0,0.0,38.0,2.0455921813406475,160.56273261107845,,,,,,57.10509967312014,,,,,1.9861893601965197,4.2000003,2.7,0.0,,0.7356256889616738,1.9861893601965197,True,1.9861893601965197
2019-11-09,,1.6324999999999996,,14.267083333333332,,,,,249.4042257081021,1.1953783844367916,,18.819166666666664,,,,,,230.6375,,,158.82166666666666,,,,32.874166666666675,,346.07083333333327,249.4042257081021,2.029612563082997,,,,,9.322849580616447,21.72971233196395,-12.618495516350727,,,20.234583333333337,2.8618749999999995,,,,1.1483333333333334,,3.7161878154149854,0.7891666666666667,,,,-15.605926101840865,,0.23947755110345845,,,150.43750000000003,,,0.9559008333333332,,,,12.566458333333335,,-2.824520833333333,,5.03891563035518,14.796071023768699,28.0,10.0,0.0,0.0,11.0,1.8431790656487401,158.9308718437151,,,,,,54.67955723285361,,,,,1.9057423075598676,4.2000003,2.6000001,0.0,,0.7329777824084959,1.9057423075598676,True,1.9057423075598676
2019-11-10,,1.5581250000000004,,14.336458333333333,,,,,200.63967087561082,0.9215472959049574,,11.615833333333335,,,,,,254.70000000000005,,,101.0741666666667,,,,,,335.9895833333333,200.63967087561082,1.8903718321515004,,,,,5.3634094369022165,21.26923583256198,-10.617796575938511,,,34.323541666666664,2.6589583333333326,,,,0.9968750000000002,,3.518734160757502,0.7191666666666667,,,,-16.717643483466627,,0.28153792090495755,,,99.9041666666667,,,0.6400093749999999,,,,12.753749999999998,,-3.0427673611111112,,-6.81266266418697,9.04989414020531,15.0,12.0,5.0,0.0,8.0,1.2915663523939485,157.3316609486827,,,,,,37.860561378910596,,,,,1.31459384957256,2.8,1.8000001,0.90000004,,0.7303298758553181,1.31459384957256,True,1.31459384957256
2019-11-11,,1.35625,,14.406041666666667,10.649791666666664,,,,,0.39745208268494864,,24.37437499999999,,,,,,226.11041666666668,,,116.70364583333334,,,,,,287.50625,,1.2876998440714758,,,,,-6.643679200101865,21.84377322740389,,,,56.76604166666666,,,,,0.8235416666666665,,,0.614375,,,,,,,,,141.86666666666667,,,,35.84458333333335,,,,,,,-14.6256334296015,-0.139588600163222,14.0,11.0,22.0,0.0,48.0,,155.76561411993475,,,,,,16.956915052228208,,,,,0.5821455754417121,1.1,0.8,0.0,,0.72768196930214,0.5821455754417121,True,0.5821455754417121
2019-11-12,,,,,,,,,,0.7924857417788184,,,,,,,,,,,152.7092708333333,,,,,,,,2.1148122609241558,,,,,3.0037969542232985,21.52923356649137,,,,,,,,,,,,0.8645833333333334,,,,-5.942855593039488,,,,,,,,,,,,,,,,-5.2866141698903615,8.676488177807808,26.0,14.0,1.0,0.504,16.0,,154.2332292716573,,,,,,46.04132181768665,,,,,1.5950749380477167,3.4,2.2,0.0,,0.7250340627489621,1.5950749380477167,True,1.5950749380477167
2019-11-13,,2.553125,,,,,,,233.4627566543869,0.7337753062120441,,13.854999999999995,,,,,,230.74374999999995,,,124.16604166666669,,,,,,326.28125000000006,233.4627566543869,2.8128503077910487,,,,,2.1948217018864504,24.10644851011257,,,,47.30479166666666,,,,,1.3606250000000004,,5.7118040207571426,1.1172916666666668,,,,-9.114677933121204,,0.3134983668338072,,,118.43125000000003,22.370224158149487,,,,,,,,,,-3.3930946966629603,8.38682925837372,9.0,10.0,0.0,0.0,2.0,1.4996793936634545,152.73498803557203,13.25554622502828,,,,,37.561343552131355,,,,0.7744103725347732,1.3002951533910274,2.8,1.8000001,0.0,,0.7223861561957843,1.3002951533910274,True,1.3002951533910274
2019-11-14,,1.1152083333333336,,,,,,,188.17818409634174,0.6739805863431458,,17.894791666666666,,,,,,245.38750000000005,7.340208333333334,,155.52989583333328,,,,,,320.0229166666667,188.17818409634174,1.0961345596838403,,,,,0.7751614154036712,22.08841858823349,,,,61.48020833333334,,,,,0.7020833333333331,,2.0057882387353607,0.5614583333333333,,,,48.34158979964069,,,,,147.40833333333333,11.651708072239726,,,,,,12.381041666666668,,-3.68842361111111,,-6.1214204632153715,9.34472151721013,11.0,11.0,0.0,0.0,15.0,,151.2713557856768,59.99329787188043,,,,,29.146381720019203,,,,0.4028167913034831,1.0076335494996491,2.0,1.4,0.0,,0.7197382496426064,1.0076335494996491,True,1.0076335494996491
2019-11-15,,1.8375000000000004,32.52520833333333,,,,,,163.1377654039205,0.9981205468408388,,12.874791666666667,,,,,,240.16666666666663,,,117.19031250000002,,,,,,341.75625000000014,163.1377654039205,2.136600211614733,,,,,6.832205948557164,21.64313001755189,-9.739229922232068,,,28.74250000000001,,,,,1.247291666666667,,4.572650846458932,0.8889583333333334,,,,-16.584373273549595,,0.2971405468408393,,,112.49583333333334,19.041138551239094,,0.7009799999999998,,,,12.182499999999996,,-3.0959756944444448,,3.5326222333104105,10.408675957282599,16.0,12.0,0.0,0.0,2.0,1.5671627409184452,149.84278168976275,2.4567652776895024,,,,,47.43419054851609,,,,0.6620688107637929,1.649307789105685,3.6000001000000004,2.3,0.0,,0.7170903430894284,1.649307789105685,True,1.649307789105685
2019-11-16,,1.862083333333333,,,,,,,268.6901685074897,0.7512985151453632,,6.3514583333333325,,,,,,255.28333333333333,,,53.935,,,,,,326.22083333333336,268.6901685074897,2.008228651331296,,,,,2.656091270167311,21.98555035553524,-7.516357768308091,,,48.5275,,,,,1.1918749999999998,,4.088539605325184,0.8904166666666664,,,,-11.689734683094573,,0.3547008068120299,,,52.80416666666665,7.343262332365518,,0.3965977083333334,,,,12.179583333333332,,,,-3.83233695974536,6.58397508763403,10.0,10.0,0.0,0.0,3.0,1.0698683942015461,148.44969878694562,-4.346472350729053,,,,,39.19498219033864,,,,0.2543193563407524,1.357440629418876,2.9,1.9,0.5,,0.7144424365362505,1.357440629418876,True,1.357440629418876
2019-11-17,,,32.308333333333344,,,,,,271.31605777865474,0.8075286366509546,,14.780833333333332,,,,,,238.0770833333333,,,132.21687500000004,,,,,,329.54375,271.31605777865474,2.7147929575222998,,,,,3.342723466723593,22.959395489212586,-7.2390817320508924,,,48.41520833333331,,,,,1.5331249999999998,,5.548022588425187,1.1749999999999998,,,,1.2851262565251256,,0.3674238449842879,,,124.7229166666667,14.69570589032758,,0.4401047916666667,34.72479166666667,,,,,,,-5.200216475206389,7.75782368275372,15.0,12.0,0.0,0.0,3.0,1.2400669965227094,147.09252409034318,15.980832146852705,,,,,36.97042947010589,,,,0.5092876343730969,1.2812302251489838,2.9,1.8000001,0.0,,0.7117945299830726,1.2812302251489838,True,1.2812302251489838
2019-11-18,,2.2154166666666666,,,,,,,278.5576473238886,0.9407217990055696,,14.668124999999995,,,,,,234.98333333333343,,,136.4592708333333,,,,,,340.4583333333333,278.5576473238886,2.364083657296646,,,,,6.0081226908427325,21.385412751311193,-6.905792253217987,,,38.77291666666665,,,,,1.3547916666666664,,4.8771679625199145,1.0089583333333334,10.58833333333333,,,-3.1856358637112785,,0.37374846567223613,,,127.98958333333331,,,0.5669733333333333,,,,,,,,1.9346839933561495,8.88063012150803,24.0,11.0,0.0,0.0,3.0,1.3867024191780526,145.7716587139391,,,,,,42.863246278745216,,,,,1.4892079801174412,3.3,2.1000001,0.0,,0.7091466234298947,1.4892079801174412,True,1.4892079801174412
2019-11-19,,1.2766666666666662,,,,,,,149.53182078939182,0.9575016274097758,,10.376666666666663,,,,,,233.5604166666666,,,98.49427083333336,,,,,,336.07916666666665,149.53182078939182,1.502319103241999,,,,,6.075228277099234,23.138438224969484,-8.78384274398561,,,34.601249999999986,,,,,0.8750000000000001,,3.2217764129679964,0.6358333333333334,,,,-21.605029974361162,,0.32504121074310904,,,94.62916666666668,,,0.6324604166666667,,,,,,-3.229805555555556,,1.62839415876039,11.322704069082599,26.0,10.0,0.0,0.0,48.0,1.2414818558041438,144.48748802256947,,,,,,42.700477110935275,,,,,1.483647376090977,3.3,2.1000001,0.0,,0.7064987168767168,1.483647376090977,True,1.483647376090977
2019-11-20,,1.2022916666666663,,,,,,,202.6828956647216,0.6823314733536087,,4.403958333333334,,,,,,293.6187500000001,,,42.174166666666665,,,,,,319.8520833333334,202.6828956647216,1.1562256325888065,,,41.85249999999999,,0.9429506125452546,23.302546216472898,-4.72209186216164,,,68.82291666666667,,,,,0.6964583333333335,,2.1617775303552254,0.5643750000000002,,11.215208333333326,,17.98292894743183,,0.43733147335360895,,,42.495833333333344,,,0.245,34.109166666666674,,,,,,,-6.78202840551427,5.57831934120389,0.0,12.0,0.0,2.016,48.0,0.6448000713944575,143.24038180387745,,,,,,20.35606353076578,,,,,0.7038508103235389,1.4,1.0,7.8,,0.7038508103235389,0.7038508103235389,True,0.7038508103235389
2019-11-21,,0.8295833333333332,,,,,,,,0.3201347456032389,,8.506875,,,,,,281.90416666666675,7.348750000000003,,34.99114583333333,,,,,,284.51041666666663,,0.640426461585306,,,31.53020833333333,,-8.569041508573802,22.55842387820513,,,,91.40375000000002,,,,,0.5366666666666666,,,0.455,10.746249999999998,20.417083333333334,,-11.972722342660722,,,,,38.45208333333332,,,,33.868124999999985,,,,,-4.012059027777779,,-9.76153728516272,-7.40308929453971,0.0,11.0,0.0,0.504,42.0,,142.03069446098553,,24.42914236111111,,,,10.230872996452227,,,,,0.3506014518851805,0.5,0.5,2.7,,0.701202903770361,0.3506014518851805,True,0.3506014518851805
2019-11-22,,1.5827083333333336,32.55270833333332,,,,,,,0.5381595981000135,,22.18916666666668,,,,,,239.26250000000005,,,115.88125000000004,,,,,,304.3625,,1.6785637063451742,,,,,-2.1114390548157664,22.800080764143267,,,,61.56354166666666,,,,,0.926875,,,0.6843749999999998,10.76625,,,-45.07668786940374,,,,,118.91666666666669,,,,33.76437499999999,,,,,,,-8.741547432739031,1.2685663930111002,13.0,11.0,0.0,0.0,16.0,,140.85876522454785,,,,,,20.261208563329888,,,,,0.6985549972171831,1.5,1.0,0.3,,0.6985549972171831,0.6985549972171831,True,0.6985549972171831
2019-11-23,,1.805625,,,,,,,238.92989115006358,0.7864331035736449,,20.54354166666666,,,,,,202.38125,,,142.46427083333333,,,,,,319.54375,238.92989115006358,1.9907169708732209,,,,,3.1963701810373784,21.10087968043667,-18.524965337723824,,,19.43458333333333,,,,,1.209375,,4.141201216826218,0.8066666666666668,10.72166666666667,,,-37.406150648624696,,0.14876102024031165,,,132.82083333333333,,,0.6376720833333333,,,,,,,,-3.0941404216704305,8.047019286813509,25.0,11.0,0.0,0.0,44.0,1.3097516495848789,139.72491838275832,,,,,,38.15859459267606,,,,,1.3222234722616095,3.1000001,1.9,0.3,,0.6959070906640051,1.3222234722616095,True,1.3222234722616095
2019-11-24,,4.676875,,,,,,,290.65093916385484,0.8328570868151329,,18.742291666666667,,,,,,210.11666666666667,,,134.47739583333333,,,,32.03249999999999,,329.13125,290.65093916385484,4.8042759065654215,,,,,4.220517631738375,20.453376609501603,,,,18.400833333333328,,,,,2.241875,,10.399603626261682,1.8987500000000004,,,,-62.30990854196455,,,,,127.07708333333336,49.539559880665614,,,,,6.636875,,,-3.27398263888889,,-0.138015558875395,7.47622737003775,13.0,11.0,0.0,0.0,2.0,,138.62946352781015,-12.770348661298925,,,,,37.97653895369758,,,,1.7182485829293332,1.3171924498105718,3.0,1.9,0.0,,0.6932591841108273,1.3171924498105718,True,1.3171924498105718
2019-11-25,,2.089166666666667,,,,,,,209.60426706797736,0.4314217250963417,,4.219166666666667,,,,,,260.56875,,,24.59916666666667,,,,,,295.66041666666666,209.60426706797736,2.070451644268509,,,,,-5.114664288269542,19.77079018897768,,,,73.81187499999999,,,,,1.0408333333333335,,4.244723243740705,0.9070833333333336,10.743125,,,1.4522479361341942,,,,,25.15625,,,,,,,,,,,-10.2365988906881,1.15467379639574,1.0,12.0,0.0,5.039999999999999,29.0,,137.57269581722477,,,,,,18.07873450386536,,,,,0.6215501774263356,1.3000001,0.90000004,21.5,,0.6906112775576494,0.6215501774263356,True,0.6215501774263356
2019-11-26,,1.0310416666666666,32.93958333333333,,,,,,256.7313156099696,0.23574524640287195,,17.89645833333334,,,,,,238.06250000000003,,,55.85802083333334,,,,,,264.3708333333334,256.7313156099696,1.1075123716114412,,,,,-12.430231388114324,20.3435145274286,,,,85.2347916666667,,,,,0.6277083333333333,,2.3612994864457657,0.4099999999999999,10.818541666666668,,,1.0463153408681851,,,,,51.22291666666666,,,,,,,,,-3.3202708333333333,,-14.4248807395193,-10.5266672602644,5.0,10.0,0.0,4.032,41.0,,136.55489624840038,,,,,,8.059197157416966,,,,,0.2751853484017886,0.5,0.4,10.1,,0.6879633710044715,0.2751853484017886,True,0.2751853484017886
2019-11-27,,0.8360416666666669,,,,,,,243.27290524920173,0.30137997709593883,,30.68958333333333,,,,,,197.96875,,,121.92593749999996,,,,,,263.77291666666673,243.27290524920173,0.9598166820126456,,,,,-9.8373509919925,18.351549526283904,-14.649191092121933,,,69.05416666666666,,,,,0.7177083333333333,,1.829475061383916,0.4560416666666667,10.821041666666664,,,19.7574455663002,,0.21046143542927226,,7.7900000000000045,114.3125,,,0.09091854166666664,,,,,,-3.3722048611111126,,-16.128448798391,-4.0446606269882714,12.0,12.0,0.0,0.0,20.0,0.41429281622996267,135.57633194466464,,,,,,16.01751022004261,,,,,0.5482523715610349,1.3000001,0.8,1.3000001,,0.6853154644512935,0.5482523715610349,True,0.5482523715610349
2019-11-28,,0.8824999999999998,,,,,,,260.37128994913917,0.6622037816382249,,19.036249999999992,,,,,,220.14166666666677,,,118.66854166666668,,,,,,304.3125,260.37128994913917,1.0275216997401964,,,,,0.8476563370010398,19.09912512380389,-8.321642801714184,,,50.41354166666667,,,,,0.7645833333333333,,1.9896701322941197,0.4733333333333333,10.928541666666668,,,-24.36313567234436,,0.3365514899715584,,,111.23125000000003,,,0.32565229166666665,,,,,,,,-4.03379642987539,5.410945451623889,19.0,11.0,0.0,0.0,39.0,0.6819610386961193,134.63725645105794,,,,,,23.694240671935066,,,,,0.8192010694777387,1.8000001,1.2,0.0,,0.6826675578981156,0.8192010694777387,True,0.8192010694777387
2019-11-29,,2.151250000000001,,,,,,,212.9272826783421,0.615484520135151,,16.15125,,,11.197083333333335,,,245.85625000000005,7.3604166666666675,,105.37416666666662,,,,,,310.47708333333344,212.9272826783421,2.2808214590425404,,,,,-0.23276549769972876,19.624157521298148,,,,51.25875,,,,,1.240625,,4.7464108361701625,0.985,10.855416666666665,,,-9.600367490772044,,,,,99.35416666666669,,,,,,,,,,,-5.7357232086422405,5.91829702779938,10.0,11.0,0.0,0.504,6.0,,133.73791003802734,,,,,,21.65755954954824,,,,,0.7480216164794316,1.7,1.1,5.0,,0.6800196513449377,0.7480216164794316,True,0.7480216164794316
2019-11-30,,6.218958333333336,33.392500000000005,,,,,,,0.35468536664139066,,14.765624999999995,,,,,,227.575,,,82.23989583333334,,,,,,282.97500000000014,,5.630734304198719,,,,,-7.293448461031242,19.022456955081953,,,,47.65791666666666,,,,,3.2374999999999994,,,2.666875000000001,10.845208333333336,,,-96.27721019074563,,,,,80.95,104.83964234215841,,,,,,,,,,-9.47792843187989,-4.52132533915091,1.0,12.0,0.0,3.022,2.0,,132.8785200111661,8.562432151412764,,,,,15.794175567099547,,,,3.597043031715176,0.5418973958334079,1.3000001,0.8,3.9,,0.6773717447917599,0.5418973958334079,True,0.5418973958334079
2019-12-01,,2.1664583333333334,,,10.748958333333327,,,,189.81741009745156,0.5789898613412828,,20.477291666666666,,,,,,191.3458333333334,,,131.46072916666668,,,,,,300.76666666666665,189.81741009745156,2.5720517699952468,,,,,-1.0261215636105152,17.836860816556126,-21.681328817422887,,,20.182499999999994,,,,,1.6047916666666666,,5.485707079980989,1.0312500000000002,10.837916666666665,,,-31.328050477964677,,0.11621777800794945,,,123.3875,,,0.4627720833333333,,,,,,,,-6.616546186299501,4.48693822012746,24.0,10.0,0.0,0.0,14.0,1.2604738736207253,132.05930102510305,,,,,,33.2349794321237,,,,,1.1470305250055892,2.7,1.7,0.4,,0.6747238382385821,1.1470305250055892,True,1.1470305250055892
2019-12-02,,2.746458333333333,,,10.782916666666667,,,,249.2129601610897,0.8294121838117454,,19.217291666666668,,,,,,224.93541666666667,,,124.82406249999997,,,,,,325.2687499999999,249.2129601610897,2.9432715539061287,,,,,4.060642101382934,18.65446619250847,,,,30.6275,,,,,1.596458333333333,,6.158502882291181,1.2716666666666667,10.84020833333333,,,-36.85648709537428,,0.2463198351231873,,,117.45,,,,,,,,,,,1.03718870282501,8.316617051575461,25.0,11.0,0.0,0.0,35.0,1.5276126540894623,131.28045539962042,,,,,,36.82170521196189,,,,,1.2769442702022675,3.1000001,1.9,1.1,,0.6720759316854039,1.2769442702022675,True,1.2769442702022675
2019-12-03,,,,,,,,,283.3918843918623,0.6673063691578328,,,,,,,,,,,130.33270833333336,,,,,,,283.3918843918623,2.6173438265126516,,,,,1.13528225179254,,,,,,,,,,,,4.963972801429496,,,,,5.191675067155162,,0.2686142935985079,,,,,,,,,,,,-2.548758680555556,,-1.4256456384092098,4.71048819558104,16.0,13.0,0.0,0.0,18.0,1.1310503199914705,130.5421734360648,,,,,,30.971206574857202,,,,,1.0710848402115618,2.6000001,1.6,2.0,,0.6694280251322261,1.0710848402115618,True,1.0710848402115618
2019-12-04,,1.4910416666666666,,,10.804583333333332,,,,268.70791828759315,0.6796733147583872,,12.080625000000005,,,,,,238.32291666666663,,,79.28833333333333,,,,,,316.65625000000006,268.70791828759315,1.6222990263081856,,,,,1.381191572457985,19.24120736092611,,,,44.88666666666666,,,,,1.0331250000000003,,3.2600294385660766,0.7050000000000001,10.913541666666667,,,-6.254884332836922,,,,,76.43958333333333,,,,,,,,,,,-1.43398429678058,5.1359522532183615,15.0,11.0,0.0,0.0,33.0,,129.84463373211278,,,,,,26.986340225593906,,,,,0.9334921660106674,2.3,1.4,0.6,,0.6667801185790482,0.9334921660106674,True,0.9334921660106674
2019-12-05,,0.7250000000000002,,,,,,,202.20831799135638,0.550982051995078,,9.170416666666668,,,,,,300.10416666666674,,,25.5703125,,,,,,308.65208333333334,202.20831799135638,0.7564872824291519,,,16.992708333333336,,-1.50296809533397,20.838261943462317,,,,83.74541666666669,,,,,0.5177083333333333,,1.4149074630499403,0.36833333333333335,10.850000000000007,-0.7256249999999976,,3.3043729978909533,,,,,34.14791666666666,5.689034106218202,,,,,,,,,,-5.02528893259455,0.9093700830141528,0.0,11.0,0.0,2.52,2.0,,129.18800349295518,8.993407104109156,,,,,13.476226138529075,,,,0.1962559500330556,0.4648925484181092,0.90000004,0.7,9.0,,0.6641322120258704,0.4648925484181092,True,0.4648925484181092
2019-12-06,,0.9904166666666668,,,,,,,243.05402722681325,0.5865094505587364,,,,,,,,,7.406250000000001,,117.51177083333336,,,,,,,243.05402722681325,1.2267550340865874,,,,,-0.6773868450756466,21.22144201658908,,,,56.44979166666666,,,,,0.8622916666666671,,2.523061803013016,0.5312500000000001,10.86541666666667,,,-10.509549655767897,,,,,,20.51601779166861,,,,,,,,,,-4.3407521389866,1.86206336849983,17.0,11.0,0.0,0.0,2.0,,128.57243883698388,10.006468135900711,,,,,22.99208564829865,,,,0.7082971412465064,0.7937811665672309,1.9,1.2,0.0,,0.6614843054726924,0.7937811665672309,True,0.7937811665672309
2019-12-07,,2.330416666666667,,,10.88875,,,,165.52747865235168,0.7410370081776629,,16.54166666666667,,,,,,217.7625,,,104.57822916666665,,,,,,319.0520833333333,165.52747865235168,2.7070689734752893,,,,,2.6141378757176783,21.106916233665824,,,,36.035625,,,,,1.5220833333333337,,5.860775893901155,1.115,10.8675,,,-46.88336545990328,,,,,99.79583333333328,33.044947762519215,,,,,,,,,,0.410681553157929,5.59888855887215,25.0,11.0,0.0,0.0,2.0,,127.9980850940885,-13.838417697384052,,,,,36.14581790478835,,,,1.1444009219271063,1.2517891579470777,3.0,1.9,0.0,,0.6588363989195145,1.2517891579470777,True,1.2517891579470777
2019-12-08,,2.3468750000000007,,,,,,,256.2930440846943,0.6661492702123569,,13.621666666666664,,,,,,244.53958333333333,7.402291666666664,,82.820625,,,,,25.089375000000004,317.4145833333333,256.2930440846943,2.495339821666356,,,,,0.9691318360292626,21.16274390778068,,,,50.04458333333333,,,,,1.3504166666666668,,5.2261509533320885,1.0579166666666664,,,,-20.69672200358937,,,,,80.41875,26.882210920061798,,,,,,,,-2.3823819444444445,,-3.7678833013135296,4.5345247288245805,8.0,12.0,0.0,0.504,2.0,,127.46507709471138,6.185488916472419,,,,,20.874867816474293,,,,0.9295281470145084,0.7218073416029703,1.7,1.1,9.5,,0.6561884923663366,0.7218073416029703,True,0.7218073416029703
2019-12-09,,,,,,,,,276.4091033514389,0.4326453535022772,,14.656666666666668,,,,,,218.51875000000004,7.441666666666667,,83.67645833333334,,,,,,293.1229166666667,276.4091033514389,2.2890062968178646,,,,,-4.695437608536877,20.769662091958967,,,,54.06083333333331,,,,,1.4287500000000002,,4.618187297983831,0.9935416666666664,10.879791666666668,,,4.170243352360469,,,,,79.76041666666666,,,,,,,,,-2.4225451388888897,,-7.98087292167639,-3.02075038893508,6.0,10.0,0.0,0.0,22.0,,126.97353944785586,,,,,,17.10156439678553,,,,,0.5881865533734663,1.4,0.90000004,0.5,,0.6535405858131587,0.5881865533734663,True,0.5881865533734663
2019-12-10,,2.6625,,,,,,,296.5175156466502,0.4764395056807131,,18.70520833333334,,,,,,207.41666666666663,,,113.07145833333334,,,,,,297.1937499999999,296.5175156466502,2.8406892382279416,,,,,-3.453968647215192,19.09338150564713,-14.13188248142165,,,43.81687499999999,,,,,1.737291666666667,,5.739423619578428,1.2235416666666663,,,,-5.233443230614672,,0.20945283901404646,,,107.56666666666668,,,0.2669866666666668,,,,,,-2.6069236111111107,,-6.01396948563627,-1.18588434618891,8.0,11.0,0.0,0.0,48.0,0.8770763832588028,126.52358680630384,,,,,,24.57347011350775,,,,,0.846160548127243,2.0,1.3000001,0.0,,0.6508926792599807,0.846160548127243,True,0.846160548127243
2019-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.24840183636735,3.41279972465469,39.0,30.0,24.0,0.0,48.0,,126.11532411736809,,,,,,31.29751272260703,,,,,1.1020161136015647,2.8,1.7,0.0,,0.6482447727068028,1.1020161136015647,True,1.1020161136015647
2019-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.26414438541934,1.36687683074621,11.0,20.0,11.0,0.0,25.0,,125.74884685758673,,,,,,22.00212053097836,,,,,0.7747162393843501,1.9,1.2,6.1,,0.645596866153625,0.7747162393843501,True,0.7747162393843501
2019-12-13,,2.678125,,14.701875,,,,,310.2851481396212,0.4540876288297575,,10.95604166666667,,,,,26.446458333333325,246.70833333333331,,,57.43416666666666,,,,,,296.93333333333345,310.2851481396212,2.7928093341075386,,,,,-4.073463297343628,20.272574973637475,,,,52.47937500000001,,,,,1.6550000000000002,,5.630820669763487,1.2072916666666662,,,,-16.781057764535753,,,,,57.71458333333334,22.940566588228027,,,,,,,,,,-5.60720646590778,-1.2787323519517602,1.0,11.0,0.0,0.0,3.0,,125.42424124985806,6.1595088236922715,,,,,18.68285735420997,,,,0.789473105794619,0.6429489596004471,1.5,1.0,5.0,,0.6429489596004471,0.6429489596004471,True,0.6429489596004471
