date,rh,sw_in,sw_out,H,Rn,theta_1,ws,t_avg,G,LE,wd,t_min,t_max,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2016-05-31,79.5,278.2666666666668,22.89041666666668,144.70208333333332,,13.138541666666667,1.6866666666666674,16.82708333333333,2.220625000000004,,182.0239583333334,12.85,22.37,48.0,0.0,48.0,0.0,361.5999673225628,,,1.1794062954687992,0.8478842311101219,,18.9932714547015,0.8478842311101219,,170.66254805078412,,0.6667362037073761,6.3,5.2000003,0.0,,0.12821849331573618,0.6667362037073761,True,0.6667362037073761
2016-06-01,77.875,285.24145833333336,22.592708333333334,153.52270833333338,,13.212499999999993,1.1783333333333337,18.09229166666667,5.123541666666669,,165.35375,14.89,24.34,48.0,0.0,48.0,0.0,361.9777162956485,,,1.1747567197302722,0.8512400765237615,,19.241372008862204,0.8512400765237615,,180.3518332457741,,0.6762662387103104,6.5,5.4,0.0,,0.12523448865005748,0.6762662387103104,True,0.6762662387103104
2016-06-02,56.27083333333334,338.32708333333335,31.630624999999995,174.39166666666665,,13.287708333333327,1.2587500000000005,24.490833333333335,10.697499999999998,,221.38375,15.6,30.21,48.0,0.0,48.0,0.0,362.333490763566,,,1.1742638010589506,0.8515974000886346,,23.852883774286546,0.8515974000886346,,204.7818213730055,,0.8435283394922141,8.8,6.9,0.0,,0.12225048398437885,0.8435283394922141,True,0.8435283394922141
2016-06-03,,346.90374999999995,,,,13.331458333333336,,,6.3024999999999975,,,21.36,34.14,48.0,20.0,48.0,0.0,362.66737542772347,,,1.175335286969816,0.8508210474801147,,25.065247592679828,0.8508210474801147,,,,0.8825719469583814,9.6,7.4,0.0,,0.1192664793187002,0.8825719469583814,True,0.8825719469583814
2016-06-04,31.3125,350.8220833333332,35.802083333333336,172.35895833333328,,13.360416666666667,1.5795833333333331,27.33979166666667,5.921666666666668,,271.08375000000007,22.95,32.61,48.0,0.0,48.0,0.0,362.9794527658162,,,1.1759327344338024,0.8503887771110378,,22.953884948931474,0.8503887771110378,,202.6825411770784,,0.8139773225711506,9.2,7.0,0.0,,0.11628247465302152,0.8139773225711506,True,0.8139773225711506
2016-06-05,54.45833333333334,346.9854166666665,32.947291666666665,186.99062500000005,,13.322291666666665,1.2739583333333333,20.714791666666667,-0.8685416666666673,,220.25854166666664,15.62,24.35,48.0,0.0,48.0,0.0,363.2698028121472,,,1.176846344628403,0.8497286026883626,,18.97138953644248,0.8497286026883626,,220.05923351103053,,0.6684609729253229,7.5,5.9,0.0,,0.11329846998734285,0.6684609729253229,True,0.6684609729253229
2016-06-06,75.22916666666667,310.95333333333343,26.389791666666678,156.92749999999995,,13.251666666666665,1.805,17.42979166666667,0.4229166666666664,,176.84687500000004,13.74,24.19,48.0,0.0,48.0,0.0,363.5385029510311,,,1.1804073401290738,0.8471651827331513,,17.58794370803851,0.8471651827331513,,185.2383728681052,,0.6177610058013194,6.8,5.6,0.0,,0.1103144653216642,0.6177610058013194,True,0.6177610058013194
2016-06-07,72.97916666666667,316.46249999999986,26.582708333333322,174.78729166666668,,13.23979166666666,1.586666666666667,18.360625,1.5191666666666706,,173.56729166666668,15.25,24.69,48.0,0.0,48.0,0.0,363.7856277231685,,,1.1820543033892403,0.8459848224677615,,17.096901578154455,0.8459848224677615,,206.60807029233365,,0.6010505796735189,6.7000003,5.6,0.0,,0.10733046065598552,0.6010505796735189,True,0.6010505796735189
2016-06-08,73.45833333333333,311.52645833333344,25.341875,170.639375,,13.225416666666662,1.085416666666667,19.23666666666666,2.4556250000000017,,204.87875000000008,15.22,25.72,48.0,0.0,48.0,0.0,364.01124864486917,,,1.1846314003515075,0.8441444315111662,,17.200712476168892,0.8441444315111662,,202.14476176135602,,0.6052094447437797,7.1,5.8,0.0,,0.10434645599030684,0.6052094447437797,True,0.6052094447437797
2016-06-09,77.39583333333333,310.9766666666667,25.707291666666666,170.8827083333333,,13.217291666666664,1.4554166666666664,18.679375,0.3562500000000037,,168.46895833333338,15.88,23.61,48.0,0.0,48.0,0.0,364.2154340399807,,,1.1861596652222253,0.8430568238995476,,14.700112706072796,0.8430568238995476,,202.69417610893382,,0.5169485017556037,6.1,5.1,0.0,,0.10136245132462818,0.5169485017556037,True,0.5169485017556037
