date,rh,es,H,sw_out,sw_in,vpd,t_dew,vp,Rn,ws,lw_in,t_avg,G,lw_out,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2004-02-10,82.5409375,2.623238548627512,38.994625000000006,,231.5979166666667,0.05296666666666667,20.878827342771423,2.5702718819608443,,,,21.577583333333337,5.776687499999999,,51.419124999999994,89.69339583333334,17.454,27.238000000000003,,,,,,,236.94731367394817,90.41375,,1.4709199291122923,0.9105326025888364,132.99138674077653,75.6334157000161,0.6798466593647317,,57.357971040760454,1.8132702365160047,2.6671753277575507,3.3,2.6000001,0.0,1.0258366250668802,0.8460125281750781,2.1996326578564562,False,
2004-02-11,83.6831666666667,2.723430390332668,42.72822916666667,,248.770125,0.05075833333333332,21.55861952187463,2.672672056999335,,,,22.253916666666665,4.936625,,51.21131249999999,65.713375,17.910999999999994,26.47,,,,,,,238.37905540439647,93.93954166666666,,1.4846152443202565,0.9151079133479552,139.46407560279124,76.02909521914849,0.6735751931860692,,63.43498038364275,1.8071196203776456,2.682877336722888,4.7000003,3.8,0.3,0.7060203517691809,0.8786501937260054,3.3388707361588197,False,
2004-02-12,81.44337499999997,2.8463272589951654,22.159416666666655,28.44045833333333,203.47745833333335,0.05923333333333334,22.304821582718066,2.787093925661832,125.32760416666667,,383.62625,23.05666666666666,4.558916666666665,433.33583333333326,53.80529166666666,105.48875000000002,19.637,27.145,,,,,,,239.82366421557384,75.9647083333333,120.7686875,1.4709199291122923,0.9139776169290402,111.7380033967026,79.14327580419953,0.6798466593647317,0.6290099686090677,32.594727592503084,1.900125523427616,2.794932500224607,3.9,3.3,0.0,0.8469492424923052,0.927049066418056,3.0592619191795847,False,
2004-02-13,83.68197916666666,2.740500885524438,,26.843708333333325,210.6182083333333,0.050791666666666666,21.72108151827453,2.689709218857772,139.54270833333334,,383.9485416666668,22.4195625,1.0611666666666666,428.1810416666667,,142.57318750000005,19.359,27.099,,,,,,,241.28040100831714,,138.48154166666666,1.3834502658850496,0.9190471770575924,,90.03381150010831,0.7228304657271212,,,,3.177576431310454,3.7,3.3,0.5,,0.9629019488819559,3.177576431310454,True,3.177576431310454
2004-02-14,78.6088541666667,2.7711506746491548,16.659749999999992,,204.49102083333332,0.06496666666666666,21.809465034006852,2.7061840079824884,118.0376041666667,,,22.59545833333333,1.5689791666666657,,59.0043125,78.2240625,19.047,26.318,,,,,,,242.74852164324923,75.66406249999999,116.46862500000003,1.4426772751715005,0.919115107523974,109.15882351590609,85.1241807808677,0.6931557162575556,0.6496518912282168,24.034642735038396,2.082801126988564,3.0048098546079918,4.2000003,3.3,0.0,0.9105484407903004,0.9120293584357032,3.009696882837821,False,
2004-02-15,82.93339583333331,2.5567928225940197,-1.7542916666666704,,97.66210416666668,0.043060416666666684,20.71079825736397,2.5137324059273527,,,,21.387791666666672,-2.434604166666666,,71.24267708333336,162.88247916666668,17.522000000000002,23.23,,,,,,,244.22727755312906,69.48838541666669,,1.4427586737119875,0.918439584818058,100.25497078213745,102.78599030044144,0.6931166093267419,,-2.5310195183039976,2.5118786776745137,3.624034749527102,4.2000003,3.1000001,8.1,1.1690434298783094,0.9265026110228496,2.8721581868210952,False,
2004-02-16,74.76572916666666,1.9958747907101055,54.34460416666666,32.29558333333332,238.67893750000007,0.05385625000000002,16.618737973697232,1.9420185407101065,143.82804166666662,,339.39833333333337,17.338958333333334,-10.988854166666668,401.9539583333333,86.12202083333334,295.33779166666665,14.356,20.943,,,,,,,245.71591636642933,140.46662500000002,154.81689583333332,1.4428400814383078,0.9180787839355804,202.67087665436424,124.2603035527983,0.6930775023959282,0.9073081090013462,78.41057310156593,3.0246962979425325,4.364153052849551,5.4,3.9,0.0,1.1190136032947569,0.8827452979311325,3.442706661931417,False,
2004-02-17,76.30362500000003,1.894414489298493,33.635166666666656,22.37133333333335,173.56733333333332,0.0480625,15.806283770065141,1.8463519892984928,110.8518958333333,,356.144375,16.484333333333332,-9.268041666666667,396.4889583333333,58.35439583333334,258.6925625,13.707,21.533,,,,,,,247.21368254128936,91.9895625,120.11993749999996,1.4427586737119875,0.917118516789302,132.71873918784598,84.19131073776434,0.6931166093267419,0.7658142720895108,48.52742845008164,2.0477883735018705,2.954464437796388,5.7000003,4.1,0.0,0.7206010823893628,0.8403230324931678,3.4453244332219874,False,
2004-02-18,60.60387499999999,1.473825811098184,86.00427083333334,,269.2453750000001,0.062020833333333324,11.68838798343827,1.4118049777648505,,,,12.5425,-17.033645833333335,,81.74433333333333,289.20416666666665,9.102,17.254,,,,,,,248.71981800894454,167.74860416666667,,1.4426772751715005,0.9175981130209035,242.00709917298929,117.9306920740442,0.6931557162575556,,124.07640709894513,2.8577919807370367,4.122871547776674,7.5,5.2000003,0.0,0.7928598672920601,0.8006884792272561,4.1635803321882765,False,
2004-02-19,69.62758333333333,1.7143962083716937,44.5940833333333,,233.62447916666665,0.060314583333333324,13.576361127598677,1.65408162503836,,,,14.336041666666668,-8.666541666666665,,51.10575000000002,187.58977083333332,7.1370000000000005,21.247,,,,,,,250.23356282569955,95.69983333333332,,1.3714374980152493,0.9184607726445091,131.246339987143,70.08834191419285,0.7291619205739996,,61.15799807295014,1.789729905613772,2.454502703878019,5.6,4.2000003,0.0,0.5844053639420024,0.7461428288497648,3.1338001050118613,False,
2004-02-20,67.49689583333333,2.2405507227178614,16.854541666666673,,142.38708333333338,0.07705833333333333,18.209692157884916,2.1634923893845275,,,,19.088458333333328,4.9629375,,50.96370833333335,201.0330833333333,15.905,23.629,,,,,,,251.75415583246917,67.81825000000003,,1.3069023231243189,0.9193528738854706,88.63182847522587,66.60458881586354,0.7651681248904438,,22.027239659362305,1.792909629129663,2.343157759461517,4.9,4.0,0.0,0.5857894398653792,0.6912930437134805,2.765172174853922,False,
2004-02-21,77.80870833333336,2.4875159547187473,45.05418749999999,33.089979166666666,243.86072916666674,0.0658,19.85730396129161,2.421715954718747,146.27695833333334,,355.2666666666667,20.61464583333334,3.915458333333332,419.76083333333344,53.62450000000001,155.0407708333333,16.104,26.489,,,,,,,253.28083532087936,98.6786875,142.3615,1.3069023231243189,0.9200624801718564,128.9634059366087,70.08198362638004,0.7651681248904438,0.6931557162575556,58.88142231022864,1.8892885652081808,2.469115614922782,4.4,3.9,0.0,0.6331065679289185,0.6916974733675849,2.697620146133581,False,
2004-02-22,77.69595833333334,2.5386964552635627,48.96500000000001,34.01681249999999,255.85533333333333,0.06510208333333335,20.279601898628087,2.4735943719302305,168.46762500000003,,369.01062500000006,21.0454375,4.0393750000000015,422.38250000000016,64.9965208333333,185.90491666666665,16.979,26.54,,,,,,,254.81283970488326,113.96152083333332,164.42825000000005,1.3057996389536035,0.9197364146877128,148.81091275877026,84.87243343740701,0.7658142720895108,0.6930775023959282,63.93847932136322,2.2908956659641087,2.9914507334963085,4.3,3.8,0.0,0.7872238772358708,0.6748370743801724,2.564380882644655,False,
