date,Rn,ws,g_1,t_avg,rh,theta_1,LE,wd,G,H,g_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,LE_subday_gaps,H_subday_gaps,rso,flux,energy,ebr_5day_clim,ebr_corr,ebc_cf,H_corr,ebr,flux_corr,LE_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2018-03-07,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,248.6761485720461,,,0.8137095744604699,0.8119530809259726,1.2315982579431484,,,,144.2651012150899,,5.079715681513326,5.2000003,3.6000001000000004,0.0,,1.4110320776843246,5.079715681513326,True,5.079715681513326
2018-03-08,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,250.57210079091485,,,0.8141486978440942,0.8119530809259726,1.2315982579431484,,,,130.4684853060287,,4.593923306262535,4.4,3.2,0.0,,1.4356010118149198,4.593923306262535,True,4.593923306262535
2018-03-09,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,252.46715496159516,,,0.8148805701501346,0.8119530809259726,1.2315982579431484,,,,179.39416851087194,,6.316644588895229,6.3,4.4,0.0,,1.4356010118149198,6.316644588895229,True,6.316644588895229
2018-03-10,125.84507699020834,1.5562745104166664,-5.060220437499999,36.02199187500001,76.23873375000002,0.5256728145833333,95.337053373125,120.2162409375,-4.024323500000002,8.970232661458336,-2.9884265625000013,33.77945,38.7299,0.0,0.0,0.0,0.0,254.36054057150383,104.30728603458333,129.8694004902083,0.8163443147622155,0.8119530809259726,1.2315982579431484,11.047722919196818,0.8031706132534869,128.46467177097048,117.4169488517737,3.4094721866511755,4.199100005585205,4.0,2.7,0.4,1.5552221968246045,1.4356010118149198,3.8761228003550734,False,
2018-03-11,73.11141124999997,1.5164397520833333,-10.281993695833338,31.755712708333327,45.69988375000001,0.2507953416666668,99.00920798125,153.14758118125005,-10.274223555208332,-30.571653254166666,-10.26645341458334,25.1858,38.16343,0.0,0.0,0.0,0.0,256.2514939691844,68.43755472708335,83.38563480520833,0.8207355485984583,0.8119530809259726,1.2315982579431484,-37.65199489027365,0.8207355485984583,84.28757317976473,121.93956807003838,3.5260957359253857,4.342733365706469,3.9,3.3,0.0,1.3159798268052354,1.4356010118149198,4.737483270534445,False,
2018-03-12,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,258.13925900623053,,,,0.8119530809259726,1.2315982579431484,,,,175.31703229407643,,6.173084624623318,5.6,4.3,0.0,,1.4356010118149198,6.173084624623318,True,6.173084624623318
2018-03-13,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,260.0230876679245,,,,0.8119530809259726,1.2315982579431484,,,,195.7027328193728,,6.890885130530777,6.6,4.8,0.0,,1.4356010118149198,6.890885130530777,True,6.890885130530777
2018-03-14,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,261.9022406913557,,,,0.8119530809259726,1.2315982579431484,,,,243.9420137341801,,8.589437515438696,8.8,6.0,0.0,,1.4315729192397828,8.589437515438696,True,8.589437515438696
2018-03-15,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,263.775988169809,,,,0.8119530809259726,1.2315982579431484,,,,202.71301763733646,,7.137724133323228,7.3,5.0,0.0,,1.4275448266646455,7.137724133323228,True,7.137724133323228
2018-03-16,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,265.6436101422426,,,,0.8207355485984583,1.218419260269237,,,,177.8841048255141,,6.263473765750973,6.2000003,4.4,0.0,,1.4235167340895083,6.263473765750973,True,6.263473765750973
2018-03-17,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,267.5043971667095,,,,,,,,,181.41212701953827,,6.387698886814673,6.3,4.5,0.0,,1.4194886415143717,6.387698886814673,True,6.387698886814673
2018-03-18,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,269.35765087661144,,,,,,,,,176.87739570194233,,6.228026550321469,6.2000003,4.4,0.0,,1.4154605489392345,6.228026550321469,True,6.228026550321469
2018-03-19,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,271.202684518716,,,,,,,,,164.3485309501828,,5.78687293648811,5.6,4.1,0.0,,1.4114324563640972,5.78687293648811,True,5.78687293648811
2018-03-20,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,273.0388234719054,,,,,,,,,143.8942007085947,,5.0666559109710665,4.6,3.6000001000000004,0.0,,1.4074043637889602,5.0666559109710665,True,5.0666559109710665
2018-03-21,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,274.865405745676,,,,,,,,,179.3529493114091,,6.315193220462204,6.3,4.5,0.0,,1.4033762712138231,6.315193220462204,True,6.315193220462204
2018-03-22,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,276.6817824574504,,,,,,,,,238.45087317916904,,8.396089071832115,8.900001,6.0,0.0,,1.399348178638686,8.396089071832115,True,8.396089071832115
2018-03-23,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,278.4873182878191,,,,,,,,,213.9880363279781,,7.534728597811258,7.4,5.4,0.0,,1.3953200860635488,7.534728597811258,True,7.534728597811258
2018-03-24,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,280.281391912875,,,,,,,,,213.3702830046294,,7.512976897521367,7.7000003,5.4,0.0,,1.3912919934884118,7.512976897521367,True,7.512976897521367
2018-03-25,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,282.06339641286667,,,,,,,,,220.63224534895917,,7.7686777128145446,8.1,5.6,0.0,,1.3872639009132748,7.7686777128145446,True,7.7686777128145446
2018-03-26,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,283.8327396564468,,,,,,,,,227.84846696447792,,8.02276795219249,8.400001,5.8,0.0,,1.3832358083381375,8.02276795219249,True,8.02276795219249
2018-03-27,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,285.5888446598546,,,,,,,,,258.5207976299909,,9.102770792504305,9.8,6.6,0.0,,1.3792077157630005,9.102770792504305,True,9.102770792504305
2018-03-28,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,287.33114992043085,,,,,,,,,206.9937314731346,,7.288452265190374,7.5,5.3,0.0,,1.3751796231878637,7.288452265190374,True,7.288452265190374
2018-03-29,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,289.0591097239267,,,,,,,,,194.70510432794532,,6.855757653063632,6.8,5.0,0.0,,1.3711515306127264,6.855757653063632,True,6.855757653063632
2018-03-30,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,290.7721944251296,,,,,,,,,170.8371409605111,,6.015343257744442,5.6,4.4,0.0,,1.3671234380375892,6.015343257744442,True,6.015343257744442
2018-03-31,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,292.46989070139784,,,,,,,,,251.62945172601346,,8.860119745505939,9.400001,6.5,0.0,,1.363095345462452,8.860119745505939,True,8.860119745505939
2018-04-01,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,294.1517017787576,,,,,,,,,235.44672626252,,8.290310113001869,8.7,6.1,0.0,,1.3590672528873151,8.290310113001869,True,8.290310113001869
2018-04-02,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,295.8171476302839,,,,,,,,,261.68730291163035,,9.21426654857602,9.8,6.8,0.0,,1.355039160312178,9.21426654857602,True,9.21426654857602
2018-04-03,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,297.46576514655703,,,,,,,,,203.3558507245208,,7.160358916691227,6.9,5.3,0.0,,1.3510110677370408,7.160358916691227,True,7.160358916691227
2018-04-04,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,299.09710827804884,,,,,,,,,225.70231059590049,,7.947199681913539,8.1,5.9,0.0,,1.3469829751619038,7.947199681913539,True,7.947199681913539
