date,H,sw_out,sw_in,LE,theta_1,ws,rh,wd,G,Rn,t_avg,t_min,t_max,LE_subday_gaps,H_subday_gaps,Rn_subday_gaps,G_subday_gaps,rso,flux,energy,flux_corr,ebr_5day_clim,LE_corr,H_corr,ebc_cf,ebr,ebr_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2014-05-02,96.23333333333336,53.05416666666667,346.88124999999985,12.538958333333332,10.0,2.289375,8.861875000000003,94.52833333333332,,152.4797916666666,22.878541666666663,19.19,26.95,0.0,0.0,0.0,48.0,346.98032119398033,108.77229166666667,,125.16097765893784,0.8690591404860217,14.428199128451617,110.7327785304862,1.15066967645119,,0.8690591404860217,0.442735263031109,0.5094420418655388,9.3,6.8,0.0,0.07491794733316746,0.07536556462988996,0.5124858394832517,False,
2014-05-03,101.49979166666668,54.20541666666667,347.6872916666668,14.980624999999998,10.002083333333333,3.180000000000001,9.902083333333334,196.70583333333332,,145.21125000000004,23.30854166666667,18.81,28.27,0.0,0.0,0.0,48.0,348.07098290946004,116.48041666666668,,134.78221798136093,0.8642120482300921,17.334432018947602,117.4477859624133,1.1571234190127315,,0.8642120482300921,0.5291670691880703,0.6123116083278467,10.0,7.2000003,0.0,0.08504327539095334,0.0708218098574155,0.5099170522199346,False,
2014-05-04,98.01395833333332,58.69874999999999,362.4043749999999,14.1321875,10.0,5.3429166666666665,7.2645833333333325,231.30125000000007,,137.31604166666668,21.172083333333337,16.54,25.82,1.0,0.0,0.0,48.0,349.13726551025115,112.14614583333334,,130.52565305754732,0.8591885442158205,16.44829600573692,114.0773570518104,1.163888888803444,,0.8591885442158205,0.4981699990357403,0.5798145266129207,11.1,7.8,0.0,0.07433519571960523,0.07311088617210246,0.5702649121423992,False,
2014-05-05,124.41625000000003,58.10083333333333,357.2333333333333,7.681249999999999,9.974999999999998,6.1277083333333335,20.812083333333334,235.9770833333334,,146.53208333333333,16.900624999999998,8.33,23.02,0.0,0.0,0.0,48.0,350.1791617854025,132.09750000000003,,154.57195631868964,0.8546019805018659,8.988102268952359,145.58385404973725,1.1701353645503478,,0.8546019805018659,0.2696601684659045,0.3155388995325593,10.6,7.3,0.0,0.0432245067852821,0.08164696280773401,0.5960228284964582,False,
2014-05-06,98.86729166666665,35.23041666666667,221.1883333333334,8.022083333333333,9.870833333333334,5.532916666666665,62.50791666666666,230.32312500000003,,97.93375,7.65875,5.28,9.95,0.0,0.0,0.0,48.0,351.1966742051519,106.88937499999996,,125.7499251059703,0.8500154167879113,9.437573925009099,116.31235118096122,1.176449250507549,,0.8500154167879113,0.27915061479587816,0.3284065315553324,6.9,4.9,0.0,0.0670217411337413,0.07958796280838089,0.3899810177610664,False,
2014-05-07,137.46729166666668,57.28229166666666,354.63124999999985,12.440625,9.775000000000002,4.736458333333334,55.58395833333333,215.93770833333323,,168.89479166666663,10.53270833333333,5.79,14.54,0.0,0.0,0.0,48.0,352.18981443561034,149.9079166666667,,177.28394471557948,0.8455808951406582,14.712519016800355,162.57142569877917,1.1826189614107294,,0.8455808951406582,0.4340923183228135,0.5133658066513015,6.8,5.1,0.0,0.1006599620884905,0.11061866568121832,0.5641551949742134,False,
2014-05-08,119.90250000000003,53.514583333333356,343.5595833333332,16.75541666666666,9.702083333333324,2.2841666666666667,38.61062499999999,153.45541666666668,,164.36125,14.680625,9.22,18.62,0.0,0.0,0.0,48.0,353.1586028510116,136.6579166666667,,161.7612208172789,0.8448125946145755,19.8332941216518,141.92792669562712,1.183694474223866,,0.8448125946145755,0.5869703937508949,0.6947936116159411,7.2000003,5.5,0.0,0.12632611120289838,0.10853111373254212,0.5969211255289817,False,
2014-05-09,128.75875,55.07500000000001,345.27979166666677,8.86375,9.689583333333326,3.5347916666666666,31.540208333333325,232.18270833333335,,160.09645833333337,18.060625,13.31,22.97,0.0,0.0,0.0,48.0,354.1030680446506,137.6225,,163.05127700510363,0.8440442940884929,10.501522327773344,152.54975467733027,1.1847719450315437,,0.8440442940884929,0.3115200189434914,0.3690801787599437,8.1,6.1,0.0,0.06050494733769567,0.11047669791961333,0.6739078573096413,False,
2014-05-10,126.49437500000003,57.36833333333332,356.64062500000006,42.12125000000001,9.658333333333333,5.2262499999999985,34.26624999999999,231.06791666666663,,163.10875,17.230625,11.33,22.28,0.0,0.0,0.0,48.0,355.02324633962684,168.61562500000005,,199.83899332726716,0.8437573778399994,49.92104496653944,149.91794836072768,1.1851748218901248,,0.8437573778399994,1.4791889783052232,1.7530975339047286,7.6,5.8,0.0,0.3022581955008153,0.1066814698252253,0.6187525249863067,False,
2014-05-11,127.5272916666667,58.98249999999999,363.6283333333333,9.934479166666666,9.602083333333342,3.4185416666666653,20.0575,66.47249999999997,,153.635625,13.356041666666668,9.35,16.53,1.0,0.0,0.0,48.0,355.9191813004689,137.46177083333336,,162.9716476069157,0.8434704615915056,11.778099671589867,151.19354793532582,1.1855779728351672,,0.8434704615915056,0.3475807587406224,0.4120840913442164,10.0,6.9,0.0,0.05972233207887194,0.09760986830715312,0.6735080913193565,False,
2014-05-12,121.84749999999998,57.866875,362.32750000000016,9.826249999999998,9.54791666666667,2.8172916666666667,12.718541666666667,36.22979166666666,,156.63625000000005,17.292916666666667,12.75,20.9,0.0,0.0,0.0,48.0,356.7909232466967,131.67374999999998,,156.1626181241883,0.8431835453430119,11.653749713536715,144.5088684106516,1.1859813981464669,,0.8431835453430119,0.34509302555262633,0.4092739089354981,10.1,7.2000003,0.0,0.056843596094780464,0.0853689978796331,0.6146568103440577,False,
2014-05-13,132.46145833333335,57.78187500000001,361.784375,7.1779166666666665,9.489583333333334,3.1791666666666667,12.871041666666665,45.17520833333333,,155.9274999999999,17.808125,14.0,20.99,0.0,0.0,0.0,48.0,357.63852876933413,139.63937500000003,,165.74933781675028,0.8424731998289068,8.520053419057591,157.22928439769268,1.1869813784024044,,0.8424731998289068,0.2522095751016035,0.299368069100386,10.400001,7.4,0.0,0.04045514447302513,0.08317484338943652,0.6154938410818303,False,
2014-05-14,124.98520833333332,58.12541666666666,365.01020833333337,7.387083333333332,9.424999999999997,2.530625,9.346875000000002,54.39833333333333,,158.66791666666663,20.333541666666672,15.47,24.1,0.0,0.0,0.0,48.0,358.4620602513607,132.37229166666665,,156.90824834894056,0.8436286368597425,8.756321218338957,148.1519271306016,1.185355684134102,,0.8436286368597425,0.2601899507992611,0.30841763713447656,11.900001,8.3,0.0,0.037158751461985134,0.052506910653524516,0.4358073584242536,False,
2014-05-15,116.89770833333336,57.05041666666666,361.345,6.801875,9.39791666666666,2.1595833333333334,9.643125,84.23562500000001,,158.07875,23.77791666666667,19.86,27.11,0.0,0.0,0.0,48.0,359.2615853930384,123.69958333333336,,146.3968853387664,0.8449604856489205,8.04993264836075,138.34695269040563,1.1834872955414133,,0.8449604856489205,0.2403744666660461,0.28448012747180845,9.6,7.0,0.0,0.04064001821025835,0.0530849049457876,0.3715943346205132,False,
2014-05-16,95.12166666666664,56.86333333333334,345.07124999999985,8.218124999999999,9.393749999999992,4.199374999999999,,228.85479166666667,,134.3229166666666,25.16583333333333,21.42,30.03,0.0,0.0,0.0,48.0,360.0371767430212,103.33979166666664,,121.92261016292805,0.8475851323111541,9.695928688120347,112.22668147480768,1.1798224884776451,,0.8475851323111541,0.29081373192907234,0.343108580888029,10.5,7.6,0.0,0.0451458659063196,0.058266947143869575,0.4428287982934088,False,
2014-05-17,101.99979166666668,57.285833333333336,356.9662500000002,18.07083333333333,9.395833333333329,5.163125000000002,12.935,230.3935416666668,,142.06979166666662,24.727083333333336,21.15,29.96,0.0,0.0,0.0,48.0,360.7889112360977,120.070625,,141.48723402239972,0.8486322163948082,21.294069426332324,120.1931645960674,1.1783667655798389,,0.8486322163948082,0.6391990614522092,0.7532109306051082,12.2,8.6,0.0,0.0875826663494312,0.05831616727586673,0.5015190385724537,False,
2014-05-18,99.52604166666664,49.00979166666668,293.3104166666667,12.937708333333335,9.35625,6.274583333333332,19.30583333333333,234.076875,,112.27166666666665,20.97895833333334,14.53,25.45,1.0,0.0,0.0,48.0,361.516869738385,112.46374999999996,,132.11494071967786,0.8512568630570417,15.198360089422733,116.91658063025508,1.1747335538756076,,0.8512568630570417,0.4559789033425412,0.5356537176158856,12.2,8.400001,0.0,0.06376829212471352,0.06962498245677821,0.5848499222619195,False,
2014-05-19,133.735625,60.62208333333332,369.7333333333331,17.433541666666674,9.300000000000008,6.2383333333333315,31.38750000000001,238.4783333333333,,155.93208333333334,17.491666666666674,11.13,22.95,0.0,0.0,0.0,48.0,362.22113660073,151.16916666666668,,176.99877195143583,0.8540690141519391,20.412333637905807,156.58643831353,1.1708655664003516,,0.8540690141519391,0.6123741383446151,0.7170077923417951,11.1,7.7000003,0.0,0.09311789148135424,0.08260423122590993,0.6360526052207758,False,
2014-05-20,128.08041666666668,54.98020833333333,329.3558333333333,6.012499999999998,9.218749999999991,6.07875,55.16937499999998,238.99687500000005,,136.39770833333333,10.785208333333335,7.81,14.88,0.0,0.0,0.0,48.0,362.901799221037,134.09291666666667,,156.42794429132306,0.8572184290611093,7.013964931418176,149.41397935990489,1.166563813957285,,0.8572184290611093,0.20984545333324925,0.2447981123820307,8.400001,6.0,0.0,0.04079968539700512,0.0888472921125083,0.5330837526750498,False,
2014-05-21,139.11104166666664,56.34333333333333,352.71499999999986,15.72875,9.10833333333334,3.0318750000000008,45.98104166666668,224.67416666666665,,165.16395833333326,13.316666666666665,8.48,17.92,0.0,0.0,0.0,48.0,363.55894761618106,154.83979166666663,,180.0167372895158,0.8601410846461582,18.286244292667913,161.73049299684791,1.1625999709238124,,0.8601410846461582,0.5502860257235769,0.6397625175060108,7.2000003,5.5,0.0,0.1163204577283656,0.08910021726512372,0.4900511949581805,False,
2014-05-22,33.96020833333334,22.638333333333332,146.67624999999995,14.588541666666664,9.062500000000002,1.9379166666666665,51.28875,187.51875,,36.25208333333331,13.937083333333335,10.6,17.8,0.0,0.0,0.0,48.0,364.1926740041202,48.54875000000001,,56.251639058540704,0.8630637402312072,16.903203073690154,39.348435984850546,1.1586629739908998,,0.8630637402312072,0.5106976156627046,0.5917264181738108,5.8,4.5,3.8,0.13149475959418014,0.09543319855022628,0.42944939347601824,False,
2014-05-23,,54.23104166666668,351.9839583333333,,,,,,,171.006875,,10.63,13.73,44.0,44.0,0.0,48.0,364.8030723967631,,,,0.8648146720101499,15.300562752982275,,1.1563171074279175,,0.8648146720101499,,0.5387478184098283,7.3,5.6,0.0,,0.09620496757318364,0.5387478184098283,True,0.5387478184098283
2014-05-24,,54.08958333333334,345.61291666666665,,,,,,,171.0675,,,,48.0,48.0,0.0,48.0,365.39023820410256,,,,0.8673138983295875,12.932380399630942,,1.1529850979281673,,0.8673138983295875,,0.4553617954861942,7.6,6.0,0.0,,0.07589363258103236,0.4553617954861942,True,0.4553617954861942
2014-05-25,,53.59291666666668,349.47708333333327,,,,,,,169.69187499999995,,,,48.0,48.0,0.0,48.0,365.95426785006316,,,,0.868794200635307,7.146903936109228,,1.1510205745719166,,0.868794200635307,,0.25164949591236263,7.9,6.3,0.0,,0.03994436443053375,0.25164949591236263,True,0.25164949591236263
2014-05-26,,54.52583333333336,353.36041666666665,,,,,,,171.05249999999995,,23.34,30.05,25.0,25.0,0.0,48.0,366.4952584004688,,,,0.8706117667552992,1.8407590899608808,,1.1486176022257548,,0.8706117667552992,,0.06481493262338928,9.400001,7.2000003,0.0,,0.009002073600384334,0.06481493262338928,True,0.06481493262338928
2014-05-27,121.498125,54.05520833333332,347.8179166666667,-3.6185416666666668,9.079166666666676,2.325833333333334,,194.8439583333334,,164.34375000000003,26.07562499999999,22.62,29.73,0.0,0.0,0.0,48.0,367.0133072034785,117.87958333333331,,135.18870882534165,0.8719632309354254,-4.149878731451515,139.33858755679316,1.1468373487804289,,0.8719632309354254,-0.1281616203782318,-0.14698053292997515,9.7,7.3,0.0,-0.02013431957944865,0.010701586086038441,0.07812157842808062,False,
2014-05-28,97.8566666666666,44.85999999999999,283.69895833333334,1.509375,9.085416666666674,3.16625,,199.2083333333333,,117.95020833333338,24.844791666666666,21.45,28.65,0.0,0.0,0.0,48.0,367.508511542791,99.36604166666662,,113.5234087521287,0.8752912087376288,1.7244260937761111,111.79898265835257,1.1424769151311711,,0.8752912087376288,0.05339548250588013,0.06100310613525834,9.7,7.2000003,0.0,0.008472653276869772,0.014584966683240991,0.10501176449482516,False,
2014-05-29,105.91687500000006,55.876458333333346,353.6479166666665,7.103333333333333,9.08333333333334,3.3797916666666663,,189.50229166666665,,151.24249999999995,23.89187500000001,20.5,28.24,0.0,0.0,0.0,48.0,367.98096830386453,113.0202083333334,,128.81563731733658,0.8773795688710431,8.096077895309845,120.7195594220267,1.1397575638634228,,0.8773795688710431,0.25105546446007604,0.2861423645676163,9.900001,7.4,0.0,0.03866788710373192,0.015732023447561926,0.11641697351195825,False,
2014-05-30,112.28229166666664,57.52791666666666,365.54833333333335,2.746458333333333,9.039583333333336,2.402916666666667,,173.7833333333334,,155.9175,24.94416666666666,20.43,28.76,0.0,0.0,0.0,48.0,368.4307736533619,115.02874999999996,,130.93110191557548,0.8785441221916137,3.1261472975108253,127.80495461806466,1.1382467593151755,,0.8785441221916137,0.09716773968023257,0.11060086480100534,9.3,7.0,0.0,0.015800123543000758,0.019569795839173783,0.13698857087421648,False,
2014-05-31,114.77020833333334,61.80583333333333,377.66041666666666,6.461041666666668,9.010416666666668,5.179166666666666,,233.520625,,151.23208333333332,23.605833333333337,18.7,27.74,0.0,0.0,0.0,48.0,368.8580227319711,121.23125000000002,,137.5485929263333,0.881370339171173,7.330677445694997,130.21791548063834,1.1345968380787406,,0.881370339171173,0.2282916691873104,0.2590190060196402,12.3,8.6,0.0,0.030118489072051183,0.02153680518172189,0.18521652456280824,False,
2014-06-01,111.05875000000003,60.44729166666665,375.1158333333333,4.4621875000000015,9.0,3.4254166666666666,,203.13750000000005,,147.88125000000005,23.994375000000005,19.0,29.07,1.0,0.0,0.0,48.0,369.26280936071925,115.52093750000004,,130.5022728751201,0.8852024945997994,5.0408663861903795,125.46140648892971,1.1296850224672046,,0.8852024945997994,0.1577241857601555,0.17817865033408284,11.8,8.3,0.0,0.021467307269166604,0.028369472487277468,0.23546662164440305,False,
2014-06-02,120.92687500000004,59.15812500000001,360.2289583333332,9.005416666666664,8.995833333333332,5.237708333333332,,227.586875,,145.454375,23.319375000000004,19.32,28.39,0.0,0.0,0.0,48.0,369.6452257608505,129.93229166666669,,146.14986228322175,0.8890346500284259,10.129432712638057,136.0204295705837,1.124815551303907,,0.8890346500284259,0.31810553807506275,0.35781005618272765,11.900001,8.400001,0.0,0.04259643018884494,0.025940756916343687,0.21790238403804388,False,
2014-06-03,122.23416666666668,63.07812499999998,384.0502083333335,-1.365625,8.977083333333333,3.6441666666666666,,219.27104166666663,,145.68458333333334,23.783125,18.15,28.86,0.0,0.0,0.0,48.0,370.00536228730726,120.86854166666667,,135.5047841113269,0.8919872642088009,-1.5309915901224431,137.03577570144935,1.1210922399065946,,0.8919872642088009,-0.04826066813932175,-0.054104660543701034,12.2,8.5,0.0,-0.006365254181611887,0.036701827007849,0.3119655295667165,False,
2014-06-04,103.23625000000004,58.75312500000001,355.33437499999985,12.37979166666667,8.918749999999996,3.551458333333333,,237.40624999999991,,132.86166666666668,23.75437500000001,19.03,28.02,0.0,0.0,0.0,48.0,370.3433071758089,115.61604166666667,,129.44724446341354,0.8931518175293717,13.86079211136975,115.5864523520438,1.1196304820452485,,0.8931518175293717,0.437484983011838,0.4898215224171014,12.5,8.7,0.0,0.05630132441575879,0.03680543615954523,0.3202072945880435,False,
2014-06-05,105.70062500000004,59.55416666666667,372.94479166666656,4.873541666666667,8.899999999999991,3.2935416666666666,,170.4925,,150.65208333333328,25.14375,20.89,30.19,0.0,0.0,0.0,48.0,370.6591463035002,110.57416666666671,,123.64099581625572,0.8943163708499423,5.4494604208518975,118.19153539540385,1.1181725311028556,,0.8943163708499423,0.17245570916567232,0.19283523682091774,12.8,8.900001,0.0,0.02166687810719547,0.04144949396543706,0.3689005377418838,False,
2014-06-06,116.97520833333334,61.42312499999998,376.1254166666668,19.602083333333333,8.895833333333329,4.557083333333334,,220.21687500000004,,151.343125,24.730625,20.6,29.49,0.0,0.0,0.0,48.0,370.95296296310767,136.57729166666667,,152.57583527130492,0.8951436603562404,21.89825410318193,130.677581168123,1.117139118878449,,0.8951436603562404,0.6933646020181584,0.7745847205600721,11.8,8.5,0.0,0.09112761418353788,0.03817986321216444,0.32452883730339777,False,
2014-06-07,116.703125,58.19687500000001,366.61791666666664,6.326874999999999,8.881249999999994,2.8020833333333326,,172.25437499999995,,156.13041666666672,25.179791666666667,20.32,30.04,0.0,0.0,0.0,48.0,371.2248376505191,123.03000000000002,,137.28591363431843,0.8961589484534358,7.05999199240127,130.22592164191718,1.1158734750411967,,0.8961589484534358,0.2238913335363288,0.2498344003847908,11.0,8.1,0.0,0.030843753133924793,0.04267715786949682,0.34568497874292425,False,
2014-06-08,134.94312499999998,56.52895833333335,360.1277083333334,9.954479166666667,8.862499999999994,1.843125,,71.88687500000002,,163.15729166666668,28.51875,24.59,32.22,1.0,0.0,0.0,48.0,371.4748478656768,144.8976041666666,,161.5516335749484,0.8969120333868027,11.098612568590317,150.45302100635809,1.114936540904608,,0.8969120333868027,0.35340369831837914,0.3940226969459892,9.5,7.3,0.0,0.05397571191040948,0.03282211336955528,0.23960142759775355,False,
2014-06-09,124.96645833333326,57.05833333333332,360.3633333333333,3.936666666666667,8.833333333333334,2.1431250000000004,,112.24833333333332,,164.24000000000004,28.313125,24.66,31.69,0.0,0.0,0.0,48.0,371.70306792666383,128.90312499999993,,143.6352026112688,0.8974340736571421,4.386580343026558,139.24862226824226,1.1142879787535709,,0.8974340736571421,0.13973157819584925,0.15570121783589938,10.7,7.9,0.0,0.019709014915936632,0.03133459189089265,0.247543275938052,False,
2014-06-10,138.51625,57.18083333333333,361.15104166666674,4.911458333333335,8.810416666666672,3.1752083333333334,,118.275,,164.4937499999999,24.698541666666674,19.38,28.77,0.0,0.0,0.0,48.0,371.90956879684205,143.42770833333333,,159.66676715972318,0.8982940588372714,5.467539593538668,154.19922756618453,1.1132212109856032,,0.8982940588372714,0.17372264421311628,0.1933917323665464,10.3,7.7000003,0.0,0.025115808419714787,0.02485338589594397,0.19137107885478435,False,
2014-06-11,124.840625,62.10874999999998,375.8633333333335,-2.8650000000000007,8.800000000000006,5.138541666666668,,224.53270833333332,,154.45375,24.085625,20.41,28.27,0.0,0.0,0.0,48.0,372.0944179248912,121.975625,,135.95823369971146,0.8971551165441395,-3.1934276995889426,139.1516613993004,1.1146344501183039,,0.8971551165441395,-0.10127759618241633,-0.11288749773009127,12.5,8.900001,0.0,-0.012683987083831932,0.02768405836648758,0.24638814714579785,False,
2014-06-12,124.05270833333331,61.56645833333334,375.5122916666667,2.5649999999999995,8.783333333333339,4.850625000000001,,228.33854166666663,,158.17729166666666,24.13770833333333,19.67,29.28,0.0,0.0,0.0,48.0,372.257679097598,126.61770833333333,,141.43427858668898,0.8952405993694508,2.8651515601578152,138.56912702653116,1.1170181521083102,,0.8952405993694508,0.09067717441998396,0.10128804980901343,12.900001,9.0,0.0,0.011254227756557048,0.02330211610916727,0.2097190449825054,False,
2014-06-13,118.9691666666667,63.87604166666667,383.9660416666666,11.113541666666665,8.737499999999997,6.4677083333333325,,236.11625000000004,,153.40229166666668,22.936458333333334,18.72,27.72,0.0,0.0,0.0,48.0,372.39941230523164,130.08270833333336,,145.61615397340756,0.8933260821947617,12.440632696363725,133.17552127704383,1.119412071282143,,0.8933260821947617,0.392427475610714,0.439288053301412,13.900001,9.6,0.0,0.04575917221889708,0.015202032452948657,0.1459395115483071,False,
2014-06-14,99.765,60.88500000000001,376.6060416666666,11.664583333333333,8.702083333333329,4.318333333333332,,172.11583333333337,,150.974375,22.921458333333334,19.26,28.46,0.0,0.0,0.0,48.0,372.51967361935027,111.42958333333333,,124.7165294207601,0.8934628300744307,13.05547689360687,111.66105252715323,1.1192407410129128,,0.8934628300744307,0.4118792079308568,0.4609919898923438,13.1,9.1,0.0,0.05065846042773009,0.012153198833950293,0.11059410938894766,False,
2014-06-15,108.47958333333332,57.80583333333334,337.9945833333333,,8.658333333333335,5.102916666666666,,225.80104166666672,,127.52958333333332,20.991666666666667,16.36,26.21,1.0,0.0,0.0,48.0,372.618515082882,,,,0.8940791671281286,5.049226085893494,121.33107147746273,1.1184691879267243,,0.8940791671281286,,0.17795800411821353,12.1,8.5,0.0,,0.020936235778613355,0.17795800411821353,True,0.17795800411821353
2014-06-16,159.85125000000005,68.11833333333333,404.284375,-6.756458333333336,8.597916666666674,6.634375,,232.2364583333334,,176.09083333333336,19.606875,15.51,24.8,0.0,0.0,0.0,48.0,372.6959846123322,153.09479166666668,,171.11384929408746,0.8946955041818266,-7.551684681272567,178.66553397536003,1.1176986978541614,,0.8946955041818266,-0.2378115686337969,-0.2658016805966503,13.5,9.2,0.0,-0.028891487021375038,0.018121308642988027,0.16671603951548986,False,
2014-06-17,147.6627083333333,62.13291666666669,375.8289583333335,1.5260416666666667,8.543750000000001,6.803749999999997,,229.98625,,162.99624999999997,18.297708333333333,14.07,22.63,0.0,0.0,0.0,48.0,372.75212591198107,149.18874999999997,,166.9736971809691,0.8934865342192579,1.7079626924653597,165.26573448850374,1.1192110476223518,,0.8934865342192579,0.053645556070883074,0.06004069901037666,12.7,8.8,0.0,0.00682280670572462,0.014220108507314394,0.12513695486436668,False,
2014-06-18,137.08083333333335,58.668125,368.54291666666666,8.010416666666666,8.5,2.8504166666666664,,168.13479166666662,,163.15375000000003,20.444583333333334,14.89,25.39,0.0,0.0,0.0,48.0,372.7869783999408,145.09125000000003,,162.54131959811116,0.8926422546509589,8.973826440469034,153.5674931576421,1.1202696206567324,,0.8926422546509589,0.28217533296086644,0.316112453214757,11.0,7.9,0.0,0.040014234584146456,0.00926146150376564,0.07316554587974855,False,
2014-06-19,127.26833333333332,59.29624999999999,369.4108333333333,-1.0664583333333342,8.489583333333334,1.7285416666666666,,124.00770833333333,,165.66687499999995,24.189791666666675,19.32,28.42,0.0,0.0,0.0,48.0,372.8005771459676,126.201875,,141.47198928037182,0.892062631210273,-1.1954971501120455,142.66748643048385,1.1209975230587643,,0.892062631210273,-0.03770303864154606,-0.042265012928962016,10.1,7.5,0.0,-0.005635335057194935,0.00926146150376564,0.06946096127824229,False,
2014-06-20,125.50416666666666,57.67916666666667,360.5941666666668,4.221875000000002,8.464583333333332,2.7779166666666666,,176.34854166666668,,157.99562500000005,26.11520833333333,21.5,31.32,0.0,0.0,0.0,48.0,372.7929528209252,129.72604166666667,,145.43128525717486,0.8920091810868915,4.732995006683394,140.69829025049148,1.1210646944031724,,0.8920091810868915,0.14953622781391934,0.16763978553641465,9.8,7.5,0.0,0.022351971404855286,0.01623942805316715,0.12179571039875366,False,
2014-06-21,111.720625,55.05729166666666,343.27729166666666,4.4745833333333325,8.466666666666669,3.7627083333333338,,215.48833333333332,,137.58125,26.34708333333334,22.88,31.38,0.0,0.0,0.0,48.0,372.76413165783447,116.19520833333333,,130.25637161642223,0.8920500923786201,5.016067339225328,125.24030427719693,1.1210132800205594,,0.8920500923786201,0.15852257918965967,0.17770591645471928,11.7,8.5,0.0,0.020906578406437563,0.020175007804309458,0.1714875663366304,False,
2014-06-22,121.40749999999998,62.69541666666667,377.0747916666666,,8.435416666666663,4.754375,,221.0439583333333,,151.050625,25.100833333333334,21.32,29.61,1.0,0.0,0.0,48.0,372.71413542443946,,,,0.8920910036703487,1.3165166697155493,136.09317827496358,1.1209618703536737,,0.8920910036703487,,0.04658447793840029,12.6,8.900001,0.0,,0.005234210416201111,0.04658447793840029,True,0.04658447793840029
2014-06-23,122.77083333333331,59.35937500000001,367.675,2.712708333333333,8.397916666666662,3.2429166666666664,,191.09104166666668,,152.55104166666666,25.57624999999999,22.1,29.96,0.0,0.0,0.0,48.0,372.642981407268,125.48354166666668,,140.73382351691143,0.8916374083419101,3.0423895497811038,137.69143396713034,1.1215321280200672,,0.8916374083419101,0.09603237320799733,0.10770339188278256,11.6,8.3,0.0,0.012976312275034041,0.013363152270456063,0.11091416384478534,False,
2014-06-24,122.786875,58.57312500000001,365.74479166666674,6.276666666666666,8.381249999999996,2.6654166666666668,,175.3527083333333,,158.7339583333334,25.863125,21.91,30.64,0.0,0.0,0.0,48.0,372.55068240715997,129.06354166666668,,144.92553422218484,0.8905507394494044,7.048073050332095,137.87746117185273,1.1229006452998558,,0.8905507394494044,0.22226146167766864,0.2495775387431433,11.2,8.2,0.0,0.03043628521257845,0.0241452755058106,0.1979912591476469,False,
2014-06-25,129.52208333333334,57.441875,360.16375,-9.971041666666666,8.339583333333334,3.0997916666666665,,202.64020833333333,,159.46770833333332,26.08166666666667,21.59,30.35,0.0,0.0,0.0,48.0,372.4372467462788,119.55104166666668,,134.40794926299282,0.8894640705568986,-11.210168006475786,145.6181172694686,1.1242725064474997,,0.8894640705568986,-0.3531567263977827,-0.397044397956029,10.8,8.0,0.0,-0.04963054974450363,0.023791518997059058,0.19033215197647246,False,
2014-06-26,132.08416666666662,54.19062500000001,323.2214583333333,8.451041666666663,8.308333333333339,4.71,,235.95520833333322,,135.15729166666665,24.753125,17.8,29.58,0.0,0.0,0.0,48.0,372.3026782866304,140.53520833333332,,158.18445754456118,0.8884261482753067,9.512373856929573,148.67208368763158,1.1255859611305796,,0.8884261482753067,0.2989366223038529,0.3364788653330113,10.6,7.8,0.0,0.04313831606833479,0.023791518997059058,0.18557384817706066,False,
2014-06-27,109.84937499999997,57.77166666666666,362.27541666666656,18.992916666666666,8.300000000000006,3.621666666666668,14.577708333333335,178.44979166666667,,167.3022916666667,25.026458333333334,18.13,30.13,0.0,0.0,0.0,48.0,372.1469764601392,128.84229166666665,,145.1926990831848,0.8873882259937147,21.403165052587926,123.78953403059691,1.1269024883445804,,0.8873882259937147,0.6720093281719566,0.7572889841077476,12.2,8.7,0.0,0.08704471081698249,0.023259906691584536,0.20236118821678545,False,
2014-06-28,139.50437499999995,56.13541666666666,355.59229166666665,3.624166666666666,8.291666666666673,2.0939583333333327,13.537916666666668,115.70229166666672,,169.65770833333337,26.43166666666667,22.49,30.65,0.0,0.0,0.0,48.0,371.97013631035065,143.12854166666662,,161.22178430402425,0.8877742067211074,4.082306783897352,157.13947752012692,1.1264125409696073,,0.8877742067211074,0.12840509440347436,0.14463710866045987,10.1,7.7000003,0.0,0.01878403935392832,0.020683996130195347,0.159266776407703,False,
2014-06-29,137.04624999999996,55.81625000000002,354.580625,,8.275000000000004,1.6502083333333324,17.873958333333327,78.705,,177.1583333333334,27.371875000000006,23.29,30.84,1.0,0.0,0.0,48.0,371.77214854584787,,,,0.8875805640078142,5.327024730117434,154.40429360144643,1.126658289456636,,0.8875805640078142,,0.18890972698858072,9.8,7.6,0.0,,0.024856543024813254,0.18890972698858072,True,0.18890972698858072
2014-06-30,124.11812500000002,55.78437499999998,354.3460416666666,1.8829166666666672,8.235416666666667,1.742708333333333,14.244166666666674,119.35937499999996,,172.2841666666667,28.417083333333327,23.62,32.1,0.0,0.0,0.0,48.0,371.55299960548444,126.0010416666667,,142.05535401753667,0.8869855172872392,2.122826844372148,139.93252717316454,1.1274141240303504,,0.8869855172872392,0.06684067312500881,0.07535711894083079,10.0,7.7000003,0.0,0.009786638442186916,0.02735242089727061,0.21061364911470995,False,
