date,Rn,ws,g_1,t_avg,theta_1,sw_out,rh,lw_out,sw_in,LE,wd,G,H,lw_in,g_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,ppt,LE_subday_gaps,H_subday_gaps,rso,flux,energy,ebr_5day_clim,ebr_corr,ebc_cf,H_corr,ebr,flux_corr,LE_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2018-04-15,162.32047666666668,0.9634579562499996,-2.3662061125,21.09390625,,53.78504586458333,35.78331541666667,396.58630416666665,274.3683921937499,126.11433049375,196.062092875,-2.3134701197916683,1.3112855116666664,338.32342083333333,-2.260734127083334,10.06156,29.65318,,,,,,315.97261647260694,127.42561600541666,164.63394678645838,0.8287703162987902,0.8355240357683452,1.1968536597279371,1.5694168635864705,0.7739935687182214,152.50981485916975,150.94039799558328,4.445288109170436,5.320359342005719,9.2,6.4,0.0,0.8313061348009668,0.9189641222134168,5.881370469805115,False,
2018-04-16,59.46028471458333,1.68365235,-3.560683726666667,19.708536458333334,,28.477822193958332,39.915077291666655,394.63675416666666,128.36848865999994,80.17287751666666,217.90986854166675,-3.41292048,-33.640682699375,354.20636875,-3.265157233333332,13.10431,25.706570000000006,,,,,,317.363417086274,46.53219481729166,62.87320519458333,0.8319209767302141,0.8355240357683452,1.1968536597279371,-40.26297420449328,0.7400957955504472,55.692227662248875,95.95520186674216,2.8221741766582977,3.3777294917231617,10.5,7.1,0.0,0.4757365545201317,0.9243272677799872,6.5627235130871915,False,
2018-04-17,163.73044858333338,2.2778958416666666,0.6454462708333345,15.899067583333334,,63.33866092916666,41.42707375000001,384.28202083333343,309.71940151458335,164.20056354166667,285.34766187500014,0.2081026781250032,-8.76640935416667,301.6317208333333,-0.22924091458333345,8.873594,22.99369,,,,,,318.73272090346484,155.4341541875,163.52234590520837,0.8358513853489528,0.8287550313046479,1.206629175361715,-10.577805289901358,0.9505376976282071,187.55138529030887,198.12919058021026,5.758938824325262,6.9489036045541575,10.0,6.9,0.0,1.007087465001567,0.9279302212343048,6.402718615011027,False,
2018-04-18,159.90800435416662,1.1755294187500005,-9.266864668749998,17.783596875,,63.82669110833333,38.61172520833333,387.25941666666677,301.3122152833334,154.23684081479166,205.75729000000004,-9.170159738541667,-4.164447070833333,309.6818979166667,-9.073454808333338,7.639121,26.30385,,,,,,320.08032241098425,150.07239374395834,169.07816409270833,0.8403366328639534,0.8447170242371055,1.183828396146196,-4.929990696700347,0.8875918102687181,177.65996119173062,182.58995188843102,5.419273276630941,6.415489591351948,8.1,5.9,0.0,1.087371099602061,0.9522084168750428,5.618029750372424,False,
2018-04-19,161.25625597916667,3.8524598166666664,-13.008919864583332,15.824938520833333,,68.86584034375001,44.08932520833332,381.16861458333335,302.13163107645835,182.38942826458344,255.25241577083344,-12.097285270833336,-28.4594391,309.15905833333335,-11.185650677083327,8.258085000000001,21.36253,,,,,,321.40603203488223,153.9299891645834,173.35354125,0.8440421321916391,0.8532942542975666,1.1719286693465456,-33.35243259481205,0.8879541084343635,180.39496737417838,213.74739996899052,6.396414956518742,7.496142068581352,9.5,6.6,0.0,1.135779117711771,0.991155861458067,6.541628591099252,False,
2018-04-20,169.72420125000005,1.751801633333333,-4.152542145833332,18.034095833333332,,66.03232501458334,44.90435937499999,389.48455208333326,305.5891698958332,147.18243276041662,202.14940812499995,-3.5311563218749984,-0.8306826791666647,319.65190208333337,-2.9097704979166656,8.975649,26.217370000000006,,,,,,322.7096758664911,146.35175008124997,173.25535757187504,0.8448778584160718,0.8447170242371055,1.183828396146196,-0.9833857437842978,0.8447170242371055,173.255357571875,174.23874331565938,5.172653343561231,6.12353391152835,7.7000003,5.8,0.0,1.0557816741644788,1.0296979838609812,5.972248502792995,False,
2018-04-21,161.1254157229166,0.9826387520833332,-3.0091093958333275,20.8957616875,,56.713926958333346,47.67531708333335,400.65070000000014,274.29933301395835,126.0953654089584,173.69976106250004,-1.8801674583333323,4.727664764583333,344.1906979166667,-0.7512255208333357,9.987011,30.1922,,,,,,323.9910953677488,130.82303017354172,163.00558318124996,0.8450422425612323,0.8287550313046479,1.206629175361715,5.704538236275827,0.8025677870682278,157.85488501662144,152.1503467803456,4.443771517470757,5.3619843616216185,6.2000003,5.0,0.0,1.0723968723243236,1.0334664036708836,5.1673320183544185,False,
2018-04-22,176.27429041666667,1.1230547541666664,0.14334372916666924,22.864102916666663,,63.81824158749999,43.59031124999999,407.9666125,301.33336330208334,155.82295685,204.08351270833336,1.1021633260416677,-4.8470956562500005,346.7257749999998,2.060982922916669,12.11456,31.74695,,,,,,325.2501470567258,150.97586119375,175.172127090625,0.8435911522946451,0.8447170242371055,1.183828396146196,-5.738129476705631,0.8618714843580275,178.72951161378776,184.4676410904934,5.501841130933649,6.513235761884353,7.9,5.9,0.0,1.1039382468821353,1.022685464484648,6.0338443379903115,False,
2018-04-23,162.59035191666663,1.1333164666666666,1.5997397943750002,23.740276666666666,,58.86350632708332,40.60702270833333,412.22642291666665,282.61906395562505,136.81523258125,226.80492520833332,1.9655383096874972,-6.260502291666668,351.0612083333333,2.3313368250000006,11.47237,32.73657,,,,,,326.4867021743142,130.55473028958335,160.62481360697913,0.8434785651003992,0.8532942542975666,1.1719286693465456,-7.336862120113918,0.8127930383721905,153.00083134516854,160.33769346528246,4.834798229015032,5.666038655088621,10.6,7.6,0.0,0.7455314113405311,0.9944120511778674,7.557531494117268,False,
2018-04-24,177.69356500000004,1.3329293020833335,1.6293923083333302,23.79678916666667,,62.86001521791667,43.82075458333333,412.59841041666664,298.53773949062486,,199.326233125,2.650670398958332,,354.61424999999986,3.671948489583336,12.91015,32.64323,,,,,,327.70064633306544,,175.04289460104167,0.8423879329673806,0.8618714843580275,1.1602657915348698,,,,223.23205436333456,,7.8890400040114175,11.5,8.1,0.0,,0.9739555101823304,7.8890400040114175,True,7.8890400040114175
