date,rh,H,sw_in,t_dew,vp,theta_1,lw_out,LE,wd,es,ws,sw_out,vpd,Rn,lw_in,t_avg,theta_mean,G,theta_2,t_min,t_max,Rn_subday_gaps,H_subday_gaps,LE_subday_gaps,G_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2014-04-20,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,303.62881801704447,,,0.9287882990374808,1.0766716172418591,,,1.0766716172418591,,,,,6.7000003,4.6,0.0,,,,False,
2014-04-21,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,305.8200515198266,,,0.926415921326676,1.0794287716557676,,,1.0794287716557676,,,,,7.2000003,5.0,0.0,,,,False,
2014-04-22,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,307.98585452305247,,,0.9248410577374256,1.0812668745983731,,,1.0812668745983731,,,,,7.9,5.3,3.9,,,,False,
2014-04-23,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,310.1256424281586,,,1.0490020141885663,1.0825798052716629,,,0.9532870161107644,,,,,4.0,2.8,0.0,,,,False,
2014-04-24,,,,,,,,,,,,,,,,,,,,,,48.0,48.0,48.0,48.0,,312.2388443291377,,,0.9785959509877508,1.0835645032766306,,58.26438947510054,1.0218722027110831,,,,2.0515462880326223,6.1,4.1,0.0,,0.5003771434225909,2.0515462880326223,True,2.0515462880326223
2014-04-25,,,,,,,,,,,,,,,,,,,,7.5958698,14.3910992,15.0,15.0,15.0,15.0,,314.32490291476523,,,0.8397252493935027,1.084330379502716,,42.874254158203314,1.1908657036599255,,,,1.50964453181164,4.2000003,3.1000001,1.9,,0.4869820913269132,1.50964453181164,True,1.50964453181164
2014-04-26,89.465625,,61.22287499999999,,0.7951845295564186,,340.05416666666673,12.274902221135418,,,3.1460445418333336,10.561708333333334,0.09618941208333327,32.111000000000004,321.49583333333334,5.198001708333333,,-27.226657551270836,,0.1980584,8.1257877,0.0,7.0,2.0,0.0,0.6804137694014086,316.38327435393995,,59.337657551270844,0.8766842391425953,1.084943080483585,,10.761213314285856,1.1406615464856635,,,0.4261420923945129,0.37359205603751705,2.1000001,1.8000001,7.3,0.20755113071244666,0.4685962028793878,0.8434732120425183,False,
2014-04-27,67.940625,,251.64660416666675,,,,331.8187499999999,63.868744321375,,,2.74159681778125,92.16381249999996,0.3369512012708334,109.45064583333335,281.7687499999999,,,-48.139948445,,-7.9118992,11.060500300000001,0.0,13.0,7.0,0.0,,318.41342816537264,,157.59059427833338,0.9170463787048814,1.0854443812861136,,58.5706006923449,1.0904573893114018,,,2.248881117853597,2.0623282852654268,3.5,2.6000001,0.0,0.7932031561327351,0.4338832856375943,1.1280965860460737,False,
2014-04-28,57.75187500000001,77.46450181839585,244.4565625,-3.125446773416336,0.5117394759596073,,346.78333333333353,52.014894769541655,230.25942094166663,0.9312945896679412,5.181694316833334,47.59408333333334,0.41955511370833337,119.0573333333333,268.9854166666666,5.649714954166666,,-16.76681448333333,,0.8052758000000001,10.8951603,0.0,0.0,0.0,0.0,3.3374009859027005,320.4148470729055,129.47939658793752,135.82414781666662,0.9170463787048814,1.097914415213444,118.73861175786126,47.70007088712365,1.0904573893114018,0.9532870161107644,71.03854087073759,1.8065511605278957,1.6566911997072074,5.2000003,3.6000001000000004,0.0,0.4601919871355579,0.4072098165408377,1.4659553802679977,False,
2014-04-29,54.7425,67.88952098625002,204.62064583333336,-3.367481909849085,0.4884678018625175,,346.59166666666664,44.11139192533335,232.38525150624992,0.9844799399875174,4.674803289583332,38.402375000000006,0.4960121381250001,103.50881249999998,283.8854166666667,6.196102691666668,,0.7987809027916595,,-1.1983110000000001,12.3258933,0.0,0.0,0.0,0.0,3.289270456753276,322.3870268477837,112.00091291158337,102.71003159720831,0.9170463787048814,1.1041494321771097,102.71003159720831,40.452192224758704,1.0904573893114018,1.0904573893114018,62.25783937244962,1.5328461681625918,1.4056910276251589,5.2000003,3.4,0.0,0.4134385375368114,0.3815072804473442,1.2971247535209702,False,
