date,rh,H,sw_in,theta_3,g_2,vp,theta_1,P_1_1_1,g_3,lw_out,g_1,wd,es,ws,LE,sw_out,P_2_1_1,vpd,Rn,lw_in,t_avg,theta_mean,G,t_dew,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2017-06-21,,-4.263241666666668,,42.99615483750001,,2.0430733422161635,,,3.827414333333333,514.5293316041667,,177.21249999999992,4.075314175549497,3.431442437499999,58.64222916666665,,0.0,2.0322408333333333,,,28.87475243125,42.99615483750001,3.827414333333333,17.489828461790854,,22.4048442,35.076454,48.0,0.0,0.0,0.0,0.0,,366.7461173516757,54.37898749999998,,1.2545581666935388,0.7970933724305174,68.22160286465083,73.57008751415567,0.7970933724305174,,-5.348484649504844,2.08263440227556,2.6127859976117205,14.3,10.0,0.5,0.261278599761172,0.2827951219961965,2.8279512199619656,False,
2017-06-22,,12.319295833333328,,43.82312681875001,,2.1658491245409093,,,-0.19115045833333352,513.90529273125,,176.34979166666668,4.068090582874241,2.6969869375,48.93255395833333,,0.0,1.9022414583333331,,449.69216773125,28.77985326458333,43.82312681875001,-0.19115045833333352,18.411910281987005,,22.0482089,35.21046550000001,48.0,0.0,0.0,0.0,0.0,,366.6933785893515,61.25184979166666,,1.2546984142135484,0.7970042750287568,76.85259880125064,61.395597854939716,0.7970042750287568,,15.457000946310899,1.7376426009318244,2.1802174158590657,12.0,8.7,0.0,0.25059970297230644,0.25986585172408105,2.2608329099995044,False,
2017-06-23,,17.084039583333333,,44.25713224166666,,1.8409642276214289,,,-13.314182614583332,477.77633484375,,153.83072708333333,2.8194150609547632,2.0983695000000004,33.10395874999999,,0.0,0.9784508333333334,,,22.85617216666667,44.25713224166666,-13.314182614583332,15.808919234179045,,16.856074399999994,27.0226222,48.0,0.0,0.0,0.0,0.0,,366.6127666431475,50.18799833333333,,1.2551238593323617,0.7967341171666757,62.992154160299435,41.54956846547928,0.7967341171666757,,21.44258569482016,1.1688350154966374,1.46703271557294,8.1,5.7000003,0.6,0.2573741470808238,0.24251985036947826,1.382363219861981,False,
2017-06-24,,15.020944166666668,,43.8916539875,,1.5366443906943887,,,-13.343416962499996,465.5789588479168,,100.00763958333336,2.5539814740277222,0.6584128749999999,28.95308583333333,,0.0,1.0173370833333335,,,20.64599931875,43.8916539875,-13.343416962499996,12.52588309071267,,11.1716595,28.019383500000004,48.0,0.0,0.0,0.0,0.0,,366.50430293794716,43.97403,,1.2584179337408106,0.7946485608540005,55.33770797085642,36.43508244980367,0.7946485608540005,,18.902625521052748,1.0201006112740985,1.2837129034472887,7.9,6.1,0.90000004,0.21044473827004734,0.2352327311559192,1.4349196600511067,False,
2017-06-25,,7.6530975,,43.32678876041666,,1.576842799819416,,,-6.377800416666669,446.66870389166667,,77.56318333333334,2.008687799819416,0.7802644583333332,27.708419375,,0.0041666666666666675,0.431845,,388.4709955583333,17.448253449999996,43.32678876041666,-6.377800416666669,13.036156139193404,,13.754763199999998,21.2079639,48.0,0.0,0.0,0.2,0.0,,366.36800886578567,35.361516875,,1.2620460808069498,0.7923640944715756,44.62786378348258,34.96930207757411,0.7923640944715756,,9.658561705908467,0.9732510307380904,1.2282876489843315,5.2000003,4.2000003,2.3,0.2924494193451204,0.2354228504909284,0.9887760426887544,False,
2017-06-26,,16.56067479166667,,42.19376745208334,,1.9576412451616927,,,0.05078237083333263,470.5541125104167,,133.2606666666666,2.6799924951616934,1.1286747083333333,24.619420208333334,,0.0,0.7223512500000001,,,21.55559643958333,42.19376745208334,0.05078237083333263,16.82022518987185,,14.9085959,29.250518900000007,48.0,0.0,0.0,0.0,0.0,,366.2039057859298,41.18009500000001,,1.2655961630944128,0.7901414599385131,52.117370227863425,31.158243753275727,0.7901414599385131,,20.959126474587702,0.8681733901463112,1.09875691146984,7.7000003,6.1,11.400001,0.18012408384751474,0.26338329574338204,1.6066381040346305,False,
2017-06-27,,27.43830229166667,,41.58244313541667,,2.190227692341973,,,0.3635310624999997,487.4406803020833,,128.04373333333334,3.221327692341973,2.282511291666666,34.628501875000005,,0.0,1.0311,,426.40047196875014,24.344254047916674,41.58244313541667,0.3635310624999997,18.54404367173434,,15.806378,33.0887157,48.0,0.0,0.0,0.0,0.0,,366.01201503107836,62.06680416666667,,1.2698791310005135,0.7874765208655088,78.81733933914573,43.974011868874655,0.7874765208655088,,34.84332747027107,1.224421581989933,1.5548674145156498,10.900001,8.0,1.0,0.19435842681445625,0.2660033307506665,2.128026646005332,False,
2017-06-28,,8.482641666666666,,43.51030220208333,,2.1624176700015427,,,-0.40272337916666506,514.7893279833334,,182.47354166666665,4.085646003334876,3.970773666666668,52.84469375000001,,0.0,1.923228333333333,,450.41557798333343,28.90099160625,43.51030220208333,-0.40272337916666506,18.241729095637567,,21.866041100000004,34.8054199,48.0,0.0,0.0,0.0,0.0,,365.7923579198394,61.32733541666667,,1.2733174941701426,0.7853500832105731,78.08916905688184,67.2880730259386,0.7853500832105731,,10.801096030943242,1.876787109584336,2.389745859466752,13.1,9.1,8.400001,0.2626094351062365,0.2740435035035643,2.4937958818824346,False,
2017-06-29,,13.722591666666668,,9.47765639583333,,2.096792020007213,,,-3.377367264583334,488.9494269875,,105.28919375000004,3.2000841033405445,1.4333448125,54.33730958333333,,0.0,1.103292083333333,,427.3692186541666,24.675531625,9.47765639583333,-3.377367264583334,17.277603587466636,,18.1891633,31.28688,48.0,0.0,0.0,0.0,0.0,,365.54495577568883,68.05990125,,1.2772542079646927,0.7829295012411838,86.92979526522394,69.40255731479272,0.7829295012411838,,17.52723795043123,1.9219161645815532,2.4547755085671508,6.9,5.5,18.6,0.446322819739482,0.2591118869917569,1.4251153784546626,False,
2017-06-30,,22.912072916666673,,5.940376668749999,,2.0064911518248563,,,-4.243356043749999,470.7172074979169,,91.81841083333336,2.6331234434915234,1.2859548125000002,35.37553625000001,,0.0,0.6266322916666666,,411.07720749791673,21.62365229791667,5.940376668749999,-4.243356043749999,17.144937851248415,,14.9530339,26.891448600000004,48.0,0.0,0.0,0.0,0.0,,365.2698299526342,58.28760916666669,,1.2818206582034744,0.7801403367937151,74.71426154712357,45.34509316027589,0.7801403367937151,,29.369168386847672,1.247556328672211,1.5991434743645234,7.6,5.8,0.0,0.2757143921318144,0.2614243331672905,1.5162611323702846,False,
2017-07-01,,25.321583333333336,,6.713920685416666,,1.6246171373741864,,,1.2329433854166665,481.43901283958326,,154.8512500000001,3.0744646373741875,0.9357870208333332,41.084367708333346,,0.0,1.4498475,,,23.286770129166666,6.713920685416666,1.2329433854166665,13.5053986426776,,13.107471900000002,32.036849,48.0,0.0,0.0,0.0,0.0,,364.9670018678611,66.40595104166667,,1.2865686034413828,0.7772613114645782,85.43581169187394,52.857857585782654,0.7772613114645782,,32.57795410609126,1.451210318507817,1.8670816327823256,9.1,7.0,0.0,0.26672594754033224,0.2664792133535709,1.8653544934749968,False,
2017-07-02,,13.77819645833334,,9.810806860416664,,2.147138746036867,,,1.5152558374999991,493.1986510583332,,160.6223333333334,3.3375781210368682,1.3303347291666665,26.29605583333333,,0.0,1.190439375,,431.39760939166666,25.39350220208333,9.810806860416664,1.5152558374999991,18.184204498603226,,19.3040524,32.3199919,48.0,0.0,0.0,0.0,0.0,,364.636493041654,40.07425229166667,,1.2922403658620634,0.7738498397183967,51.78556644303197,33.9808248107959,0.7738498397183967,,17.804741632236066,0.9307400510410784,1.2027398640797986,8.2,6.4,0.90000004,0.18792810376246846,0.2684561632752461,1.7181194449615749,False,
2017-07-03,,30.370904166666676,,18.766185547916667,,2.140320324776936,,,2.3034403041666667,496.3608776145834,,146.66884375,3.425446366443603,1.1792362083333336,28.60158979166667,,0.0,1.2851260416666668,,434.18504428124993,25.93155014374999,18.766185547916667,2.3034403041666667,18.221339284255713,,21.0940107,32.7286225,48.0,0.0,0.0,0.0,0.0,,364.2783251449169,58.97249395833335,,1.2985715533145636,0.7700769337257781,76.58000308230665,37.141210883030546,0.7700769337257781,,39.438792199276094,1.0128707524410292,1.315285146304238,8.5,6.7000003,0.0,0.1963112070762501,0.23595899597719294,1.5809253438348918,False,
2017-07-04,,43.89846458333333,,28.024322699999992,,2.218689729005598,,,0.7723046375000008,490.40505304583326,,121.67940208333334,3.2314307706722647,0.6934467916666666,30.39370020833334,,0.0,1.0127410416666671,,429.1658863791667,24.95491362708333,28.024322699999992,0.7723046375000008,18.79817533685709,,19.9676827,31.078388300000004,48.0,0.0,0.0,0.0,0.0,,363.8925200546379,74.29216479166666,,1.3032693173494108,0.7673011147333693,96.82269889244536,39.61117692223724,0.7673011147333693,,57.21152197020811,1.0753186381864543,1.4014297875223585,7.6,6.1,0.0,0.22974258811841944,0.22547355674723926,1.3753886961581592,False,
2017-07-05,,42.61764124999999,,39.31310967708333,,1.7297743193322008,,,-5.766079452083333,488.07902168125,,74.3814575,3.2239153609988684,0.4755059166666666,38.375325416666676,,0.0,1.4941410416666667,,,24.440312697916664,39.31310967708333,-5.766079452083333,12.974192030137804,,16.4433929,32.5812289,48.0,0.0,0.0,0.0,0.0,,363.47909991765846,80.99296666666666,,1.3037787682543638,0.7670012922045856,105.5969103179334,50.03293450310206,0.7670012922045856,,55.56397581483135,1.3570306437340138,1.7692677411709588,7.9,6.4,0.0,0.2764480845579623,0.22143948239137745,1.417212687304816,False,
2017-07-06,,38.13941833333333,,42.306043625,,2.057124838055219,,,-1.4755507666666663,504.25035520625005,,155.56847916666672,3.836993171388551,1.1470428333333331,34.591601041666664,,0.0,1.7798683333333332,,440.82889687291674,27.04459697291667,42.306043625,-1.4755507666666663,17.590984767384665,,16.041218599999997,36.2239622,48.0,0.0,0.0,0.0,0.0,,363.0380872231203,72.73101937499997,,1.3027235602657887,0.767622564372732,94.74841250196005,45.063293664293745,0.767622564372732,,49.685118837666295,1.2263164526185155,1.597551335167705,9.2,7.3,0.0,0.2188426486531103,0.21820269024023534,1.592879638753718,False,
2017-07-07,,41.73592104166667,,42.701526714583345,,2.053415095893991,,,5.5075401333333325,501.77005448333335,,64.45782916666667,3.613209887560657,1.4825507083333331,34.67510791666666,,0.0,1.5597947916666666,,438.6752628166667,26.790994070833346,42.701526714583345,5.5075401333333325,17.5475592991278,,20.9188483,33.052405699999994,48.0,0.0,0.0,0.0,0.0,,362.5695048839659,76.41102895833333,,1.3005138270837144,0.7689268496609608,99.37359970200659,45.09545730124496,0.7689268496609608,,54.27814240076165,1.228974944471705,1.5982989084248926,10.7,7.9,0.0,0.2023163175221383,0.21008269493628007,1.659653289996613,False,
2017-07-08,,54.96464783333332,,43.37905524583334,,2.0376607546047567,,,7.708616397916662,497.68027792291673,,132.001875,3.561843046271424,0.9498335,34.744399791666666,,0.0,1.5241822916666667,,434.99840292291657,26.022925593750006,43.37905524583334,7.708616397916662,17.438954792184788,,16.1975872,34.069466600000005,48.0,0.0,0.0,0.0,0.0,,362.0733763278743,89.70904762499998,,1.2985337308456748,0.7700993638022374,116.49022430310356,45.1167750874666,0.7700993638022374,,71.37344921563695,1.2305154612625433,1.5978658327765365,8.5,6.7000003,0.0,0.23848742704929976,0.19506147906712853,1.3069119682682049,False,
2017-07-09,,51.08094375000002,,43.45435770625,,2.1720847359504822,,,6.955517227083333,516.9744332125001,,181.76104166666664,4.2189324442838165,2.2462131875,30.105871875000005,,0.0,2.0468477083333334,,452.3892248791667,29.21336855625001,43.45435770625,6.955517227083333,18.466508589999567,,21.1895154,36.1462427,48.0,0.0,0.0,0.0,0.0,,361.54972559800416,81.18681562500002,,1.2980108296148918,0.7704095968881023,105.38136590319752,39.0777477287484,0.7704095968881023,,66.30361817444914,1.0695387332014998,1.3882728583881392,11.3,8.400001,0.0,0.16527055870447388,0.17070582512750562,1.4339291017768725,False,
2017-07-10,,48.51291666666666,,43.53779051666667,,2.239820409116521,,,3.1025755020833348,526.0021581875,,181.4964583333333,4.554364784116522,2.6283204791666672,29.004007916666666,,0.0,2.314544375,,,30.65352965625,43.53779051666667,3.1025755020833348,18.925236718651927,,24.0101019,37.9032493,48.0,0.0,0.0,0.0,0.0,,360.9985774639093,77.5169245833333,,1.2976123174826093,0.7706461988123059,100.5869161527038,37.63595792902978,0.7706461988123059,,62.95095822367402,1.0318366167359945,1.3389239035062088,13.400001,9.6,0.0,0.13947123994856342,0.16292750317458676,1.5641040304760332,False,
2017-07-11,,44.62025625,,44.01477059791666,,2.227734710536959,,,1.56125875,534.1014389854168,,180.3189583333333,4.893604502203629,3.4670328125,29.421072500000008,,0.0,2.6658697916666667,,,31.92428160208333,44.01477059791666,1.56125875,18.843397234150093,,24.8840767,39.1731,48.0,0.0,0.0,0.0,0.0,,360.4199575429723,74.04132875000002,,1.2959124719437736,0.7716570537361009,95.95108136641413,38.12713479071199,0.7716570537361009,,57.82394657570212,1.0479685886744878,1.3580755642685831,15.8,10.900001,0.0,0.12459407703435835,0.1554823718452609,1.6947580085957157,False,
2017-07-12,,41.441072916666656,,43.841516872916664,,2.1632603670501362,,,1.225708120833333,535.5265325166665,,183.8970833333334,4.927981200383468,2.9321403541666657,24.835595625,,0.0,2.764720833333333,,,32.17688016875,43.841516872916664,1.225708120833333,18.390101351400762,,26.1943295,38.8776221,48.0,0.0,0.0,0.0,0.0,,359.81389243268296,66.27666854166665,,1.293267750422857,0.7732350858304726,85.71347803040257,32.119074884355484,0.7732350858304726,,53.59440314604708,0.8848530205878372,1.1443518753905022,15.6,10.8,0.0,0.10595850698060204,0.13622686721670535,1.4712501659404178,False,
2017-07-13,,45.65237708333334,,31.495011054166678,,2.313986677586272,,,-1.8341378979166665,510.9068951833331,,123.74202041666665,3.924841885919604,1.5936565416666666,22.601976250000003,,0.0,1.6108552083333336,,447.5675201833333,28.31637098125,31.495011054166678,-1.8341378979166665,19.44995739793743,,22.6827044,34.833722200000004,48.0,0.0,0.0,0.0,0.0,,359.18040985406293,68.25435333333334,,1.2909631710268408,0.7746154363215438,88.11385641558644,29.17831893117334,0.7746154363215438,,58.93553748441309,0.8022573467894382,1.0356846883908728,7.9,6.3,0.0,0.16439439498267822,0.13179656352236965,0.8303183501909288,False,
2017-07-14,,54.46532458333332,,12.353474687499995,,2.326969062279518,,,-13.772352743749998,502.664534125,,142.94020833333332,3.634460728946185,0.6999402291666664,19.079389375,,0.0,1.3074916666666665,,440.28182579166673,26.959767847916666,12.353474687499995,-13.772352743749998,19.549863150864578,,21.2391063,32.7608397,48.0,0.0,0.0,0.0,0.0,,358.51953880650285,73.5447139583333,,1.288066849736865,0.776357221059052,94.73050802310922,24.575528967159265,0.776357221059052,,70.15497905594998,0.6763331498172925,0.8711623096577711,7.2000003,5.8,0.0,0.1502003982168571,0.12744118178966496,0.7391588543800567,False,
2017-07-15,,53.20302104166668,,21.24748864583333,,2.3396995912551977,,,-16.14513501041667,512.1432834208333,,139.81885416666668,3.980101674588532,0.6604511666666666,15.47268791666667,,0.0,1.6404020833333333,,,28.48927852916667,21.24748864583333,-16.14513501041667,19.636439349679296,,22.2895009,34.6188291,48.0,0.0,0.0,0.0,0.0,,357.83130973424306,68.67570895833335,,1.2837402048628173,0.778973811221299,88.16176868727007,19.86291155592011,0.778973811221299,,68.29885713134996,0.5492953176545169,0.7051524836159957,8.5,6.8,0.0,0.10369889464941114,0.1255818733456732,0.8539567387505776,False,
2017-07-16,,61.86797083333331,,34.51427181041666,,2.1935348914527353,,,-9.120778225,512.3861963854165,,145.14662499999997,4.029115308119402,0.8856721458333333,21.058760208333336,,0.0,1.835580416666667,,448.39557138541664,28.48248736666668,34.51427181041666,-9.120778225,18.58603210507427,,21.4136079,35.249022,48.0,0.0,0.0,0.0,0.0,,357.115754704691,82.92673104166664,,1.2750577431111438,0.7842782065383154,105.73637052557233,26.851135263956266,0.7842782065383154,,78.88523526161605,0.7476013367578037,0.9532348731932794,9.1,7.1,0.0,0.13425843284412387,0.12711291125516888,0.9025016699116991,False,
2017-07-17,,69.1318354166667,,43.44003280625,,2.1616450651226202,,,-8.274900566666668,516.1351064937502,,161.92427083333334,4.195557356789286,2.106792458333334,20.97111375,,0.0,2.0339122916666668,,,29.063835252083337,43.44003280625,-8.274900566666668,18.374401909526814,,19.4086077,35.9802323,48.0,0.0,0.0,0.0,0.0,,356.37290759871536,90.1029491666667,,1.2582174641579442,0.7947751708161553,113.36910421363552,26.3862215630928,0.7947751708161553,,86.98288265054273,0.7449099300780071,0.9372586832488216,11.7,8.6,0.0,0.10898356781963042,0.11584339917571315,0.9962532329111329,False,
2017-07-18,,60.27808541666666,,43.93733876458334,,2.2798424195038525,,,-4.1924795375,526.1754277291666,,166.70041666666668,4.542321377837183,3.087154645833333,22.757765625000005,,0.0,2.2624789583333342,,460.85667772916673,30.704229089583336,43.93733876458334,-4.1924795375,19.22135237448137,,24.5548512,37.3525602,48.0,0.0,0.0,0.0,0.0,,355.60280431302186,83.03585104166666,,1.240282762442668,0.8062677562579,102.98793471173622,28.2260644163978,0.8062677562579,,74.76187029533844,0.8096623542199423,1.004210261337744,12.5,9.0,1.1,0.111578917926416,0.10585024325254301,0.9526521892728871,False,
2017-07-19,,66.00185624999999,,43.94875996458333,,2.254261333455132,,,-6.2940914062500015,535.99038145625,,175.92208333333335,4.9524823751217975,3.0446578124999992,25.40778520833333,,0.0,2.6982210416666663,,,32.232301987499994,43.94875996458333,-6.2940914062500015,19.01923313170434,,25.1568019,38.7840495,48.0,0.0,0.0,0.0,0.0,,354.80548297464395,91.40964145833333,,1.224383555815877,0.8167375290610159,111.92046184460855,31.108874398785204,0.8167375290610159,,80.81158744582335,0.9052880790763144,1.1084198372971827,13.3,9.5,0.0,0.1166757723470719,0.1086971078181267,1.0326225242722038,False,
2017-07-20,,55.08957291666669,,44.16069089375002,,2.2020416881256275,,,4.306952604166667,542.8667456062501,,180.78562500000007,5.258839604792294,3.0258337708333336,19.678206041666666,,0.0,3.056797916666666,,,33.272707735416674,44.16069089375002,4.306952604166667,18.67716914777181,,26.400353600000006,39.8311711,48.0,0.0,0.0,0.0,0.0,,353.98098416754686,74.76777895833334,,1.2061334711090936,0.8290956382136178,90.17992076213206,23.734542958235348,0.8290956382136178,,66.4453778038967,0.7018521822063537,0.8465274087300414,14.0,9.900001,0.0,0.08550781042648797,0.11227102524132672,1.1114832621601598,False,
2017-07-21,,57.64591458333331,,,,2.158088330867439,,,3.641539264583333,546.6255123875,,179.87000000000003,5.4377154142007695,3.664685,20.199415000000005,,0.0,3.279627083333333,,,33.86164880416666,,3.641539264583333,18.353532343322968,,27.1347853,40.9286216,48.0,0.0,0.0,0.0,0.0,,353.1293511712684,77.84532958333331,,1.1911634373912041,0.8395153583542864,92.72651037133447,24.060804604691448,0.8395153583542864,,68.66570576664303,0.7208556402264107,0.8586568822749283,15.400001,10.7,0.0,0.0802483067546662,0.11564611126452284,1.2374133905303943,False,
2017-07-22,,37.212416666666655,,,,2.0601154787005043,,,-7.935734129166666,528.8831975020836,,166.28043541666662,4.737087353700503,1.9128491666666667,23.314360833333332,,0.0,2.676971875,,,31.03849376041667,,-7.935734129166666,17.568195947863508,,22.0278041,41.27706679999999,48.0,0.0,0.0,0.0,0.0,,352.2506302114696,60.5267775,,1.1770671440502836,0.8495692068669964,71.24408113049195,27.44256812144945,0.8495692068669964,,43.8015130090425,0.8297342111227985,0.9766528782071274,10.7,7.9,11.1,0.12362694660849716,0.11493457627817835,0.907983152597609,False,
2017-07-23,,56.08580333333333,,,,2.2113304268470757,,,1.1977318499999998,505.24252647916666,,136.81131770833335,3.786257301847076,0.9178915833333338,28.178144791666664,,0.0,1.574926875,,442.2054431458332,27.31801973958333,,1.1977318499999998,18.67767797121753,,20.4918467,35.48035189999999,48.0,0.0,0.0,0.0,0.0,,351.34487072220566,84.26394812499998,,1.1636261317223906,0.8593825565947093,98.05173200034992,32.788825623040516,0.8593825565947093,,65.26290637730942,0.9992159065443,1.1627137400876255,9.5,7.3,0.0,0.15927585480652404,0.12002558972112914,0.8761868049642428,False,
2017-07-24,,58.38645625,,,,2.2796582551436324,,,1.2823483708333336,516.0194913125,,131.19128125,4.184012213476965,1.0646374166666666,23.040861249999992,,0.0,1.904353958333333,,,29.053517145833343,,1.2823483708333336,19.21970282072374,,21.5617377,36.5995813,48.0,0.0,0.0,0.0,0.0,,350.4121256196576,81.42731749999999,,1.1504169678095209,0.8692500440984229,93.67536769521313,26.506597734944872,0.8692500440984229,,67.16876996026825,0.8184207406684524,0.9415251068722232,9.0,7.1,0.0,0.13260916998200326,0.13211053247267954,0.9379847805560246,False,
2017-07-25,,24.3161025,,,,2.2444920648065736,,,-10.79210011875,524.2156255833335,,165.6545833333334,4.469361023139908,2.5198411875000004,23.490594791666666,,0.0,2.224868958333333,,459.01166725,30.36015605625001,,-10.79210011875,18.97855883332104,,23.0014663,36.89373370000001,48.0,0.0,0.0,0.0,0.0,,349.4524515870118,47.80669729166666,,1.1355773663718034,0.8806093090733428,54.288203405404865,26.675387768028035,0.8806093090733428,,27.612815637376823,0.8354550509624974,0.9487238464940136,12.3,8.900001,5.6,0.10659817302200457,0.14015447648464205,1.2473749808677908,False,
2017-07-26,,4.055729166666668,,,,2.2593750620677,,,-8.434187383333331,503.43478926250015,,101.17709375000004,3.6200796454010327,1.9220662291666668,22.539839166666663,,0.0,1.3607045833333336,,440.7010392625001,27.14061250833333,,-8.434187383333331,18.796625407424788,,24.0653752,31.671718100000003,48.0,0.0,0.0,0.0,0.0,,348.4659093701036,26.59556833333333,,1.1245156416113802,0.8892717566534203,29.90713258837764,25.346401702321486,0.8892717566534203,,4.560730886056158,0.7991404288106427,0.8986459120415934,7.6,5.9,7.6,0.15231286644772768,0.14236336509208522,0.8399438540433029,False,
2017-07-27,,21.65424125,,,,2.354096069362754,,,-8.29609895625,496.53813112083344,,11.79655229166667,3.3974698193627546,2.0718064375000007,24.06139854166666,,0.0,1.0433737500000004,,434.93667278750013,26.016962502083338,,-8.29609895625,19.72672871656053,,22.7784701,30.0196813,48.0,0.0,0.0,0.0,0.0,,347.45256408337644,45.71563979166666,,1.1178354321391193,0.894586064503586,51.10256196203401,26.89668383669552,0.894586064503586,,24.205878125338486,0.8521589733707381,0.9525734942491072,7.1,5.6,0.0,0.17010240968734056,0.1413054172144513,0.7913103364009273,False,
2017-07-28,,50.10602333333333,,,,2.1724586690881686,,,-26.82565339583333,495.28641051875,,78.00738145833334,3.4135240857548346,0.9362543125,23.760209583333346,,0.0,1.2410654166666666,,433.31995218541664,25.7215788875,,-16.49370560416666,18.467057273397923,,18.8258951,32.4098887,48.0,0.0,0.0,0.0,0.0,,346.4124855256523,73.86623291666669,,1.1200404792187368,0.8928248742380553,82.73317091406615,26.6123965280543,0.8928248742380553,,56.12077438601187,0.8412515706952159,0.9422358123849848,9.1,6.9,0.0,0.13655591483840354,0.1556046055262709,1.0736717781312692,False,
2017-07-29,,38.94875145833335,286.3543041666666,,,2.0181419585457356,,,-10.913173070833333,489.01099688750014,0.4316560416666661,113.681375,3.1923430002124036,0.8031488124999999,20.52608245833333,,0.0,1.1742010416666668,,,24.72053730833333,,-5.240758514583335,17.311020913344404,,18.8248304,30.9361604,48.0,0.0,0.0,0.0,0.0,4.935493600994767,345.3457485051385,59.47483391666668,,1.1302748076120022,0.8847405898683689,67.2229064629162,23.200113901620803,0.8847405898683689,,44.022792561295404,0.7260412060420255,0.8206260844775363,7.7000003,5.9,0.0,0.13908916686059936,0.17975514325834507,1.060555345224236,False,
2017-07-30,,42.72469833333333,236.27241666666663,,,1.8801299161436773,,,-5.776962297916667,481.17150314583336,-2.499098333333333,108.5171729166667,2.9605355411436767,0.7657290833333334,17.020067916666672,,0.0,1.0804056250000005,,419.9421281458335,23.396305402083332,28.63130833333333,-4.138030315625,16.219275113663443,28.63130833333333,16.222207,28.9677581,48.0,0.0,0.0,0.0,0.0,4.032265274434704,344.25243317304154,59.74476625,,1.1366432480673685,0.8797835219628475,67.9084851654257,19.34574527912721,0.8797835219628475,,48.56273988629847,0.6012581253140783,0.6834159884838907,5.6,4.5,0.0,0.15187021966308684,0.1781866602977217,0.8018399713397477,False,
2017-07-31,,12.075374374999996,138.0138125,,,1.9029279948859348,,,7.402151745833334,463.34561191666677,-4.788979395833332,129.7933020833333,2.4054719532192688,0.6356931041666667,10.326424375,,0.0,0.5025439583333332,,404.37540358333314,20.396674141666665,28.47109145833333,1.3065861750000007,16.301615933744582,28.47109145833333,15.7695523,22.2326489,48.0,0.0,0.0,0.0,0.0,2.312112208023707,343.1326253650945,22.40179875,,1.1515466661601474,0.8683972863509887,25.79671666655305,11.891359562386134,0.8683972863509887,,13.90535710416692,0.3637423599719137,0.4188663019668815,2.3,1.8000001,4.6,0.2327034881647404,0.16939715585301313,0.3049148974751392,False,
2017-08-01,,47.07260104166667,343.43683333333325,,,1.5329659121915489,,,-3.3051129,473.1579957875,-2.404560416666668,82.19559374999999,2.765658620524884,0.6799492708333332,34.225470416666674,,0.0,1.2326927083333337,,,21.94763712291666,,-2.8548366583333338,11.828598581088793,,14.430012699999995,29.742585700000006,48.0,0.0,0.0,0.0,0.0,5.2785503372564895,341.9864169502555,81.29807145833334,,1.1643647510838286,0.8588374038884014,94.66060873717764,39.850931342429035,0.8588374038884014,,54.80967739474859,1.2073749897862194,1.405824879447272,5.7000003,5.1,0.0,0.2756519371465239,0.1707960318577722,0.8710597624746381,False,
2017-08-02,,64.87138875000001,312.63802083333326,,,1.8634867676424531,,,-22.365423335416665,488.62479698333334,0.34248958333333346,156.91309791666666,3.251345392642456,0.5641771874999999,20.0871311875,,0.0,1.3878586249999998,,426.46938031666656,24.534085125000004,,-11.011466876041665,16.0688691703923,,15.9588915,32.5514915,48.0,0.0,0.0,0.0,0.0,5.107668983498607,340.8139061857698,84.95851993750001,,1.1738219528034768,0.8519179570731897,99.72617578032936,23.57871555673088,0.8519179570731897,,76.1474602235985,0.7103867530985387,0.8338675657678482,7.2000003,5.9,0.7,0.14133348572336407,0.16838896531264608,0.993494895344612,False,
2017-08-03,,57.35292564583333,274.02783250000005,,,1.7994874831690932,,,-15.193380245833335,473.4540272979168,-1.2709545833333322,205.42130625,2.6962368581690925,1.3566656666666663,16.08098095833334,,0.0,0.8967493750000002,,412.92361063125,22.11657575624999,28.36322479166667,-8.232167414583335,15.532597601973789,28.36322479166667,17.8005658,26.6776968,48.0,0.0,0.0,0.0,0.0,4.594236526549399,339.61519807774897,73.43390660416667,,1.1864489122646735,0.8428512931848172,87.12557861385919,19.079262366163523,0.8428512931848172,,68.04631624769566,0.56738260937758,0.6731704797339221,8.400001,6.2000003,0.0,0.1085758785743804,0.15719173904843886,0.9745888292578424,False,
2017-08-04,,58.41975625,332.96865041666666,,,1.4771870766529949,,,-10.20433166875,469.94261982916674,-0.7412321249999999,99.96407708333334,2.6343627849863283,1.2391391458333334,23.189309062500005,,0.0,1.1571757083333334,,408.60282816250015,21.4549997875,,-5.472781896875,12.505069611618,,13.3539893,27.791098600000005,48.0,0.0,0.0,0.0,0.0,5.190739041972891,338.39040474636033,81.60906531250002,,1.19918832695107,0.8338973766885261,97.8646384961375,27.808348737810675,0.8338973766885261,,70.05628975832683,0.8176630274895333,0.9805319579449204,9.3,6.7000003,0.0,0.14634804687171735,0.14338815162074914,0.960700658875465,False,
