date,lw_in,theta_1,es,sw_out,vpd,H,vp,Rn,rh,ws,LE,wd,t_avg,sw_in,t_dew,lw_out,G,t_min,t_max,H_subday_gaps,G_subday_gaps,LE_subday_gaps,Rn_subday_gaps,rso,flux,energy,flux_corr,ebr,ebr_corr,LE_corr,ebc_cf,ebr_5day_clim,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val,ASCE_ETo
2018-08-03,-67.34583333333332,51.348958333333314,3.660431884453891,59.28352083333333,1.0954792916666671,7.848056180555551,2.564952592787225,207.20254166666663,76.96625,0.5022272916666667,136.4993082013889,161.05494375000004,26.54987500000001,316.03320833333333,21.02163104881766,-18.533229166666672,-1.601344791666666,18.847,34.65,17.0,0.0,17.0,0.0,339.1430883701399,144.34736438194446,208.80388645833332,193.20677138313417,0.6913059274437829,0.7471133819409456,182.70226648433703,1.3384849263468868,,10.504504898797126,4.836756786802198,6.4739260515407455,7.7000003,6.3,0.0,1.0276072786571764,1.1141672653665735,7.0192539843199535,False,,5.391447692622925
2018-08-04,-58.40979166666665,51.43541666666668,3.795218770372765,59.06510416666664,0.784392339583333,,3.0108264307894315,202.84679166666663,83.79020833333334,1.062733125,,176.5931104166667,27.42752083333333,306.9444375,23.559109380547728,-13.904416666666668,1.7738176458333332,20.196,34.23,13.0,0.0,13.0,0.0,338.0798949627895,,201.07297402083333,,,0.7471133819409456,236.03979357889716,1.3384849263468868,,,,8.371017565758764,8.7,6.8,0.0,,1.2310319604350075,8.371017565758764,True,8.371017565758764,5.431693998235791
2018-08-05,-42.98583333333334,51.46250000000001,3.669350217923101,49.67514583333333,0.4198886375,-3.3151126041666665,3.2494615804231004,162.45860416666662,90.893125,1.5230093749999998,139.39711947916663,201.71620833333327,27.140875000000005,246.1466458333333,24.828324416299395,-9.48066666666667,5.019609791666666,23.014,33.297,5.0,0.0,5.0,0.0,336.99302152459575,136.08200687499996,157.43899437499994,187.10954057018145,0.864347536105761,0.7272852386912789,191.66774198525772,1.3749763460062252,,-4.5582014150762635,4.942266949727129,6.7955001515231395,6.8,5.4,0.0,1.258425931761165,1.1210182905641632,6.053498875955117,False,,4.5911243972341484
2018-08-06,-51.76687499999999,51.40312499999999,3.778758484025016,54.48825,0.4919250270833335,-1.2344647916666671,3.2868334569416833,196.18675000000005,89.90979166666666,1.5938639583333336,160.68074124999995,207.0828125,27.533104166666664,292.86175,25.003294875857392,-10.267916666666668,4.865398541666665,22.055,34.478,1.0,0.0,1.0,0.0,335.8825119398081,159.44627645833333,191.32135145833337,225.4813041244277,0.8333950980534345,0.7071374590345008,227.22702523691436,1.4141522093389918,,-1.745721112486616,5.699034603645579,8.05930237584476,7.9,6.3,0.0,1.27925430664228,1.0660671086245057,6.716222987670549,False,,5.353275328092391
2018-08-07,-49.69583333333335,51.35104166666667,3.762264315519375,58.670000000000016,0.6345110625,-8.960108333333334,3.1277532530193746,196.91695833333324,86.84333333333336,1.8056683333333328,183.78955125,192.22770562500003,27.427208333333336,295.37945833333333,24.224188539527784,-10.413979166666667,5.396266291666668,22.392,33.863,0.0,0.0,0.0,0.0,334.7484176143185,174.8294429166667,191.52069204166656,247.3472475082606,0.9128488470511136,0.7068178226273892,260.02393455051254,1.4147917157532781,,-12.676687042251912,6.51799034669382,9.221598745862252,8.5,6.7000003,2.7,1.3763579629974747,1.0730144682604152,7.189197244336683,False,,5.425755158082919
2018-08-08,-25.65472916666666,51.27916666666667,3.1470588693176524,32.63360416666668,0.0490640375,1.0711584374999996,3.0979948318176533,96.81035416666668,98.74583333333334,1.5872310416666664,66.31433864583333,217.1785,24.76047916666666,151.67975,24.056561920287386,-3.76925,1.4739111312500002,21.656,29.351,3.0,0.0,11.0,0.0,333.5907978984248,67.38549708333333,95.33644303541666,95.293349577802,0.7068178226273892,0.7071374590345008,93.77856850685929,1.4141522093389918,,1.5147810709427267,2.3457374969305143,3.317229863813602,5.9,5.0,1.0,0.6634459727627205,1.0682596090368972,5.3412980451844865,False,,2.7042436705155164
2018-08-09,-27.735854166666666,51.27916666666666,3.0903063898015537,29.30945833333334,0.012093502083333334,2.606225,3.0782128877182195,80.77235416666666,99.67083333333336,1.5469297916666669,58.56978583333333,233.26241666666667,24.530687500000006,134.76635416666664,23.996206119315648,-3.5507916666666675,1.4835231666666664,22.208,28.057,4.0,0.0,4.0,0.0,332.4097205088765,61.176010833333336,79.28883099999999,86.47310377902954,0.7715589959112066,0.7074570954416122,82.7891701287873,1.4135132807958841,,3.6839336502422517,2.0713292995104533,2.9278514737596617,4.0,3.7,0.5,0.7913111989262172,1.0365652219161858,3.835291370517169,False,,2.378427657452603
2018-08-10,-49.00964583333334,47.759374999999984,3.5443035464156254,50.51610416666667,0.6340036458333332,19.307376875000006,2.9102999005822925,183.5295833333333,86.36770833333333,0.6884714583333335,111.03971135416668,194.10197479166663,26.30595833333333,268.4492083333334,23.000105377465363,-15.150479166666667,-0.7177569916666666,20.927,33.839,13.0,0.0,13.0,0.0,331.20526194913066,130.3470882291667,184.247340325,184.24734032499995,0.7074570954416122,0.7074570954416122,156.95610669485612,1.4135132807958841,,27.29123363014384,3.9336848483331344,5.560315775584428,5.9,5.2000003,0.0,1.0692914364726334,0.9839102198392982,5.116333424663322,False,,4.778954898362968
2018-08-11,-44.28360416666666,51.56666666666667,3.690928576599051,56.38958333333332,0.6130883333333333,-10.64620729166667,3.077840243265717,199.745375,87.47917083333334,1.483645625,140.3169630208333,203.92057083333333,26.90089583333333,289.1147708333333,23.842425312268638,-11.706145833333338,-10.758583333333327,20.195,34.7,6.0,0.0,9.0,0.0,329.9775079267328,129.67075572916661,210.50395833333332,168.06330613257413,0.6160015077903325,0.7715589959112066,181.86161235165144,1.2960771701184122,,-13.79830621907734,4.973723215720414,6.44632911038316,7.6,6.2000003,2.8,1.0397304536957892,0.9054206712076628,5.613608420530442,False,,5.236031636011867
2018-08-12,-47.95770833333333,51.40625,3.649586954095252,53.62283333333334,0.6801668541666666,,2.9694200999285845,193.3661875,85.45312500000001,1.0414325000000004,,94.62145062499997,26.936145833333335,282.2685625,23.41911377908343,-12.942583333333333,-7.064260416666667,22.194000000000006,33.539,10.0,0.0,10.0,0.0,328.72655376672685,,200.43044791666668,,,0.7715589959112066,136.24555891406686,1.2960771701184122,,,,4.829571729094492,5.6,5.0,0.0,,0.9659143458188983,4.829571729094492,True,4.829571729094492,5.087397483029645
2018-08-13,-48.88750000000002,51.26562500000001,3.635514692935857,51.38781249999999,0.7498460000000001,-0.3183785416666654,2.885668692935857,184.20066666666665,84.60937500000001,0.9229668749999996,104.52588180555556,124.1158416666667,26.719041666666666,271.120125,22.930647841301646,-13.886604166666661,-1.7651314583333335,19.748,34.267,12.0,0.0,12.0,0.0,327.4525048199759,104.20750326388891,185.965798125,140.91463084566297,0.5603584331880429,0.7395080456764094,141.3451583342117,1.3522503316178598,,-0.4305274885487589,3.704407747755581,5.009286605350254,6.3,5.2000003,0.0,0.9633242941809544,1.0241153947831254,5.325400345874017,False,,4.83615257942011
2018-08-14,-26.22979166666667,51.49479166666666,3.4743993803748783,35.17624999999999,0.1946480833333333,,3.2797512970415448,116.52299999999998,95.3875,1.1473658333333332,,207.4723125,26.31110416666667,169.51297916666667,24.95011937795553,-8.7065625,-6.531184791666668,21.604,30.613000000000003,13.0,0.0,13.0,0.0,326.1554768652764,,123.05418479166664,,,0.7395080456764094,138.5273448687655,1.3522503316178598,,,,4.907484227811113,6.5,4.9,0.0,,1.0015273739383714,4.907484227811113,True,4.907484227811113,2.9907956293335882
2018-08-15,-32.49291666666666,51.334375,3.7240803408212617,47.89216666666666,0.4890743541666666,,3.2350059866545955,167.15881249999995,88.97020833333335,2.059083541666667,,202.79764583333332,27.502187500000005,238.28781249999997,24.82510834745698,-9.349791666666668,2.2705608333333336,23.61,32.361999999999995,8.0,0.0,8.0,0.0,324.8355965041464,,164.88825166666666,,,0.7071374590345008,221.83842991930078,1.4141522093389918,,,,7.867943577417103,9.5,7.1,43.8,,1.1081610821267014,7.867943577417103,True,7.867943577417103,4.418255768201032
2018-08-16,-19.60904166666666,,,38.52402083333333,,,,142.9830208333333,,,,,,195.95360416666665,,-5.277708333333334,7.3714208333333335,23.789,33.986999999999995,15.0,0.0,20.0,0.0,323.4930015471594,,135.61159999999998,,,0.7103964671952341,119.59371725373245,1.4076646579454004,,,,4.211012059240227,4.6,3.8,99.1,,1.1081610821267014,4.211012059240227,True,4.211012059240227,
2018-08-17,-26.603520833333334,,,41.92541666666667,,,,134.51868749999997,,,,,,198.48795833333332,,-4.8322708333333315,2.967834854166666,21.065,29.351,10.0,0.0,15.0,0.0,322.1278413907115,,131.55085264583332,,,0.7074570954416122,125.98387445520159,1.4135132807958841,,,,4.436015760552868,4.3,3.9,0.0,,1.137439910789268,4.436015760552868,True,4.436015760552868,
2018-08-18,-41.48489583333333,,3.472171653155384,51.44295833333333,0.2810560833333333,15.104795833333332,3.1911155698220512,163.75327083333332,93.80375,1.3638543749999998,114.51277604166671,209.8734770833333,26.18120833333333,248.21985416666664,24.480246259953127,-8.969375,5.6349813125,21.455,33.282,4.0,0.0,6.0,0.0,320.74027738310707,129.61757187500004,158.11828952083332,184.1828970932288,0.8197506579902758,0.7037437998892528,162.71941018832055,1.4209716663327885,,21.463486904908226,4.056231534660459,5.763790082838076,5.0,4.6,2.4,1.252997870072449,1.1667187394518344,5.366906090211469,False,,4.46016820438683
2018-08-19,-37.17477083333333,,3.7570549660892314,45.78681249999999,0.3894746208333333,,3.367580345255897,155.200625,92.00125000000004,1.0181070833333332,,183.29243541666665,27.5314375,227.8723125,25.41298212608201,-10.605520833333333,7.000619708333333,22.789,33.933,5.0,0.0,5.0,0.0,319.33048317886954,,148.20000529166668,,,0.7133358389488561,117.45886096678556,1.4018642347671204,,,,4.166031514576448,4.3,3.7,2.5,,1.1259544488883122,4.166031514576448,True,4.166031514576448,4.221513621160787
2018-08-20,-27.38447916666668,,,35.51487499999999,,-5.626422916666668,3.044951656552294,107.02760416666666,,2.913841666666667,,,24.338999999999995,167.26129166666666,,-3.161166666666667,2.345719583333334,21.15,29.806,2.0,0.0,4.0,0.0,317.89864508019264,,104.68188458333331,,,0.7133358389488561,107.76769676685768,1.4018642347671204,,-7.887481056549107,,3.8105149442617865,4.1,3.5,2.5,,1.0887185555033676,3.8105149442617865,True,3.8105149442617865,2.926170679136694
2018-08-21,-40.17604166666668,,3.0430474520049806,43.50235416666666,0.2853014645833333,-8.28902355769231,2.7577459874216466,123.65135416666668,92.27646666666664,2.029501041666665,109.99971684294873,270.71785416666665,24.094562499999995,202.07054166666668,22.21049346809672,-6.058416666666669,-0.6651010416666664,20.376,29.743,6.0,0.0,6.0,0.0,316.4449623644708,101.71069328525641,124.31645520833334,132.82533524085005,0.8181595357976263,0.7657476873732412,143.65008038128434,1.3059131832710054,,-10.824745140434318,3.8885176562071497,5.078066470622987,5.5,4.7000003,0.0,1.0804396088312205,1.0887185555033676,5.116977522350705,False,,3.5741428916257107
2018-08-22,-48.06708333333333,,2.9306030091335846,52.68999999999999,0.40808537083333335,3.7191256410256406,2.5225176383002523,156.07500000000005,89.04875,1.3926468750000005,106.41673013621795,110.27172500000002,23.28089583333333,249.5084791666667,20.749233560655416,-8.199562500000003,-2.587502916666665,18.501,29.765,7.0,0.0,7.0,0.0,314.96964759687097,110.13585577724359,158.66250291666668,143.82786601033652,0.6941517608296496,0.7657476873732412,138.97101080547992,1.3059131832710054,,4.856855204856612,3.7589036853087,4.908801877290598,5.5,4.7000003,0.0,1.044425867761268,1.0339587839803406,4.859606580525582,False,,4.13381787113222
2018-08-23,-59.94958333333332,,2.7898709963690482,55.0405833333333,0.6712839125,10.927361458333335,2.118587083869048,158.2185,81.48770833333336,0.8657672916666668,106.004643125,87.515468125,22.275916666666664,263.3080625,18.037382607246887,-10.775437500000002,-5.7042951250000025,15.884,29.827,7.0,0.0,8.0,0.0,313.4729269269313,116.93200458333332,163.922795125,152.7030463316806,0.7133358389488561,0.7657476873732412,138.4328609448756,1.3059131832710054,,14.270185386804984,3.7407190916832285,4.885054376742668,6.0,5.0,0.0,0.9770108753485338,1.0339587839803406,5.169793919901703,False,,4.193002644377655
2018-08-24,,,,,,,,,,,,,,,,,,,,,,,,311.95504036820716,,,,,0.7133358389488561,158.56921436013806,1.4018642347671204,,,,5.583377532099833,6.9,5.4,0.0,,1.0339587839803406,5.583377532099833,True,5.583377532099833,
