date,rh,H,sw_in,theta_3,g_2,vp,theta_1,G,g_1,ws,es,theta_4,LE,sw_out,wd,vpd,Rn,t_avg,theta_mean,t_dew,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2014-01-08,23.03208333333333,39.267101041666656,,6.714583333333331,,0.2885264855929675,6.89375,4.251119735416664,4.251119735416664,2.8060273541666665,1.1822330609721343,18.700000000000014,4.639038416666667,,173.0990270833333,0.8937065753791671,63.39225000000002,9.136817291666668,10.3109375,-11.514470487591806,8.935416666666676,4.34374,15.328,0.0,0.0,0.0,0.0,0.0,,170.2551254637273,43.90613945833333,59.14113026458336,1.4467902531895018,0.7930327545426782,63.52297462349566,6.711715565404992,0.6911851927364479,0.7423960154617893,56.811259058090656,0.1616553992866583,0.2338814560633944,3.0,2.0,0.0,0.1169407280316972,0.1188867787965314,0.2377735575930628,False,
2014-01-09,21.930833333333336,21.20947206250001,,6.760416666666664,,0.2991117602398259,6.660416666666669,1.622340375000002,1.622340375000002,3.7328279166666665,1.181100282631493,18.750000000000007,3.851395229166668,,182.7058291666667,0.8819885223916667,38.761770833333344,9.284002708333336,10.286979166666663,-10.277950970273762,8.977083333333342,5.71589,12.7381,0.0,0.0,0.0,0.0,0.0,,171.00100373845785,25.06086729166668,37.139430458333344,1.4467902531895018,0.8001344396740908,36.25781853405894,5.5721610787388824,0.6911851927364479,0.6747779107647444,30.685657455320055,0.13422740886379378,0.19419890685501895,3.5,2.2,0.0,0.08827223038864497,0.11591368542313325,0.2550101079308932,False,
2014-01-10,25.19958333333333,31.767856875,,6.800000000000005,,0.2989542678205996,6.579166666666665,1.9313031229166653,1.9313031229166653,3.7847223958333336,1.1641889140581,18.799999999999983,4.085156583333333,,194.76668541666672,0.8652346462375001,57.48804166666665,8.951478541666663,10.307291666666666,-10.72749224949713,9.050000000000002,4.06006,14.3318,0.0,0.0,0.0,0.0,0.0,,171.78349160462471,35.85301345833333,55.556738543749994,1.3935544007309175,0.8069637581114611,49.963124684325216,5.692887934379046,0.7175894959504281,0.6453405005065171,44.270236749946186,0.14232929986701046,0.1983436221826228,3.9,2.5,0.0,0.07933744887304912,0.09407052538343244,0.2351763134585811,False,
2014-01-11,24.72541666666667,36.415514583333334,,6.810416666666669,,0.3668719224552813,6.412499999999999,3.6014260625000003,3.6014260625000003,2.5562369791666666,1.3031520695969478,18.843749999999982,4.161319270833333,,173.52095208333333,0.9362801471416669,63.05800000000002,10.646738333333333,10.284375,-8.20209450394937,9.070833333333333,4.21575,15.128,0.0,0.0,0.0,0.0,0.0,,172.60230510994649,40.576833854166665,59.45657393750001,1.4652837170881106,0.8107240793018224,59.45657393750002,6.0975133691570536,0.6824616887078039,0.6824616887078039,53.35906056834296,0.14521723440420195,0.21278444901304447,4.3,2.8,0.0,0.07599444607608731,0.08141701932159605,0.2279676541004689,False,
2014-01-12,22.33625,11.49052708333334,,6.864583333333332,,0.3129319485676593,6.2625,2.806249429166668,2.806249429166668,5.6402350000000006,1.4407408651780764,18.899999999999984,3.925350375,,190.51762666666667,1.1278089166104166,32.31181250000001,12.159984375000002,10.288541666666667,-10.107041022850494,9.127083333333328,7.33243,18.004,0.0,0.0,0.0,0.0,0.0,,173.45714481954042,15.41587745833334,29.50556307083334,1.4490764645423255,0.8109289642735671,22.33878520513941,5.688132843494892,0.6900947082291056,0.5224735898557432,16.650652361644518,0.13718060357643194,0.19878518403431836,4.4,2.8,0.0,0.07099470858368513,0.07500001698487367,0.21000004755764626,False,
2014-01-13,16.5125,44.644042249999984,,6.858333333333335,,0.21989673067451104,6.004166666666667,-4.684059375,-4.684059375,2.267844020833334,1.0669065835245106,18.952083333333324,4.489201812499998,,176.25468958333332,0.84700985285,59.21335416666667,7.682600624999999,10.223958333333334,,9.081250000000002,2.59805,11.5407,0.0,0.0,0.0,0.0,0.0,,174.34769573863528,49.13324406249998,63.89741354166666,1.4422591078551967,0.8096808371647068,70.86286874761286,6.474592201078181,0.6933566892062231,0.7689394818846749,64.38827654653468,0.1562177573569628,0.2253064833567928,4.7000003,2.9,0.0,0.07769189081268718,0.06964427004653996,0.20196838313496587,False,
2014-01-14,18.750625,38.122110000000006,,6.810416666666673,,0.2441638656654912,5.872916666666668,0.4584217229166679,0.4584217229166679,2.321188375,1.1625729655967412,18.899999999999984,3.502868083333334,,153.65681666666663,0.91840909993125,61.566833333333314,8.820564166666662,10.150520833333333,,9.018750000000008,2.48624,14.2257,0.0,0.0,0.0,0.0,0.0,,175.27362724291999,41.624978083333346,61.10841161041664,1.4422591078551967,0.8073205983561837,60.03400375496047,5.052043396802777,0.6933566892062231,0.6811660945911067,54.98196035815769,0.12202681075050445,0.17599427920743746,4.7000003,2.9,0.0,0.06068768248532325,0.07238367706658767,0.20991266349310425,False,
2014-01-15,20.155833333333334,41.93798941666665,,6.800000000000005,,0.2633134612934284,5.760416666666668,0.9179660833333336,0.9179660833333336,2.3263411875,1.134906754105928,18.899999999999984,3.4409994583333323,,170.47715416666662,0.8715932928125,63.79762499999998,8.61568854166667,10.125,-13.353338151385545,9.039583333333336,3.35392,13.1784,0.0,0.0,0.0,0.0,0.0,,176.23459301767318,45.37898887499998,62.87965891666665,1.4422591078551967,0.7998857405518328,65.44826001022837,4.962812808906047,0.6933566892062231,0.7216799463740728,60.485447201322316,0.1198481653384655,0.17285210801913736,3.8,2.4,0.0,0.07202171167464058,0.07173649685447206,0.17216759245073293,False,
2014-01-16,20.80208333333333,35.797858916666655,,6.81666666666667,,0.27674395400643204,5.639583333333332,3.1039770208333324,3.1039770208333324,2.2650919999999997,1.2225943572210156,18.899999999999984,2.928840291666667,,165.9129625,0.9458504032145836,62.15800000000002,9.63624625,10.102083333333336,-13.044667970679862,9.052083333333334,5.01841,15.3914,0.0,0.0,0.0,0.0,0.0,,177.2302310068049,38.72669920833333,59.05402297916668,1.4422591078551967,0.7937115816213328,55.85393465038738,4.224146586109521,0.6933566892062231,0.6557842676018109,51.62978806427786,0.10210911789484213,0.1472678052788961,4.5,2.9,0.0,0.050782001820309,0.07450815150653553,0.21607363936895305,False,
2014-01-17,23.78729166666667,47.63982241666667,,6.8312500000000025,,0.3149582847094442,5.4854166666666675,-0.3081131389999987,-0.3081131389999987,2.2796114166666666,1.118869102703194,18.899999999999984,3.7503594375,,166.65507708333334,0.8039108179937501,64.47322916666666,8.409455833333332,10.072916666666664,-11.450143476248643,9.075,2.92926,12.2389,0.0,0.0,0.0,0.0,0.0,,178.26016337292418,51.39018185416667,64.78134230566666,1.433223821022808,0.7871804027373567,73.65363280008572,5.3751044832226995,0.6977277277504071,0.7932867709298976,68.27852831686302,0.1305973731945454,0.187175266225428,2.7,1.9,0.0,0.09851329801338314,0.07592432036789014,0.14425620869899125,False,
2014-01-18,21.070208333333326,35.13761785416667,,6.833333333333336,,0.2835858460164887,5.408333333333335,4.736901208333333,4.736901208333333,2.3632547083333333,1.254529519068572,18.899999999999984,3.54899325,,172.16028333333335,0.9709436730520832,64.46841666666667,10.047804791666666,10.051562499999998,,9.064583333333333,3.96858,15.4431,0.0,0.0,0.0,0.0,0.0,,179.32399646952422,38.68661110416667,59.73151545833333,1.3856557952376076,0.7850031222695947,53.60632687459214,4.9176830641216505,0.7216799463740728,0.6476750306319138,48.688643810470474,0.12377824536840078,0.1715140430190671,3.7,2.4,0.0,0.07146418459127796,0.08003130722322235,0.19207513733573364,False,
2014-01-19,18.77833333333333,34.04178481249999,,6.864583333333332,,0.27185771565966643,5.302083333333333,2.574427312500001,2.574427312500001,2.3014020208333323,1.3068265090513331,18.929166666666656,3.3808344375000003,,169.7741354166666,1.034968793391667,56.20941666666667,10.805364791666667,10.057812499999997,-11.871443951668715,9.135416666666666,7.043819999999998,14.3257,0.0,0.0,0.0,0.0,0.0,,180.42132082634635,37.42261924999999,53.63498935416667,1.378943317578123,0.7849353907048553,51.60367074105791,4.661979055428618,0.7251929700463164,0.6977277277504071,46.9416916856293,0.1179985653014656,0.16271333310626174,2.7,1.8000001,0.0,0.09039629114812923,0.08505373965890672,0.15309673989140607,False,
2014-01-20,17.509145833333335,36.18160083333331,,6.881249999999999,,0.2926322398421042,5.18125,3.609796250000002,3.609796250000002,2.448668875,1.4423971379921043,19.0,5.151410522708335,,177.8883541666667,1.14976489815,63.22270833333334,12.071257083333334,10.053124999999998,,9.15,7.25092,18.164,0.0,0.0,0.0,0.0,0.0,,181.55171114895157,41.33301135604165,59.61291208333334,1.3626478698282098,0.7793009508439667,56.32233987789535,7.019558575379138,0.7338653089635482,0.6933566892062231,49.30278130251622,0.18001290677465992,0.24529420395807444,4.4,2.8,0.0,0.08760507284216945,0.07384016405718223,0.20675245936011025,False,
2014-01-21,19.009166666666665,41.032235833333345,,6.899999999999999,,0.2612586855251904,5.072916666666667,1.2172357916666672,1.2172357916666672,2.305499395833333,1.2403734155376904,19.0,3.719385666666668,,173.16438541666665,0.9791147300125002,62.19793749999999,10.019909166666666,10.038020833333327,-13.48682458184076,9.179166666666667,6.5575600000000005,13.7791,0.0,0.0,0.0,0.0,0.0,,182.7147263334905,44.75162150000001,60.98070170833332,1.378943317578123,0.7809229094688068,61.709949418210456,5.1288220105458535,0.7251929700463164,0.7338653089635482,56.58112740766462,0.12971757335135253,0.17887318094529758,2.9,2.0,0.0,0.08943659047264879,0.0696250271042549,0.1392500542085098,False,
2014-01-22,18.269791666666666,32.490276187499994,,6.899999999999999,,0.30873742299105794,4.985416666666668,5.637547104166668,5.637547104166668,2.1694470000000003,1.3626035007264747,19.045833333333334,3.561216812500001,,177.55201458333332,1.0538660777354167,52.82566666666667,11.362837708333332,10.024999999999997,-10.63310327211783,9.16875,6.40476,14.8108,0.0,0.0,0.0,0.0,0.0,,183.90990949761522,36.051493,47.188119562500006,1.378943317578123,0.7846664609808258,49.71296536106447,4.910716126043741,0.7251929700463164,0.7639951185647543,44.802249235020724,0.12436042857822145,0.17148598195908993,2.2,1.6,0.0,0.1071787387244312,0.07062029594869375,0.11299247351791,False,
2014-01-23,33.627500000000005,56.08700966666668,,6.899999999999999,,0.26032655848675085,4.7854166666666655,-8.851418041666667,-8.851418041666667,5.805871375,0.8924692752555009,19.095833333333353,-1.1003950208333335,,149.5915083333333,0.63214271676875,56.10672916666665,4.7273887708333335,9.986979166666664,-11.56737518113694,9.166666666666666,-2.5531200000000003,12.9551,0.0,0.0,0.0,0.0,0.0,,185.13678802843538,54.98661464583335,64.95814720833332,1.378943317578123,0.7895198760590929,75.82342482211523,-1.5173823606743648,0.7251929700463164,0.8464929652239105,77.34080718278959,-0.03818485602209355,-0.052654752044348635,2.8,1.9,0.0,-0.027713027391762443,0.06903477334580413,0.13116606935702785,False,
2014-01-24,43.604375,61.74877414583335,,6.8270833333333405,,0.287344765980356,4.6791666666666645,-3.0434012979166667,-3.0434012979166667,1.3918990000000002,0.6820764339386894,19.0375,2.750232645833333,,208.47119791666665,0.3947316679583333,77.14460416666667,0.8118812499999993,9.884375000000002,-10.471958790552076,8.993750000000007,-6.8185699999999985,6.6353,0.0,0.0,0.0,0.0,0.0,,186.3948736483624,64.49900679166669,80.18800546458334,1.378943317578123,0.7954815774195821,88.94047440579473,3.792414928757076,0.7251929700463164,0.8043473137656976,85.14805947703766,0.09508291100882496,0.13111394475149454,2.7,1.9,0.0,0.06900733934289187,0.061452012309987314,0.11675882338897588,False,
2014-01-25,28.35833333333335,49.39447362499999,,6.816666666666666,,0.3219800127835445,4.812499999999999,6.754434791666665,6.754434791666665,1.6526826666666663,1.1115570777356278,18.95416666666665,3.4309916875,,188.8452833333332,0.7895770649520832,74.51629166666666,8.118576875,9.907291666666666,-10.345153966348553,9.045833333333333,1.13287,13.228,0.0,0.0,0.0,0.0,0.0,,187.68366249963435,52.82546531249999,67.76185687499999,1.378943317578123,0.8003784938924504,72.84332239062678,4.731143060144213,0.7251929700463164,0.7795752322718502,68.11217933048258,0.11944308761531824,0.16470524749804133,3.2,2.1000001,0.0,0.07843106650234985,0.060307068802307164,0.1266448505155519,False,
2014-01-26,29.828958333333343,44.57687989583332,,6.877083333333332,,0.4366310436836736,4.775,6.3035258541666686,6.3035258541666686,2.233719,1.4164915459461735,18.99375,4.996839541666668,,195.37274791666675,0.9798605022625,74.66287499999999,11.890269166666668,9.945833333333333,-6.118409028257131,9.137500000000003,7.199489999999999,17.3565,0.0,0.0,0.0,0.0,0.0,,189.0026352482553,49.57371943749999,68.35934914583332,1.3626478698282098,0.8048121019800148,67.55152319097068,6.808932757325453,0.7338653089635482,0.7251929700463164,60.74259043364522,0.17458134566613825,0.23789289878370565,4.5,3.0,0.0,0.07929763292790189,0.05511304204739092,0.16533912614217275,False,
