date,lw_in,theta_2,sw_in,t_avg,es,ws,wd,theta_mean,Rn,t_dew,H,sw_out,lw_out,vp,LE,theta_1,vpd,rh,G,t_min,t_max,LE_subday_gaps,H_subday_gaps,Rn_subday_gaps,ppt,G_subday_gaps,ASCE_ETo,rso,flux,energy,flux_corr,ebr_5day_clim,LE_corr,H_corr,ebc_cf,ebr,ebr_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2008-11-14,283.875,27.59233333333333,45.58333333333334,2.0645833333333337,0.7116084688500579,9.515020833333336,323.2291666666667,26.47014583333333,-3.375,1.5317767382999985,-27.26041666666667,15.604166666666664,317.2291666666667,0.6927188855167246,,25.34795833333333,0.018889583333333338,73.60627083333334,,-0.7,4.5,1.0,1.0,0.0,0.2,43.0,0.26154519098308465,122.62340402546698,,,,0.7751030000700859,8.995795760880918,-35.17005696559263,1.2901511152834897,,0.7751030000700859,,0.31137727165632795,2.4,1.5,2.4,,0.2075848477708853,0.31137727165632795,True,0.31137727165632795
2008-11-15,243.0625,26.8505,116.5625,2.160416666666667,0.7463102075992528,3.083333333333334,259.7083333333333,25.426354166666673,6.958333333333332,1.4631607002820803,12.354166666666664,38.458333333333336,313.9791666666667,0.7153789575992527,,24.00220833333333,0.03093125000000001,63.6916875,,-4.8,9.4,0.0,0.0,0.0,0.0,4.0,0.497659514998673,121.27558481323713,,,,0.7839383380966507,7.257684399732172,15.759105105972687,1.275610531343489,,0.7839383380966507,,0.2512376773888706,1.9,1.2,0.0,,0.20936473115739215,0.2512376773888706,True,0.2512376773888706
2008-11-16,310.5625,27.202520833333324,38.708333333333336,5.306250000000001,0.8974880664305681,3.832291666666667,286.1041666666667,25.945010416666666,7.8125,4.660836312444244,-4.5625,11.541666666666664,329.875,0.8676276497639018,,24.6875,0.029860416666666664,67.56041666666665,216.25,1.3,7.8,0.0,0.0,0.0,0.0,0.0,0.2661503642458998,119.96357901806135,,-208.4375,,0.7907308782676729,4.256935353662972,-5.769978288941353,1.2646527756583787,,0.7907308782676729,,0.14780123018072935,1.1,0.7,0.0,,0.2111446145438991,0.14780123018072935,True,0.14780123018072935
2008-11-17,274.375,26.94835416666666,55.75,-0.19166666666666665,0.6049847193714218,2.469583333333333,91.02083333333331,25.54292708333333,0.04166666666666666,-0.5790284189779639,10.791666666666664,17.645833333333332,312.5,0.5944472193714219,,24.137499999999992,0.0105375,83.51875000000005,,-2.8,2.1,0.0,0.0,0.0,0.0,40.0,0.2570220054485712,118.68769368310112,,,,0.7975234184386952,3.698753631822023,13.531473079240005,1.2538816752963708,,0.7975234184386952,,0.12775469875824358,0.90000004,0.6,0.0,,0.212924497930406,0.12775469875824358,True,0.12775469875824358
2008-11-18,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,117.44822069703932,,,,0.8006325094704461,9.756246607181751,,1.249012484718388,,0.8006325094704461,,0.34352701010706066,2.7,1.6,0.0,,0.21470438131691288,0.34352701010706066,True,0.34352701010706066
2008-11-19,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,116.24543711160942,,,,0.8047687244159601,7.377843875610519,,1.2425930204056126,,0.8047687244159601,,0.2597811176441037,1.9,1.2,0.0,,0.21648426470341975,0.2597811176441037,True,0.2597811176441037
2008-11-20,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,115.07960548110943,,,,0.8023712306924273,7.438502795834726,,1.2463059014927838,,0.8023712306924273,,0.261916977707912,2.0,1.2,0.0,,0.21826414808992667,0.261916977707912,True,0.261916977707912
2008-11-21,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,113.95097422232504,,,,0.8045252330756246,4.999441144039289,,1.2429690939302098,,0.8045252330756246,,0.1760352251811469,1.3000001,0.8,3.0,,0.2200440314764336,0.1760352251811469,True,0.1760352251811469
2008-11-22,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,112.85977799318282,,,,0.8075659434478027,3.77991031814157,,1.2382889696049142,,0.8075659434478027,,0.13309434891776428,1.0,0.6,0.0,,0.22182391486294048,0.13309434891776428,True,0.13309434891776428
2008-11-23,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,111.80623808835614,,,,0.8161306520330363,7.620479556507346,,1.2252940108411967,,0.8161306520330363,,0.26832455789933685,1.9,1.2,0.0,,0.22360379824944734,0.26832455789933685,True,0.26832455789933685
2008-11-24,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,110.7905628499465,,,,0.8243185168172315,8.321233989887391,,1.2131233007613256,,0.8243185168172315,,0.29299880866510875,2.2,1.3000001,0.0,,0.2253836816359543,0.29299880866510875,True,0.29299880866510875
2008-11-25,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,109.81294809127908,,,,0.8363862416192277,11.612696740583427,,1.1956198586720164,,0.8363862416192277,,0.4088944397567866,3.1000001,1.8000001,0.0,,0.2271635650224612,0.4088944397567866,True,0.4088944397567866
2008-11-26,242.625,26.112833333333324,102.16666666666669,3.3770833333333314,0.8411791657648006,2.7539583333333337,228.1875,24.401312500000003,-0.8125,2.6530156960338886,-1.1666666666666667,26.60416666666667,319.0625,0.803237499098134,,22.68979166666666,0.03794166666666667,63.25208333333333,175.28125,-4.5,13.5,0.0,0.0,0.0,0.0,1.0,0.6534113794596594,108.8735775317651,,-176.09375,,0.8425059989306661,8.587856799908536,-1.3847576968560875,1.1869351687337897,,0.8425059989306661,,0.29762650582600336,2.2,1.3000001,0.0,,0.2289434484089681,0.29762650582600336,True,0.29762650582600336
2008-11-27,208.1875,26.06922916666668,100.14583333333331,-0.1500000000000001,0.6210808159308137,3.244583333333332,264.6666666666667,24.37119791666667,-23.14583333333333,-0.7091671164334024,6.854166666666668,27.39583333333333,304.125,0.6012620659308135,,22.67316666666667,0.01981875,72.09166666666665,,-6.4,5.7,0.0,0.0,0.0,0.0,11.0,0.261578268779203,107.97262324070931,,,,0.8471224370466802,5.343710773041097,8.091116899892679,1.1804669033278072,,0.8471224370466802,,0.18457866543638002,1.3000001,0.8,0.0,,0.23072333179547494,0.18457866543638002,True,0.18457866543638002
2008-11-28,237.70833333333331,25.66258333333332,90.47916666666669,0.03333333333333292,0.6573132653637969,2.616875,252.625,23.500135416666666,0.04166666666666666,-0.5753402627380773,5.145833333333333,22.22916666666667,305.7708333333333,0.6336632653637965,,21.337687499999987,0.023649999999999997,69.55208333333336,160.125,-7.7,8.0,0.0,0.0,0.0,0.0,1.0,0.3388936600074146,107.11024608787598,,-160.08333333333334,,0.8591384194874666,6.730002814434048,5.9895276670354995,1.1639567935939434,,0.8591384194874666,,0.23250321518198186,1.6,1.0,0.0,,0.23250321518198186,0.23250321518198186,True,0.23250321518198186
2008-11-29,260.25,25.44791666666666,43.5625,-0.2562500000000001,0.6131407773762106,5.03,311.875,23.33333333333334,-14.291666666666664,-0.8030951291757352,-5.625,11.583333333333336,306.6041666666667,0.5951282773762109,,21.21875,0.018012499999999997,72.577125,153.27083333333334,-5.7,4.5,0.0,0.0,0.0,0.0,4.0,0.2610812298031278,106.28659619856701,,-167.5625,,0.8576734591548444,5.4267015949879065,-6.558440091573898,1.165944905168693,,0.8576734591548444,,0.18742647885479105,1.3000001,0.8,0.0,,0.2342830985684888,0.18742647885479105,True,0.18742647885479105
2008-11-30,265.8125,25.237500000000008,30.02083333333333,0.8416666666666667,0.650728947568238,8.245208333333332,308.0625,23.238541666666666,-23.22916666666667,0.2280504117030316,-23.39583333333333,7.3125,311.8125,0.6293122809015712,,21.23958333333333,0.021416666666666667,67.62083333333332,160.47916666666666,-0.7,2.6,0.0,0.0,0.0,0.0,0.0,0.2859508644560811,105.50181341091944,,-183.7083333333333,,0.8558829520816393,8.876178289695638,-27.33531877978298,1.1683840618250962,,0.8558829520816393,,0.3068819001477925,2.2,1.3000001,0.0,,0.23606298195499564,0.3068819001477925,True,0.3068819001477925
2008-12-01,241.72916666666663,25.012499999999992,85.125,0.604166666666667,0.6537910200898326,2.7775000000000003,244.22916666666663,22.971874999999994,-5.770833333333332,-0.07825427836827596,4.770833333333333,22.33333333333333,310.2708333333333,0.6272326867564992,,20.931250000000006,0.026558333333333337,63.65416666666666,137.6875,-4.9,5.9,0.0,0.0,0.0,0.0,0.0,0.2602643746534342,104.75602773309404,,-143.45833333333334,,0.8687825053543191,8.945110175445619,5.491401247067728,1.1510360692543709,,0.8687825053543191,,0.3091957487282399,2.2,1.3000001,0.0,,0.23784286534150256,0.3091957487282399,True,0.3091957487282399
2008-12-02,278.3333333333333,25.21458333333333,58.10416666666666,2.6375000000000006,0.7586700986142371,4.632916666666667,221.60416666666663,23.489625000000004,4.333333333333333,2.0519581585514985,-2.9791666666666665,13.854166666666664,318.1666666666667,0.7339346819475702,,21.76466666666666,0.024735416666666662,71.03541666666669,198.5474537037037,-3.9,8.9,0.0,0.0,0.0,0.0,5.0,0.4041281367420221,104.04935979799689,,-194.21412037037038,,0.8772792597717368,15.91377269395691,-3.3959159908121266,1.1398878850278469,,0.8772792597717368,,0.5511323220744218,3.9,2.3,0.0,,0.23962274872800945,0.5511323220744218,True,0.5511323220744218
2008-12-03,202.95833333333331,25.33749999999999,80.60416666666667,-7.056250000000002,0.3674286195848883,4.8100000000000005,299.0833333333333,23.57291666666666,-32.125,-7.592612325426441,-20.6875,46.0625,269.5625,0.3574140362515549,,21.808333333333334,0.010014583333333328,73.9875,,-12.4,-2.3,0.0,0.0,0.0,0.0,13.0,0.1492829657335165,103.38192131316991,,,,0.8869826343484959,10.551557361070717,-23.323455498308963,1.1274177884378955,,0.8869826343484959,,0.3621039481717745,2.5,1.5,0.0,,0.24140263211451635,0.3621039481717745,True,0.3621039481717745
2008-12-04,191.08333333333331,24.881250000000005,94.91666666666669,-10.73125,0.27409588107562605,3.5781249999999987,279.8125,22.75107291666666,-20.729166666666668,-11.282982914441126,-0.02083333333333333,49.85416666666666,256.9166666666667,0.2667396310756261,,20.620895833333343,0.007356249999999998,74.90627083333331,129.875,-15.1,-6.4,1.0,1.0,0.0,0.0,3.0,0.11637514691545797,102.75381550347772,,-150.60416666666666,,0.8892436190495203,5.688526486225729,-0.023428150494463274,1.1245512237342372,,0.8892436190495203,,0.19454601240081865,1.2,0.8,0.0,,0.2431825155010233,0.19454601240081865,True,0.19454601240081865
2008-12-05,274.5833333333333,24.410416666666666,39.583333333333336,-2.681249999999998,0.5676753143390331,5.384791666666667,261.5833333333333,20.4604375,-0.5208333333333334,-3.3040388572167743,,21.104166666666668,293.6875,0.5483044810056997,,16.510458333333336,0.019370833333333337,69.06043749999999,,-15.0,5.9,2.0,2.0,0.0,0.4,14.0,0.16862146687728088,102.165137544237,,,,0.8926350961010572,6.397934422297478,,1.1202786047377056,,0.8926350961010572,,0.2204661687972731,1.4,0.90000004,0.0,,0.24496239888753016,0.2204661687972731,True,0.2204661687972731
2008-12-06,298.125,24.23541666666667,35.895833333333336,-2.095833333333333,0.5333339141400332,3.6164583333333318,118.77083333333331,21.734406250000006,14.5,-2.391791465238397,8.0,14.333333333333336,305.1458333333333,0.5279443308067,,19.23339583333333,0.005389583333333333,90.26250000000003,,-4.8,3.2,0.0,0.0,0.0,0.0,23.0,0.4174997266140803,101.61597498245686,,,,0.8982875578536182,3.578260379339744,8.905834139699452,1.1132292674624316,,0.8982875578536182,,0.12337114113701853,0.8,0.5,0.0,,0.24674228227403705,0.12337114113701853,True,0.12337114113701853
2008-12-07,279.8541666666667,24.612499999999994,69.29166666666667,1.404166666666666,0.7240187298786241,1.762083333333334,188.58333333333331,22.95325,19.58333333333333,0.9550050366470351,,19.479166666666668,310.1041666666667,0.7061520632119573,,21.293999999999997,0.01786666666666667,81.04583333333333,246.45833333333331,-7.5,10.6,15.0,15.0,0.0,0.4,8.0,0.3641243548373241,101.10640814390014,,-226.875,,0.9095924813587408,6.4659380614775275,,1.09939343221726,,0.9095924813587408,,0.2236699590353762,1.4,0.90000004,0.0,,0.248522165660544,0.2236699590353762,True,0.2236699590353762
2008-12-08,291.5416666666667,26.160562499999987,9.625,-2.014583333333333,0.5468907445832422,5.658124999999999,187.66666666666663,25.528427083333334,-4.520833333333333,-2.2834371544862058,3.7083333333333335,2.020833333333333,303.9166666666667,0.5431136612499089,,24.896291666666666,0.003777083333333333,92.50416666666666,,-8.8,2.9,9.0,9.0,0.0,4.2,12.0,0.022964490224905265,100.63651052372994,,,,0.9502899751449876,5.807370084765747,3.902317640220866,1.05231037489102,,0.9502899751449876,,0.20024163923764068,1.3000001,0.8,4.7000003,,0.25030204904705083,0.20024163923764068,True,0.20024163923764068
2008-12-09,207.25,26.181708333333336,95.375,-6.48125,0.3843526794890385,3.3104166666666672,246.89583333333331,23.6555,-13.479166666666664,-6.920493331717568,9.0,33.395833333333336,282.75,0.37640267948903855,,21.129291666666663,0.00795,81.03541666666666,,-11.5,-1.4,1.0,1.0,0.0,0.0,15.0,0.13438283155224245,100.20634915857208,,,,,5.8732808244479005,,,,,,0.2016655459468462,1.4,0.8,0.0,,0.2520819324335577,0.2016655459468462,True,0.2016655459468462
2008-12-10,289.1458333333333,25.32916666666667,51.29166666666666,2.635416666666667,0.7635669559056613,3.525208333333333,271.6041666666667,20.43445833333333,11.041666666666664,2.049637971786513,-17.416666666666668,12.729166666666664,316.6041666666667,0.7399940392389949,,15.539749999999994,0.023572916666666662,70.83958333333334,209.85416666666663,-4.2,8.9,0.0,0.0,0.0,0.0,4.0,0.33427005711463603,99.81598497790836,,-198.8125,,,10.26227250766143,,,,,,0.3554065421480904,2.3,1.4,0.5,,0.2538618158200646,0.3554065421480904,True,0.3554065421480904
2008-12-11,273.0833333333333,26.22722916666665,45.0625,-0.025000000000000026,0.6210883805111481,4.017708333333334,261.9166666666667,24.547,1.6458333333333333,-0.30722183040942025,,9.354166666666666,306.8958333333333,0.6155425471778148,,22.86677083333333,0.005545833333333332,91.21458333333334,,-6.2,3.9,4.0,4.0,0.0,1.0,23.0,0.13540066788639216,99.46547313280969,,,,,5.180121357370968,,,,,,0.17894918944460006,1.1,0.7,1.5,,0.25564169920657154,0.17894918944460006,True,0.17894918944460006
2008-12-12,224.89583333333331,26.964770833333315,86.4375,-0.4812499999999997,0.6111740769462327,3.425416666666667,206.95833333333331,25.858458333333346,-16.729166666666668,-0.9594652314039038,-10.989583333333336,29.47916666666667,298.4375,0.5955699102795662,,24.75214583333334,0.015604166666666669,77.77916666666665,,-6.6,6.4,1.0,1.0,0.0,1.2,16.0,0.30187976728399135,99.1548633001286,,,,,7.454905885553888,,,,,,0.2574215825930785,1.6,1.0,0.0,,0.2574215825930785,0.2574215825930785,True,0.2574215825930785
2008-12-13,267.7083333333333,26.779687500000005,28.4375,-4.604166666666666,0.4552145643175181,5.174166666666666,119.52083333333331,25.19305208333333,-4.125,-4.900341659281231,,6.416666666666668,293.875,0.4512520643175179,,23.60641666666667,0.0039625,91.38333333333333,,-16.7,-0.5,18.0,18.0,0.0,0.0,10.0,0.09126586986567012,98.8841999603925,,,,,4.5213923593804335,,,,,,0.1555208795877512,1.0,0.6,1.6,,0.2592014659795854,0.1555208795877512,True,0.1555208795877512
2008-12-14,184.5,26.023291666666665,57.52083333333334,-21.558333333333334,0.11009793390624603,10.696666666666664,326.25,21.982489583333336,-17.583333333333332,-22.32256866199036,,33.375,226.08333333333331,0.10697710057291276,,17.941687500000004,0.0031208333333333327,71.3625,29.97916666666667,-24.3,-17.2,48.0,48.0,0.0,0.2,0.0,0.13214727647373214,98.65352264777485,,-47.5625,,,6.166649103581344,,,,,,0.2087850794928738,1.4,0.8,0.0,,0.26098134936609224,0.2087850794928738,True,0.2087850794928738
2008-12-15,150.10416666666666,24.52502083333333,95.52083333333331,-22.920833333333334,0.0976437602815881,3.2349999999999994,247.10416666666663,18.593802083333333,-25.10416666666667,-23.83539001066331,,51.77083333333334,219.10416666666663,0.09375209361492136,,12.66258333333333,0.0038916666666666657,61.5729375,44.6875,-26.2,-19.7,48.0,48.0,0.0,0.0,0.0,0.05227791753483813,98.46286617066644,,-69.79166666666667,,,1.5541329930034673,,,,,,0.05255224655051982,0.3,0.2,0.0,,0.2627612327525991,0.05255224655051982,True,0.05255224655051982
2008-12-16,176.70833333333337,21.095854166666665,90.66666666666669,-17.8375,0.15385972687516744,2.8577083333333326,213.5625,16.427270833333335,-18.291666666666668,-18.505078715107814,,48.33333333333334,237.41666666666663,0.14957222687516736,,11.7586875,0.0042875000000000005,73.57499999999997,23.85416666666667,-22.1,-12.2,16.0,17.0,0.0,0.0,0.0,0.11772947162648381,98.31226080152722,,-42.145833333333336,,,2.335966337887545,,,,,,0.0793623348417318,0.5,0.3,0.0,,0.264541116139106,0.0793623348417318,True,0.0793623348417318
2008-12-17,185.89583333333331,18.05422916666665,96.54166666666669,-10.875,0.29694018868981903,1.8241666666666665,229.625,14.71059375,-21.27083333333333,-11.541318095385392,5.4375,50.20833333333334,253.45833333333331,0.285946438689819,,11.366958333333333,0.010993749999999998,68.07918749999997,,-19.6,-0.8,0.0,0.0,0.0,0.0,5.0,0.20535769100358078,98.2017324348658,,,,,3.8941368316391936,,,,,,0.13316049976280647,0.8,0.5,0.0,,0.2663209995256129,0.13316049976280647,True,0.13316049976280647
2008-12-18,235.5625,15.662604166666654,40.75,-12.025,0.2450773884712609,3.0987500000000003,109.0,13.429312500000005,-5.1875,-12.494777973682153,6.083333333333332,21.60416666666667,259.9375,0.2405065551379276,,11.196020833333336,0.004570833333333333,82.09166666666668,62.29166666666666,-15.0,-9.5,0.0,0.0,0.0,0.0,0.0,0.09651485535659803,98.1313027123702,,-67.47916666666666,,,3.1394998473726474,,,,,,0.10724035316484797,0.6,0.4,0.0,,0.26810088291211986,0.10724035316484797,True,0.10724035316484797
2008-12-19,229.22916666666663,14.964583333333328,96.97916666666669,-12.010416666666664,0.2517358457641949,4.952916666666667,184.89583333333331,13.072989583333333,12.104166666666664,-12.462766743899053,27.4375,50.95833333333334,262.9583333333333,0.24737542909752824,,11.181395833333333,0.004360416666666668,83.81666666666666,85.98958333333331,-16.0,-3.7,0.0,0.0,0.0,0.0,1.0,0.3733651082206843,98.10098911439377,,-73.88541666666666,,,3.160299517424696,,,,,,0.1079523065194507,0.7,0.4,0.0,,0.26988076629862673,0.1079523065194507,True,0.1079523065194507
2008-12-20,157.875,14.152437499999996,89.64583333333331,-18.804166666666664,0.13903971646082172,8.243749999999997,314.9375,12.352281250000004,-32.291666666666664,-19.626600137215174,-11.291666666666664,47.3125,232.875,0.13369596646082166,,10.552125000000002,0.0053437499999999995,62.135416666666686,56.5625,-21.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.09140302240299243,98.11080501719331,,-88.85416666666666,,,4.0016441218148415,,,,,,0.13583032484256682,0.90000004,0.5,0.0,,0.27166064968513365,0.13583032484256682,True,0.13583032484256682
2008-12-21,151.8125,12.964708333333327,93.97916666666669,-19.035416666666666,0.13689590035993654,6.281041666666668,245.72916666666663,11.341843749999995,-30.9375,-19.85319986528428,-4.604166666666667,47.33333333333334,229.4375,0.13163548369326986,,9.718979166666664,0.005260416666666666,63.04583333333333,31.77083333333333,-22.2,-15.7,0.0,0.0,0.0,0.0,0.0,0.07695612931398833,98.16075971550634,,-62.70833333333333,,,3.222981050188928,,,,,,0.1093762132286562,0.6,0.4,0.0,,0.2734405330716405,0.1093762132286562,True,0.1093762132286562
2008-12-22,250.77083333333331,12.56458333333334,50.79166666666666,-9.402083333333334,0.3177218133015948,4.873541666666667,147.45833333333334,11.072979166666665,6.5625,-9.984908432815825,-0.7916666666666666,24.52083333333333,270.4583333333333,0.3090155633015949,,9.581375000000008,0.00870625,72.32083333333334,106.0,-20.5,-4.8,0.0,0.0,0.0,0.0,0.0,0.06124521266562859,98.25085841025437,,-99.4375,,,3.2149800559855217,,,,,,0.11008816658325897,0.7,0.4,1.4,,0.27522041645814743,0.11008816658325897,True,0.11008816658325897
2008-12-23,192.20833333333331,12.797916666666666,87.625,-16.010416666666664,0.18061636246577534,6.997708333333333,309.5,11.378145833333328,-11.791666666666664,-16.662234929934538,-2.770833333333333,50.66666666666666,240.9375,0.1755559457991087,,9.958375,0.005060416666666667,72.41877083333334,77.52083333333333,-21.5,-8.2,0.0,0.0,0.0,0.0,0.0,0.29038068153648683,98.38110216135551,,-89.3125,,,2.44183515873103,,,,,,0.08310008995339631,0.6,0.3,0.0,,0.27700029984465435,0.08310008995339631,True,0.08310008995339631
2008-12-24,191.54166666666663,12.572916666666671,98.95833333333331,-11.34166666666666,0.2787148117921852,3.137083333333333,224.33333333333331,11.148156249999998,-19.75,-12.004735422997065,,57.0,253.41666666666663,0.2686210617921851,,9.723395833333337,0.01009375,68.1916875,116.52083333333331,-19.2,-3.0,1.0,1.0,0.0,0.8,0.0,0.19356247941667398,98.55148780583086,,-136.27083333333331,,,4.078092149329506,,,,,,0.1393900916155806,0.8,0.5,0.0,,0.2787801832311612,0.1393900916155806,True,0.1393900916155806
2008-12-25,225.58333333333331,12.664583333333326,86.52083333333331,-2.7687500000000007,0.5190253621351967,2.723125,187.16666666666663,11.301208333333335,-17.708333333333332,-3.4948234035979087,-28.38541666666667,47.66666666666666,282.1041666666667,0.4973566121351968,,9.937833333333334,0.02166875,59.8229375,177.8125,-8.9,4.8,2.0,2.0,0.0,0.2,0.0,0.3181076296447085,98.7620078415856,,-195.52083333333331,,,6.514025490988603,,,,,,0.22444805329413453,1.3000001,0.8,0.0,,0.2805600666176681,0.22444805329413453,True,0.22444805329413453
2008-12-26,256.0833333333333,12.812499999999998,40.708333333333336,-6.2312499999999975,0.3871120824635421,6.588333333333334,282.9583333333333,11.482468750000002,-4.4375,-6.714272336733822,-18.166666666666668,21.5625,279.7291666666667,0.3782120824635421,,10.152437499999996,0.0089,77.33749999999998,171.9375,-9.2,-2.5,0.0,0.0,0.0,0.0,0.0,0.23768528574198333,99.01265027743996,,-176.375,,,5.754631904024541,,,,,,0.1976379650029225,1.2,0.7,0.0,,0.28233995000417494,0.1976379650029225,True,0.1976379650029225
2008-12-27,199.95833333333331,12.777083333333328,97.04166666666669,-6.5375000000000005,0.3815501285710285,3.821875,254.27083333333331,11.436687500000005,-26.8125,-7.173789212992747,-28.35416666666667,52.83333333333334,270.8958333333333,0.3679688785710285,,10.096291666666664,0.013581249999999998,66.46458333333334,,-11.9,-1.7,0.0,0.0,0.0,0.0,4.0,0.12728158154500768,99.3033984501798,,,,,6.620084292527541,,,,,,0.22729586671254556,1.3000001,0.8,0.0,,0.2841198333906819,0.22729586671254556,True,0.22729586671254556
2008-12-28,249.91666666666663,12.94389583333333,88.89583333333331,1.7895833333333329,0.7141072934617778,5.267708333333333,243.39583333333331,11.719989583333335,-9.375,1.0832426352794045,-44.9375,41.1875,307.0208333333333,0.686144793461778,,10.496083333333337,0.0279625,62.01250000000001,,-5.7,6.0,0.0,0.0,0.0,0.0,17.0,0.061961048036266904,99.63423080957529,,,,,10.740456477883502,,,,,,0.3716696604003172,2.1000001,1.3000001,0.0,,0.28589971677718884,0.3716696604003172,True,0.3716696604003172
2008-12-29,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,100.00512067250193,,,,,5.719117066004298,,,,,,0.201375720114587,1.1,0.7,0.0,,0.28767960016369576,0.201375720114587,True,0.201375720114587
2008-12-30,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,100.41603594746105,,,,,10.686932060608221,,,,,,0.3762973575612118,2.1000001,1.3000001,0.0,,0.2894594835502026,0.3762973575612118,True,0.3762973575612118
2008-12-31,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,100.86693883096338,,,,,6.617012350018139,,,,,,0.2329914935493676,1.4,0.8,0.0,,0.2912393669367095,0.2329914935493676,True,0.2329914935493676
2009-01-01,276.7916666666667,12.994125000000004,48.29166666666666,-0.22083333333333333,0.6043962183488399,3.8058333333333327,247.08333333333331,11.992937500000005,4.354166666666667,-0.8962486895824201,-7.9375,15.458333333333336,305.25,0.5818108016821736,,10.991750000000005,0.02258541666666666,63.164583333333304,-34.416666666666664,-5.6,1.8,0.0,0.0,0.0,0.0,0.0,0.13306239392525487,100.86693883096338,,38.77083333333333,,,8.483725944823405,,,,,,0.2930192503232164,1.6,1.0,0.0,,0.2930192503232164,0.2930192503232164,True,0.2930192503232164
2009-01-02,230.5625,12.268770833333335,68.0,-7.658333333333331,0.3529593196618816,4.046875000000001,115.125,11.090708333333332,-4.0,-8.064207373473296,6.270833333333332,22.08333333333333,280.6041666666667,0.3469426529952149,,9.912645833333332,0.006016666666666666,84.10416666666667,,-12.1,-2.0,0.0,0.0,0.0,0.0,33.0,0.23400682595797578,101.35778547738548,,,,,5.15710411357182,,,,,,0.176879480225834,1.0,0.6,0.0,,0.2947991337097233,0.176879480225834,True,0.176879480225834
2009-01-03,214.625,11.268937500000002,71.60416666666667,-13.6,0.21885518863531253,7.567708333333335,325.5625,9.988645833333337,3.270833333333333,-14.207800747961269,12.5,25.75,257.1458333333333,0.21299893863531247,,8.708354166666666,0.00585625,72.96250000000002,,-18.0,-6.6,0.0,0.0,0.0,0.0,48.0,0.33313658637717464,101.88852564404995,,,,,6.956177364490973,,,,,,0.23726321367698425,1.3000001,0.8,0.0,,0.29657901709623025,0.23726321367698425,True,0.23726321367698425
2009-01-04,169.16666666666666,10.270979166666663,102.29166666666669,-11.091666666666667,0.28387066306760506,3.6197916666666656,223.75,9.093833333333334,-24.16666666666667,-11.81176929247241,-4.479166666666667,37.04166666666666,258.6041666666667,0.2721810797342717,,7.916687500000003,0.011689583333333337,63.6875,,-19.3,-2.6,0.0,0.0,0.0,0.0,36.0,0.23496333020115,102.459102313406,,,,,9.599649856255553,,,,,,0.3281947905310109,1.9,1.1,0.0,,0.2983589004827371,0.3281947905310109,True,0.3281947905310109
2009-01-05,209.45833333333331,10.345958333333336,91.91666666666669,-5.924999999999998,0.4143432960288696,4.6575,239.58333333333331,9.252145833333335,-7.020833333333332,-6.770528025888868,-13.5625,31.0,277.4375,0.3927037126955363,,8.158333333333333,0.021639583333333337,51.81666666666666,,-12.6,1.6,0.0,0.0,0.0,0.0,25.0,0.3512554289293014,103.06945129430191,,,,,12.231296346663935,,,,,,0.4201942974169415,2.3,1.4,0.0,,0.300138783869244,0.4201942974169415,True,0.4201942974169415
2009-01-06,248.1875,11.020874999999998,56.625,-1.1520833333333331,0.5725781009240236,5.031458333333334,291.6875,10.067781249999998,-12.875,-1.7421658862411864,-22.47916666666667,18.89583333333333,298.8541666666667,0.5539510175906904,,9.1146875,0.01862708333333333,69.3416875,0.03333333333333144,-6.7,3.4,0.0,0.0,0.0,0.0,8.0,0.20830953164463678,103.71950080444012,,-12.908333333333333,,,11.373794558240773,,,,,,0.3924942976243429,2.1000001,1.3000001,0.0,,0.3019186672557509,0.3924942976243429,True,0.3924942976243429
2009-01-07,290.1041666666667,11.337833333333334,43.8125,-3.8458333333333337,0.4623687872843227,1.5345833333333332,121.85416666666669,10.412718749999998,20.5,-4.152214514728592,4.354166666666667,16.395833333333332,297.1041666666667,0.457489620617656,,9.487604166666666,0.004879166666666665,89.58541666666667,9.404166666666667,-5.9,-1.2,2.0,2.0,0.0,0.6000000000000001,6.0,0.21910866224433787,104.40917103619526,,11.095833333333333,,,2.646901603445661,,,,,,0.09110956519267734,0.5,0.3,0.8,,0.3036985506422578,0.09110956519267734,True,0.09110956519267734
