date,rh,sw_in,sw_out,H,Rn,theta_1,ws,lw_in,t_avg,G,lw_out,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2004-12-10,,,0.9375,,-7.8125,37.625,5.615000000000001,305.6041666666667,,-6.020833333333332,323.9375,,299.5208333333333,,,0.0,0.0,48.0,0.9000000000000001,48.0,126.47925085742386,,-1.791666666666667,1.2671800819132772,0.7891538182087978,,,0.7891538182087978,,,,,2.3,1.5,0.6,,,,False,
2004-12-11,,21.83984375,2.020833333333333,,-7.458333333333332,37.0,3.545,289.8333333333333,,-7.083333333333332,316.1041666666667,,262.2708333333333,,,0.0,0.0,48.0,0.0,48.0,126.13817164906419,,-0.375,1.279824523347158,0.7813571171340539,,,0.7813571171340539,,,,,2.1000001,1.3000001,0.0,,,,False,
2004-12-12,,,5.5,,-9.979166666666666,37.0,4.645,276.6458333333333,,-5.0,330.9375,,260.7291666666667,,,0.0,0.0,48.0,0.0,48.0,125.83613217685787,,-4.979166666666666,1.2852023240453812,0.7780876063562809,,,0.7780876063562809,,,,,2.9,1.8000001,0.0,,,,False,
2004-12-13,,,13.395833333333336,,,36.8125,,203.14583333333331,,,298.4375,,308.4166666666667,,,0.0,0.0,48.0,0.0,48.0,125.57321491678222,,,1.2959269214016167,0.7716484498357705,,,0.7716484498357705,,,,,2.7,1.6,0.0,,,,False,
2004-12-14,,,16.125,,12.791666666666664,36.0,2.335624999999999,183.08333333333331,,-12.125,282.1666666666667,,282.5416666666667,,,0.0,0.0,48.0,0.0,48.0,125.34949278579523,,24.916666666666664,1.3068669037818077,0.765188862849157,,,0.765188862849157,,,,,1.8000001,1.1,0.0,,,,False,
2004-12-15,,,15.4375,,6.333333333333332,36.0,3.757291666666668,207.60416666666663,,-9.666666666666666,301.7708333333333,,192.70833333333331,,,0.0,0.0,48.0,0.0,48.0,125.16502926336021,,16.0,1.3177348017404982,0.7588780372797124,,,0.7588780372797124,,,,,2.6000001,1.6,0.0,,,,False,
2004-12-16,,,12.854166666666664,,16.270833333333332,36.0,3.685000000000001,243.125,,-4.416666666666667,321.7916666666667,,256.4583333333333,,,0.0,0.0,48.0,0.0,48.0,125.01987849521973,,20.6875,1.3184259100274611,0.7584802394995189,,,0.7584802394995189,,,,,2.5,1.5,0.0,,,,False,
2004-12-17,,,13.9375,,28.0,36.0,1.9052083333333332,238.04166666666663,,-5.770833333333332,313.0,,156.6875,,,0.0,0.0,48.0,0.0,48.0,124.9140853786583,,33.770833333333336,1.3166200306940978,0.7595205728966604,,,0.7595205728966604,,,,,1.4,0.90000004,0.0,,,,False,
2004-12-18,,,11.979166666666664,,,36.0,,263.375,,,328.8958333333333,,285.7291666666667,,,0.0,0.0,48.0,0.0,48.0,124.84768562861072,,,1.3034541504892987,0.7671923094683567,,,0.7671923094683567,,,,,2.5,1.6,0.0,,,,False,
2004-12-19,,,16.145833333333332,,36.5625,35.833333333333336,3.22,196.6875,,-13.333333333333336,273.2916666666667,,,,,0.0,0.0,48.0,0.0,48.0,124.82070582409729,,49.89583333333334,1.293852421323428,0.7728856734504089,,,0.7728856734504089,,,,,2.7,1.6,0.0,,,,False,
2004-12-20,,,15.854166666666664,,30.8125,35.541666666666664,4.940833333333331,227.95833333333331,,-8.395833333333334,303.4791666666667,,176.08333333333337,,,0.0,0.0,48.0,0.0,48.0,124.83316343459171,,39.208333333333336,1.2814349746519926,0.7803751417597887,,,0.7803751417597887,,,,,2.9,1.8000001,0.0,,,,False,
2004-12-21,,,8.333333333333334,,16.166666666666668,36.0,3.4822916666666663,262.5833333333333,,-4.6875,308.9166666666667,,289.25,,,0.0,0.0,48.0,0.0,48.0,124.88506682605758,,20.854166666666668,1.2725364746718075,0.785832091970412,,,0.785832091970412,,,,,2.2,1.4,0.0,,,,False,
2004-12-22,,,4.083333333333333,,8.416666666666666,35.125,4.031458333333332,245.83333333333331,,-10.895833333333336,273.0,,,,,0.0,0.0,48.0,0.0,48.0,124.97641524652052,,19.3125,1.2634728896747138,0.7914692971825094,,,0.7914692971825094,,,,,2.7,1.6,0.0,,,,False,
2004-12-23,,,15.979166666666664,,22.33333333333333,35.0,3.229791666666667,173.8125,,-10.458333333333334,261.5,,328.1666666666667,,,0.0,0.0,48.0,0.0,48.0,125.1071987911738,,32.791666666666664,1.2569106764381162,0.7956014844538039,,,0.7956014844538039,,,,,1.7,1.0,0.0,,,,False,
2004-12-24,,,16.291666666666668,,,35.0,,181.6875,,,262.7291666666667,,233.10416666666663,,,0.0,0.0,48.0,0.0,48.0,125.27739834715021,,,1.2477579158371777,0.8014375122830252,,,0.8014375122830252,,,,,1.4,0.8,0.0,,,,False,
