date,rh,es,H,sw_out,sw_in,vpd,t_dew,vp,Rn,theta_1,ws,lw_in,t_avg,G,lw_out,LE,wd,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2005-01-13,76.42825,0.2447442062442221,-6.506854166666668,,,0.005033333333333332,-13.513673816315288,0.2397108729108888,4.988541666666662,20.0,6.059395833333332,,-12.950916666666664,3.285166666666667,,4.906729166666667,331.95647916666667,-20.716,-4.529,,,,,,,118.7982419919878,-1.6001250000000011,1.7033749999999952,1.1219201879694547,0.8427971850772115,-1.795212540774625,5.50495850898187,0.8913290006928959,-0.9393850443971562,-7.300171049756496,0.16746138113418518,0.1878783041996895,0.7,0.5,0.0,0.37575660839937897,0.3111300269986161,0.15556501349930804,False,
2005-01-14,68.76595833333332,0.11472564071110193,2.529854166666667,,,0.00370625,-21.80700609205955,0.11101939071110192,1.8355000000000012,20.0,1.8494375000000003,,-21.023000000000003,4.032395833333334,,1.5711458333333328,296.06191666666666,-24.092,-18.458,,,,,,,119.749890559856,4.101,-2.1968958333333326,1.1219201879694547,0.8385073566551156,4.600994690862733,1.762700228660758,0.8913290006928959,-1.8667248295416836,2.8382944622019752,0.05322085828590915,0.059709555332022914,0.3,0.2,0.0,0.2985477766601145,0.31992010890884576,0.06398402178176915,False,
2005-01-15,64.1593125,0.14097740331201028,2.9307916666666682,,,0.0052875000000000005,-19.56481674343556,0.13568990331201028,2.568312499999998,20.0,1.6657708333333334,,-18.7663125,6.100770833333333,,2.106583333333333,291.56758333333335,-23.338,-15.911,,,,,,,120.73926388945543,5.037375000000001,-3.532458333333334,1.1669229995201074,0.8353886686094181,5.878228744707602,2.4582205420723997,0.8569545723336041,-1.4260253128722915,3.4200082026352026,0.07150759461841054,0.08344385680058351,0.3,0.2,0.0,0.4172192840029175,0.42725014592126015,0.08545002918425204,False,
2005-01-16,76.8637083333333,0.14968829379549956,1.8545625,,,0.003760416666666668,-18.94578968457174,0.14592787712883287,-1.5388333333333335,20.0,1.7394166666666664,,-18.308312500000003,6.788895833333332,,1.1582499999999996,261.1595625,-24.806,-13.059,,,,,,,121.76615069193056,3.0128125,-8.327729166666666,1.1669229995201074,0.831939863129514,3.515720199491673,1.3515885641941638,0.8569545723336041,-0.3617807975863769,2.164131635297509,0.039333299368074656,0.04589893167961602,0.4,0.3,0.0,0.15299643893205342,0.4453746397684278,0.13361239193052832,False,
2005-01-17,75.5027083333333,0.1331015765429133,3.5590625,,,0.00359375,-20.385846702839977,0.12950782654291326,12.15191666666667,20.0,1.7821249999999995,,-19.703145833333334,9.0910625,,1.7943958333333336,163.81229166666662,-25.281,-14.300999999999998,,,,,,,122.83032642180436,5.353458333333334,3.060854166666669,1.1669229995201074,0.8196277410745094,6.247073656139247,2.0939217681597158,0.8569545723336041,1.749007970269736,4.153151887979532,0.060857560729506564,0.07101608730995289,0.3,0.2,0.0,0.3550804365497644,0.4272050352065103,0.08544100704130207,False,
2005-01-18,76.84872916666664,0.4037973238564419,-20.37283333333333,,,0.009295833333333337,-7.866781479074031,0.39450149052310857,0.1206666666666664,20.0,6.8337916666666665,,-7.3420000000000005,9.471520833333333,,12.038145833333333,185.56381249999995,-21.836,1.726,,,,,,,123.93155291088483,-8.3346875,-9.350854166666664,1.1669229995201074,0.8040713178151614,-9.725938537562746,14.047589244493814,0.8569545723336041,0.8913290006928959,-23.77352778205656,0.4130093979550204,0.481950165491666,0.8,0.5,0.0,0.963900330983332,0.4736903730247355,0.2368451865123677,False,
2005-01-19,82.84679166666666,0.5241228896426907,-9.535562499999996,,,0.008974999999999999,-2.8040059780624005,0.5151478896426908,11.436604166666667,20.0,5.135812499999999,,-2.4058958333333336,4.504895833333333,,6.888395833333332,282.05641666666673,-5.47,2.719,,,,,,,125.06957801337352,-2.6471666666666627,6.9317083333333365,1.1669229995201074,0.7891119629331643,-3.0890396668963067,8.038227527715144,0.8569545723336041,-0.3818923906444412,-11.127267194611447,0.23742852059618064,0.2770608014257167,0.8,0.5,0.0,0.5541216028514334,0.4653097300665574,0.2326548650332787,False,
2005-01-20,92.4710625,0.4557864422855613,2.487833333333333,,,0.003420833333333333,-4.241646281446907,0.4523656089522279,8.526333333333335,20.0,3.574583333333333,,-3.9754166666666655,2.492270833333334,,2.4756666666666667,82.64800000000002,-4.994,-2.492,,,,,,,126.24413526403588,4.9635,6.034062500000001,1.1669229995201074,0.7800032808034696,5.792022308118052,2.8889123724786123,0.8569545723336041,0.8225801439743123,2.9031099356394403,0.0852050654818458,0.09942775058638263,0.5,0.4,0.0,0.24856937646595664,0.5580196556146964,0.22320786224587852,False,
2005-01-21,91.79235416666666,0.4595679794266288,11.804072916666668,,,0.00380625,-4.152878405617772,0.4557617294266288,6.0860625,20.0,5.313406249999999,,-3.8772708333333337,2.5090833333333333,,7.767135416666666,,-5.034,-0.106,,,,,,,127.45494355122128,19.57120833333333,3.5769791666666664,1.1669229995201074,0.7696243863098222,22.83809313256625,9.063648958095524,0.8569545723336041,5.471434811730104,13.77444417447073,0.2673463208987593,0.3119725706938454,0.8,0.5,0.0,0.6239451413876907,0.5184357109666563,0.2592178554833281,False,
2005-01-22,79.6609375,0.24029779062044246,8.828562500000002,,,0.004904166666666667,-13.137640239158676,0.2353936239537757,2.248354166666664,20.0,9.291000000000002,,-12.625687499999998,3.888791666666666,,10.009708333333332,328.2667708333332,-17.264,-1.287,,,,,,,128.7017068064492,18.838270833333333,-1.6404375000000022,1.2591022903411115,0.765994813178433,23.71930995231616,12.603246688146507,0.7942166475839573,-11.483687024548821,11.116063264169652,0.3417242135571359,0.43026573995480494,2.0,1.2,0.3,0.3585547832956708,0.3408774735183641,0.4090529682220369,False,
2005-01-23,79.44675000000002,0.29073128508220364,-5.9665,,,0.006541666666666665,-10.833694211164136,0.28418961841553697,2.594083333333334,20.0,3.817020833333335,,-10.339770833333336,7.4405208333333315,,6.3533125,197.92933333333332,-16.893,-5.289,,,,,,,129.98411371220067,0.3868125000000005,-4.846437499999997,1.4758228059553409,0.7606851869503001,0.5708667091285999,9.37636348086114,0.6775881196338286,-0.07981378074100835,-8.805496771732539,0.21736103129261286,0.32078636710761044,0.6,0.4,0.0,0.8019659177690258,0.383635693663325,0.15345427746533002,False,
2005-01-24,82.70354166666667,0.5228244622846853,-7.338249999999999,,,0.009387500000000005,-2.9572549426266317,0.5134369622846854,12.540937500000005,20.0,2.1328125000000004,,-2.553666666666666,6.625854166666667,,0.9200625,240.77225,-7.66,3.662,,,,,,,131.30183742946724,-6.4181874999999975,5.91508333333334,1.4758228059553409,0.7571543515558314,-9.47210748539749,1.3578492204042856,0.6775881196338286,-1.0850544511911624,-10.829956705801775,0.03170820658093754,0.04679569440809083,0.8,0.6,0.0,0.07799282401348473,0.534531723800768,0.3207190342804608,False,
2005-01-25,86.79735416666666,0.6517754653416624,-26.36804166666667,,,0.010339583333333334,-0.14033951025538371,0.6414358820083289,26.363249999999994,20.0,3.590812499999999,,0.2150416666666661,3.0371875000000004,,-2.735666666666668,252.92833333333328,-6.962999999999999,6.546,,,,,,,132.65453534652184,-29.10370833333333,23.326062499999992,1.4758228059553409,0.7514053154164693,-42.951916496205826,-4.037359256158495,0.6775881196338286,-1.2476905750095346,-38.914557240047344,-0.09452602644058758,-0.1395036655773567,0.8,0.5,0.0,-0.2790073311547134,0.6171894762304582,0.3085947381152291,False,
2005-01-26,85.4548125,0.5264690979582962,-4.419354166666665,,,0.007785416666666665,-2.5171783668777103,0.5186836812916296,2.2585624999999987,20.0,4.687145833333334,,-2.1579166666666665,0.6207083333333334,,8.331708333333333,276.1748333333333,-3.953,1.723,,,,,,,134.0418488502833,3.912354166666669,1.6378541666666653,1.7826595976343609,0.7427561417492129,6.97439570455312,14.852599825106854,0.5609595916836999,2.38870727705204,-7.878204120553732,0.2872435584444783,0.5120574863196958,0.90000004,0.6,0.0,0.8534291438661598,0.6541685985146878,0.3925011591088127,False,
2005-01-27,80.66437499999998,0.3994452518143854,-1.0419999999999996,,,0.007779166666666669,-6.246321284909212,0.3916660851477188,12.581791666666662,20.0,4.149708333333332,,-5.8114374999999985,0.4816875000000001,,10.65210416666667,108.97602083333332,-9.993,-3.112,,,,,,,135.46340312154945,9.61010416666667,12.100104166666664,1.7826595976343609,0.7461332266332472,17.1315444269743,18.98907572770931,0.5609595916836999,0.7942166475839573,-1.857531300735004,0.36598170204777697,0.6524207937140287,0.8,0.5,0.0,1.3048415874280574,0.6452428944307325,0.32262144721536623,False,
