date,lw_out,es,rh,H,LE,t_avg,Rn,sw_out,G,g_2,ws,vpd,g_3,sw_in,t_dew,vp,wd,g_1,theta_1,lw_in,t_min,t_max,G_subday_gaps,LE_subday_gaps,H_subday_gaps,ppt,Rn_subday_gaps,ASCE_ETo,rso,flux,energy,H_corr,ebr,flux_corr,ebr_5day_clim,ebc_cf,LE_corr,ebr_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2008-10-05,398.79033333333336,,70.3731951097917,,,,124.49426625,23.564041166666673,-2.0267083332916664,,0.5838282833333334,0.8149097492041665,,206.4159185000001,,,187.234728125,-2.0267083332916664,10.514583333333333,340.4326875000001,,,0,48,48,0.0,0,,231.79321524177638,,126.52097458329169,,,,1.2002465114599916,0.8331621799788363,,1.2002465114599916,,,4.3,3.4,0.0,,,,False,
2008-10-06,405.1159583333333,,73.44590709999999,,,,117.60717854166664,22.00330377083334,-1.051756944375,,1.3165672083333333,0.7414416950562499,,193.3913434375,,,266.38631875000004,-1.051756944375,10.112499999999994,351.33497916666647,,,0,48,48,0.0,0,,229.80425845306561,,118.65893548604164,,,,1.202085256229062,0.8318877507382438,,1.202085256229062,,,4.6,3.6000001000000004,0.0,,,,False,
2008-10-07,386.15858333333335,,70.00723837270833,,,,80.81852708333331,22.041803125,-2.3334513888541664,,1.639725833333334,0.5823170903395835,,169.07256166666667,,,239.7511166666667,-2.3334513888541664,9.799999999999997,319.94620833333323,,,0,48,48,0.0,0,,227.81946450618858,,83.15197847218747,,,,1.2088763377177878,0.8272144708265851,,1.2088763377177878,,,3.8,2.8,0.0,,,,False,
2008-10-08,390.3342916666666,,72.70331656770834,,,,93.69319491666666,20.220490625,-2.7937569444791683,,1.20964925,0.6313532881833334,,168.98257050000004,,,125.74309229166664,-2.7937569444791683,9.539583333333324,335.2653125000001,,,0,48,32,0.0,0,,225.83961728917,,96.48695186114584,,,,1.2151915890487113,0.8229155048569997,,1.2151915890487113,,,4.2000003,3.2,0.0,,,,False,
2008-10-09,421.3152916666668,,78.98497877854166,14.760192913333334,,,79.6617475,12.982974784583336,1.4625069444583332,,1.0333158958333333,0.6192374375999999,,114.975681725625,,,135.01834375,1.4625069444583332,9.316666666666666,398.984375,,,0,26,0,0.2,0,,223.86550232904327,,78.19924055554169,12.08271458945578,,,1.221595760129442,0.8186014004289263,,1.221595760129442,,,2.6000001,2.0,0.3,,,,False,
2008-10-10,416.1789583333335,,92.012681525,-20.113121452708324,,,38.608347916666666,6.9457783000000015,1.2170833333124995,,,0.18902454148125,,54.85325725208333,,,263.6673875000001,1.2170833333124995,9.300000000000008,406.87977083333334,,,0,35,9,1.4,0,,221.8979061443136,,37.39126458335417,-16.368818663157448,,,1.2287460608246867,0.8138378074057375,,1.2287460608246867,,,4.1,2.9,0.0,,,,False,
2008-10-11,415.74910416666654,,77.57652346875003,-17.998708619166667,,,38.797677916666665,8.821770166666667,0.5521180555624996,,2.8165745833333333,0.5325475887583334,,71.63313843749998,,,339.2680833333334,0.5521180555624996,9.249999999999996,391.7354583333334,,,0,43,0,0.0,0,,219.9376155971889,,38.245559861104155,-14.499242605884259,,,1.2413550906350246,0.8055712725103036,,1.2413550906350246,,,5.9,4.1,0.0,,,,False,
2008-10-12,408.03393749999987,,76.96484506479167,37.339450662708344,,,86.7747208333333,19.354992125000006,-0.3418263888541666,,2.336834375,0.5539882525437501,,164.4132299583334,,,298.8264114375001,-0.3418263888541666,9.1,349.7504791666667,,,0,31,0,0.0,0,,217.98541724686746,,87.11654722218746,29.638095106464323,,,1.2598465093178095,0.7937474863834697,,1.2598465093178095,,,5.8,4.1,0.6,,,,False,
2008-10-13,402.4326875,,71.16702717854166,52.17219256270834,,,113.06979354166668,22.729483854166666,-1.581604166666667,,1.3971607708333336,0.7718900311458335,,192.8005515208334,,,296.1813333333334,-1.581604166666667,8.908333333333337,345.43152083333337,,,0,29,0,0.0,0,,216.04209670516624,,114.65139770833336,40.909411450259626,,,1.2753102700131178,0.7841229099407425,,1.2753102700131178,,,4.6,3.4,0.0,,,,False,
2008-10-14,402.45066666666685,,67.94450186770834,47.26026583708335,,,100.23455583333329,22.995353375,-1.8669930556041667,,1.1560548958333332,0.9542847875437498,,193.78466845833336,,,217.00599791666667,-1.8669930556041667,8.716666666666674,331.89591666666666,,,0,29,0,0.0,0,,214.10843799576298,,102.10154888893746,36.885468079068644,,,1.2812706005458574,0.7804752560263006,,1.2812706005458574,,,4.5,3.4,0.0,,,,False,
2008-10-15,411.0507916666667,,66.34625284937498,25.218882228958336,,,93.977743125,17.49243595833333,-0.9512430556458332,,1.0099159375,1.0539450893770832,,155.48037172916662,,,147.49857708333334,-0.9512430556458332,8.560416666666665,367.04066666666677,,,0,28,0,0.0,0,,212.18522291831158,,94.92898618064585,19.612027890731444,,,1.285888556219965,0.7776723691667566,,1.285888556219965,,,3.2,2.4,0.0,,,,False,
2008-10-16,420.2083749999998,,64.10579121375001,41.28791503041667,,,109.167735625,21.77695620624999,-0.1229097222500004,,1.48392925,1.18716276030625,,185.08440687500007,,,154.6378125,-0.1229097222500004,8.454166666666659,366.06860416666655,,,0,30,0,0.0,0,,210.27323041867714,,109.29064534725,31.966920757107548,,,1.291582487538675,0.7742440065950926,,1.291582487538675,,,6.5,4.5,0.0,,,,False,
2008-10-17,400.67708333333326,,78.59551679895833,-2.485114776249999,,,21.64820229166666,4.872250815416667,-1.1156180555208337,,2.3300564583333334,0.4497198313479165,,38.987248541666666,,,317.59039541666664,-1.1156180555208337,8.485416666666662,388.21027083333337,,,0,32,0,6.6,0,,208.37323596651112,,22.76382034718749,-1.9154386727289043,,,1.2974128650694328,0.7707646709256916,,1.2974128650694328,,,2.9,2.1000001,8.2,,,,False,
2008-10-18,373.11437500000005,,91.85151868125,-31.030654179374995,,,28.178314125,3.714690955625001,-4.342715277770832,,2.9908668750000005,0.11728524005833335,,35.94926352812499,,,300.1999791666668,-4.342715277770832,9.497916666666656,369.05820833333325,,,0,35,1,19.0,0,,206.48601094137115,,32.52102940277083,-23.837297217834948,,,1.3017689839499929,0.7681854555834269,,1.3017689839499929,,,2.1000001,1.4,12.6,,,,False,
2008-10-19,362.82285416666673,,69.316687936875,5.5000617197916695,,,49.49571979166666,19.400664854166667,-4.536673611145833,,2.961985208333333,0.4267493995666667,,137.95500534375006,,,289.5841250000001,-4.536673611145833,9.297916666666667,293.7642083333334,,,0,34,0,0.0,0,,204.61232202855643,,54.0323934028125,4.196171072963958,,,1.3107334339223475,0.7629316336331766,,1.3107334339223475,,,3.6000001000000004,2.5,0.0,,,,False,
2008-10-20,349.3811666666666,,63.35429646791668,46.53765284145836,,,91.3346125,25.005532083333332,-5.8929166666666655,,1.4005682708333331,0.5623482668749998,,193.59237604166665,,,219.6328000000001,-5.8929166666666655,9.11875,272.1290000000001,,,0,31,0,0.0,0,,202.75293062580545,,97.22752916666668,35.27327245390034,,,1.3193460545028752,0.7579512566752598,,1.3193460545028752,,,4.1,2.8,0.0,,,,False,
2008-10-21,369.2912708333333,,63.63409709291667,19.084517408125006,,,85.77864583333336,23.29754427083334,-3.950034722270834,,2.05005625,0.7074239008229166,,181.62812895833335,,,193.0321875,-3.950034722270834,8.952083333333324,296.73929166666665,,,0,31,0,0.0,0,,200.9085922619657,,89.72868055560419,14.35553202633571,,,1.3294190262759895,0.7522082806361147,,1.3294190262759895,,,5.4,3.6000001000000004,0.0,,,,False,
2008-10-22,,,,,,,,,,,,,,,,,,,,,,,1,46,32,0.0,31,,199.0800560287096,,,,,,1.334667789837188,0.7492501187295355,,1.334667789837188,,,3.7,2.6000001,0.0,,,,False,
2008-10-23,,,,,,,,,-3.858708333354168,,,,,,,,,-3.858708333354168,8.683333333333339,,,,0,48,48,0.0,48,,197.26806402633358,,,,,,1.3352414697639092,0.7489282071031056,,1.3352414697639092,,,2.5,1.9,0.0,,,,False,
2008-10-24,,,,,,,,,-1.5039652778125,,,,,,,,,-1.5039652778125,8.600000000000009,,,,0,48,48,5.2,48,,195.4733508246314,,,,,,1.3389372033532303,0.7468610159577334,,1.3389372033532303,,,3.8,2.5,7.0,,,,False,
2008-10-25,,,,,,,,,2.4829236111250004,,,,,,,,,2.4829236111250004,8.737500000000002,,,,0,48,48,0.2,48,,193.69664293978764,,,,,,1.3440023989261825,0.7440462909879997,,1.3440023989261825,,,4.6,3.1000001,0.3,,,,False,
2008-10-26,,,,,,,,,,,,,,,,,,-1.4259444444583331,8.872916666666667,,,,0,48,48,0.0,48,,191.93865832819236,,,,,,1.3522618580348646,0.7395017422536941,,1.3522618580348646,,,3.8,2.7,0.0,,,,False,
2008-10-27,,,,,,,,,,,,,,,,,,-4.135937499999998,8.829166666666673,,,,0,48,48,6.800000000000002,48,,190.20010589801998,,,,,,1.3586160533478453,0.7360431208919117,,1.3586160533478453,,,3.4,2.4,6.4,,,,False,
2008-10-28,,,,,,,,,-5.905888888916667,,,,,,,,,-5.905888888916667,8.712500000000004,,,,0,48,48,0.0,48,,188.48168503936856,,,,,,1.361235871087937,0.7346265413948962,,1.361235871087937,,,4.8,3.1000001,0.0,,,,False,
2008-10-29,,,,,,,,,-5.6433750000624965,,,,,,,,,-5.6433750000624965,8.560416666666663,,,,0,48,48,0.0,48,,186.78408517369166,,,,,,1.3680539158893743,0.730965343094609,,1.3680539158893743,,,4.0,2.6000001,0.0,,,,False,
2008-10-30,,,,,,,,,,,,,,,,,,-6.07854166675,8.483333333333329,,,,0,48,48,0.0,48,,185.1079853232003,,,,,,1.3626263492595845,0.7338768992272708,,1.3626263492595845,,,3.3,2.2,0.0,,,,False,
2008-10-31,,,,,,,,,,,,,,,,,,-4.8422291666875,8.445833333333326,,,,0,48,48,0.0,48,,183.45405370084987,,,,,,1.3566566183145676,0.7371061965866813,,1.3566566183145676,,,3.9,2.6000001,0.0,,,,False,
2008-11-01,,,,,,,,,-2.6559236110624997,,,,,,,,,-2.6559236110624997,8.35833333333334,,,,0,48,48,0.0,48,,181.82294732145945,,,,,,1.3486303653044978,0.7414930181956989,,1.3486303653044978,,,4.9,3.2,0.0,,,,False,
2008-11-02,,,,,,,,,-1.4855347222916662,,,,,,,,,-1.4855347222916662,8.331250000000008,,,,0,48,48,0.0,48,,180.2153116344496,,,,,,1.345179948361482,0.7433949645310026,,1.345179948361482,,,4.6,3.1000001,0.0,,,,False,
2008-11-03,,,,,,,,,,,,,,,,,,1.5566180555208338,8.304166666666674,,,,0,48,48,11.4,23,,178.6317801786106,,,,,,1.3342869746266626,0.7494639601647936,,1.3342869746266626,,,4.5,2.9,11.2,,,,False,
2008-11-04,393.7911666666666,,89.79414246625002,,,,28.275549791666673,4.960140210416667,1.1464930555625,,2.9253902083333334,0.1908567246520834,,41.81626516250001,,,317.1650957916665,1.1464930555625,9.710416666666667,385.210625,,,0,48,48,14.6,0,,177.0729742592474,,27.129056736104175,,,,1.3178538054084803,0.7588095097468274,,1.3178538054084803,,,5.7000003,3.7,15.1,,,,False,
2008-11-05,392.7481666666668,,83.77548970687505,,,,17.834534583333333,3.11378801875,0.2838611111666666,,3.872011666666667,0.2941170124104166,,29.73367645625,,,287.56537500000013,0.2838611111666666,10.724999999999996,383.96285416666666,,,0,48,48,9.599999999999996,0,,175.53950264797265,,17.550673472166668,,,,1.3007242316729628,0.7688024683862634,,1.3007242316729628,,,3.6000001000000004,2.3,8.900001,,,,False,
2008-11-06,398.27087500000016,,69.76838149749999,,,,60.270961041666666,13.037698020770831,0.1704097222291668,,3.0198700000000005,0.5948056689166666,,104.92874986250004,,,245.3395833333333,0.1704097222291668,10.589583333333339,366.6507916666668,,,0,48,48,0.0,0,,174.03196130534644,,60.10055131943751,,,,1.2847651827531743,0.7783523506272643,,1.2847651827531743,,,3.8,2.5,0.0,,,,False,
2008-11-07,392.63945833333327,,81.84403115645831,,,,63.80553187500001,15.405719062499998,-0.17700000010416672,,1.2960281666666666,0.4182350628208333,,126.8088804375,,,204.54426875000007,-0.17700000010416672,10.554166666666664,345.04189583333346,,,0,48,48,0.0,0,,172.55093312648637,,63.98253187510417,,,,1.274456229316755,0.7846483676698001,,1.274456229316755,,,3.2,2.2,0.0,,,,False,
2008-11-08,384.7923333333334,,73.30480520354169,,,,38.59889416666668,15.070169729166668,-1.6865208333541677,,2.1998441666666664,0.5218071354145833,,98.43106035416668,,,148.74829166666663,-1.6865208333541677,10.460416666666658,340.03035416666665,,,0,48,48,0.0,0,,171.09698770969513,,40.28541500002084,,,,1.271308842447229,0.7865909263047616,,1.271308842447229,,,4.3,2.8,0.6,,,,False,
2008-11-09,358.5027499999998,,61.90981479062498,,,,57.03722916666667,20.452432375,-5.1640208333125,,1.286645354166667,0.61395813163125,,152.97484308958337,,,188.2018145833333,-5.1640208333125,10.30625,283.0176875,,,0,48,48,0.0,0,,169.67068114807552,,62.20124999997917,,,,1.2643362349266998,0.7909288465959178,,1.2643362349266998,,,3.8,2.5,0.0,,,,False,
2008-11-10,343.74410416666666,,63.06671041312499,,,,56.24297916666668,21.98501339583333,-6.218618055479169,,1.4185039166666673,0.4787747802916666,,156.22567054166666,,,253.84743750000004,-6.218618055479169,10.1125,265.74635416666666,,,0,48,48,0.0,0,,168.27255584402604,,62.461597222145855,,,,1.2675371508859343,0.788931511238987,,1.2675371508859343,,,3.3,2.2,0.0,,,,False,
2008-11-11,341.04745833333334,,67.86982497666666,,,,58.78217933333334,21.213422083333327,-5.927708333291665,,1.7907149583333333,0.3699158985895834,,151.66004287500004,,,250.9183475,-5.927708333291665,9.954166666666657,269.383,,,0,48,48,0.0,0,,166.90314034643066,,64.70988766662501,,,,1.2697273112030685,0.7875706785045826,,1.2697273112030685,,,3.1000001,2.1000001,0.0,,,,False,
2008-11-12,357.64227083333327,,72.90532522062502,,,,62.96892562499998,17.916065937499994,-3.779388888875,,1.5953587500000006,0.36700754177916656,,134.64450592916666,,,259.35994229166675,-3.779388888875,9.802083333333332,303.88266666666664,,,0,48,48,0.0,0,,165.56294921028052,,66.74831451387497,,,,1.2703303693690975,0.7871967986537582,,1.2703303693690975,,,3.1000001,2.1000001,0.0,,,,False,
2008-11-13,391.3630833333335,,91.84856413854168,,,,10.47098694375,2.7280301424999984,1.5409375000833332,,1.9124691458333332,0.14129130133333334,,21.283824712083334,,,124.84947604166666,1.5409375000833332,10.34583333333334,383.2782291666668,,,0,48,48,7.600000000000001,0,,164.25248287838318,,8.930049443666666,,,,1.2704054692478302,0.7871502636021166,,1.2704054692478302,,,2.2,1.6,26.0,,,,False,
2008-11-14,398.4750416666666,,95.783916186875,,,,16.40394363333333,2.0260101162500006,2.20996527775,,1.0581074791666665,0.08073360252291667,,18.13166891875,,,162.27586041666666,2.20996527775,11.683333333333325,398.77341666666666,,,0,48,48,16.4,0,,162.97222758474044,,14.193978355583331,,,,1.280568357068819,0.7809032563392153,,1.280568357068819,,,2.5,1.8000001,20.1,,,,False,
2008-11-15,415.41485416666666,,85.807325715625,,,,49.18158566666667,8.275821179166664,4.152694444437501,,3.093198708333334,0.3476862070249999,,70.94171401687505,,,143.14047916666667,4.152694444437501,14.070833333333338,401.93060416666674,,,0,48,48,14.4,0,,161.72265527910045,,45.02889122222918,,,,1.3010483060717637,0.7686109695798196,,1.3010483060717637,,,4.9,3.1000001,13.2,,,,False,
2008-11-16,349.2263333333333,,57.73830316437499,,,,50.78940666666668,21.88765497708333,-6.343270833354168,,2.718688541666667,0.5007923543479167,,151.46080633541666,,,222.75541666666663,-6.343270833354168,15.3125,270.44258333333335,,,0,48,48,0.0,0,,160.50422357210775,,57.13267750002085,,,,1.3221835672549498,0.7563246320449657,,1.3221835672549498,,,4.2000003,2.7,0.0,,,,False,
2008-11-17,327.54968749999995,,66.15706062187499,,,,44.207801249999974,18.309028125,-8.112666666625,,1.2505005833333331,0.3450082708270833,,130.23499346666668,,,226.31170833333337,-8.112666666625,14.572916666666654,259.83164583333337,,,0,42,42,0.0,0,,159.31737570040778,,52.32046791662496,,,,1.3367875469686956,0.7480620254636601,,1.3367875469686956,,,2.4,1.6,0.0,,,,False,
2008-11-18,318.46652083333333,,60.48008615958334,,,,14.428857083333325,16.948061250000006,-7.7207986110624995,,2.597599375,0.2936308298354167,,110.586796875,,,268.01539583333334,-7.7207986110624995,14.175000000000004,239.25670833333336,,,0,48,48,0.0,0,,158.16254051098437,,22.149655694395822,,,,1.3440802461478658,0.7440031968820315,,1.3440802461478658,,,3.2,2.0,0.0,,,,False,
2008-11-19,310.549125,,48.55403477312499,,,,50.89603604166667,22.30387610416666,-8.010451388875001,,2.371627500000001,0.3387079004083334,,150.8647954958334,,,233.0450208333333,-8.010451388875001,13.952083333333324,232.8841875,,,0,48,48,0.0,0,,157.0401324639412,,58.90648743054168,,,,1.3496602792260428,0.7409271913769634,,1.3496602792260428,,,2.6000001,1.7,0.0,,,,False,
2008-11-20,332.00602083333337,,48.43881659125,,,,49.39067791666667,20.5100891875,-5.705819444479167,,1.9754245208333323,0.5170010880625001,,141.43044583333338,,,210.9948125,-5.705819444479167,13.770833333333346,260.47635416666657,,,0,48,48,0.0,0,,155.95055165287104,,55.096497361145836,,,,1.353792441493343,0.7386656693820204,,1.353792441493343,,,3.3,2.1000001,0.0,,,,False,
2008-11-21,321.75329166666666,,56.85471658583335,,,,7.135943666666663,10.315192041666666,-5.7389930556041655,,2.696748541666667,0.3236093637250001,,67.24707683541668,,,262.47639583333336,-5.7389930556041655,13.758333333333326,271.957375,,,0,48,48,7.2,0,,154.89418384188744,,12.874936722270828,,,,1.355601350792485,0.7376799967154059,,1.355601350792485,,,3.1000001,1.9,2.4,,,,False,
2008-11-22,308.94812499999995,,40.238948063125,,,,43.713635416666676,21.354127104166672,-7.129833333416668,,1.9736788333333328,0.3881008589104168,,145.44683747916662,,,225.5576875,-7.129833333416668,13.941666666666661,228.56910416666668,,,0,48,48,0.0,0,,153.87140051833757,,50.84346875008335,,,,1.3630608623605172,0.7336429558018586,,1.3630608623605172,,,2.7,1.7,0.0,,,,False,
2008-11-23,317.492875,,50.878592605416664,,,,47.871798541666664,19.4014775,-6.243076388854168,,0.8392364125000001,0.43620275075416665,,138.52386233333334,,,152.64727291666668,-6.243076388854168,13.89999999999999,246.24231249999997,,,0,48,48,0.0,0,,152.88255896015357,,54.11487493052083,,,,1.371020710867746,0.7293835841233064,,1.371020710867746,,,1.5,1.0,0.0,,,,False,
2008-11-24,337.12599999999986,,65.47772781666667,,,,42.93196354166667,16.773253281250007,-4.712145833375,,1.392960854166667,0.41872250250625015,,114.52400597916667,,,114.08331249999998,-4.712145833375,13.849999999999993,282.30720833333345,,,0,48,48,0.0,0,,151.92800231674642,,47.64410937504167,,,,1.3745586669692078,0.7275062345683071,,1.3745586669692078,,,2.4,1.6,0.0,,,,False,
2008-11-25,349.0580416666667,,61.21808818625001,,,,54.28504750000002,18.252897681250005,-1.6901944443958332,,2.377977833333333,0.43291559996875,,127.5875298125,,,205.66987499999996,-1.6901944443958332,13.879166666666654,294.00845833333324,,,0,41,24,0.8,0,,151.00805970229803,,55.975241944395854,,,,1.3755664074397491,0.7269732632256075,,1.3755664074397491,,,3.1000001,2.0,5.0,,,,False,
2008-11-26,320.84341666666666,,56.05882402812501,27.00548633,,,37.13526041666667,20.80335875,-5.592513888895834,,1.5892398125,0.3901583742333333,,137.56424420833335,,,198.58005208333333,-5.592513888895834,13.854166666666654,241.217875,,,0,33,0,0.0,0,,150.123046300264,,42.727774305562505,19.66070479442755,,,1.3735767162148829,0.7280263185850041,,1.3735767162148829,,,2.7,1.7,0.0,,,,False,
2008-11-27,329.18204166666663,,63.14622860062502,25.940704208125,,,40.854004937499994,19.471730833333336,-5.307368055499999,,1.4537351666666671,0.4597534713145834,,132.04659418749995,,,135.21639583333334,-5.307368055499999,13.752083333333347,257.46120833333333,,,0,33,0,0.0,0,,149.27326347785612,,46.16137299299999,18.89839298286163,,,1.3726407441971298,0.7285227429154518,,1.3726407441971298,,,2.6000001,1.7,0.0,,,,False,
2008-11-28,347.3995000000001,,68.70732181145833,2.6098848093750027,,,28.93273895833333,12.9514466875,-2.9055625000000003,,1.4860048958333334,0.4508853737458334,,92.63161466666668,,,164.84391666666662,-2.9055625000000003,13.654166666666674,296.6520000000001,,,0,33,0,0.0,0,,148.4589989092459,,31.83830145833333,1.9131076007514407,,,1.3642122420871037,0.733023769432023,,1.3642122420871037,,,3.0,1.9,0.0,,,,False,
2008-11-29,347.77831249999986,,74.24526196270833,-27.128158367291668,,,6.965568583333334,4.050963979166667,-2.565930555520833,,2.100827354166667,0.27566878726041666,,26.22830523958333,,,311.54153875,-2.565930555520833,13.543749999999998,332.5665625,,,0,37,1,1.4,0,,147.68052670619966,,9.531499138854167,-20.07554399717125,,,1.3513037739407798,0.7400260543073304,,1.3513037739407798,,,1.6,1.1,3.3,,,,False,
2008-11-30,376.7669583333334,,94.79722772208338,,,,11.441593939583335,1.8927931533333329,0.555402777875,,1.4987248541666665,0.07920936701666663,,13.364489989583333,,,113.80304291666664,0.555402777875,14.595833333333333,376.73689583333334,,,0,25,3,12.6,0,,146.93810755483318,,10.886191161708336,,,,1.3376726313826568,0.7475670627770648,,1.3376726313826568,,,2.4,1.6,18.5,,,,False,
2008-12-01,359.0435,,56.51818842875002,-12.154200709791665,,,35.60157437500001,19.865457374999988,-1.0125277777500001,,3.192649583333332,0.5719041292583334,,131.45261363749998,,,161.51510416666662,-1.0125277777500001,16.079166666666673,283.0578958333333,,,0,32,0,0.0,0,,146.23198885716485,,36.61410215275001,-9.163369973887095,,,1.3263898264969718,0.753926168629493,,1.3263898264969718,,,4.4,2.8,0.0,,,,False,
2008-12-02,323.61549999999994,,69.73754913270832,-0.37072226375,,,-8.5118936875,8.991950020833334,-5.667645833312501,,1.4448342500000002,0.2504985351312499,,53.98103531250001,,,173.8754625,-5.667645833312501,15.854166666666679,270.1145416666667,,,0,37,0,0.0,0,,145.5624048761293,,-2.8442478541875,-0.2813708702772952,,,1.3175573696902159,0.7589802334262833,,1.3175573696902159,,,2.1000001,1.4,0.0,,,,False,
2008-12-03,318.8023958333334,,69.82954035416667,25.920659460833324,,,36.74223124999999,19.259391041666664,-6.724590277833332,,1.126825,0.29114728317291666,,131.967946625,,,146.24366666666666,-6.724590277833332,15.585416666666667,242.83599999999996,,,0,33,0,0.0,0,,144.92957688272318,,43.46682152783332,19.654847721343454,,,1.3187921793301784,0.7582695861207679,,1.3187921793301784,,,1.8000001,1.2,0.0,,,,False,
2008-12-04,339.64802083333336,,63.57516134916668,,,,38.35388062499999,17.920499527083326,-4.3168055555625005,,2.0387165625,0.4755145248541668,,115.66496979166668,,,146.29397916666667,-4.3168055555625005,15.325000000000012,280.2573333333333,,,0,48,43,0.0,0,,144.33371330395133,,42.67068618056249,,,,1.3245071638629091,0.7549978039254331,,1.3245071638629091,,,3.1000001,2.0,0.0,,,,False,
2008-12-05,339.1271458333334,,72.86910708958331,,,,7.021064937500005,4.316820458333334,-2.809111111083333,,1.5643422083333336,0.26295902908333324,,30.172853542291666,,,275.93957916666665,-2.809111111083333,15.129166666666675,320.29229166666664,,,0,48,48,0.2,0,,143.7750098702619,,9.830176048583338,,,,1.3228065268753169,0.7559684501724995,,1.3228065268753169,,,1.7,1.2,0.0,,,,False,
2008-12-06,330.06072916666665,,74.00775497812502,,,,44.83815250000002,15.8817695875,,,1.2545847916666668,0.27549613302083337,,113.35817229166672,,,187.06786020833331,,,277.42250000000007,,,9,48,48,1.8000000000000005,0,,143.25364976117606,,,,,,1.321105889887725,0.7569415954121479,,1.321105889887725,,,1.8000001,1.2,1.4,,,,False,
2008-12-07,321.90849999999995,,56.754360217291634,,,,51.06898916666668,21.298805375,-4.8165277778333335,,2.5362355833333328,0.3281268506604167,,132.33717683333336,,,239.9999375,-4.8165277778333335,14.862499999999983,261.93912499999993,,,0,48,48,0.4,0,,142.76980374784728,,55.885516944500004,,,,1.3306029830249828,0.7515389735010269,,1.3306029830249828,,,2.5,1.6,0.0,,,,False,
2008-12-08,311.62747916666666,,48.770931468125006,,,,25.597625000000008,15.995744833333335,-6.742347222229168,,1.0924164583333336,0.3606711636895832,,106.07340562500004,,,154.2265979166667,-6.742347222229168,14.764583333333348,247.1474166666666,,,0,48,48,0.0,0,,142.32363033132148,,32.33997222222918,,,,1.3378265641488605,0.7474810463464004,,1.3378265641488605,,,1.6,1.1,0.0,,,,False,
2008-12-09,357.84329166666674,,70.00393913291667,,,,4.835943729166663,8.690075020833332,-2.5480208333333345,,1.8073000625,0.3996966949187501,,54.65264241666667,,,83.56957916666664,-2.5480208333333345,14.700000000000006,316.7167083333333,,,0,48,48,0.0,0,,141.91527587531226,,7.383964562499997,,,,1.3529038223459793,0.7391508424198014,,1.3529038223459793,,,2.6000001,1.7,0.0,,,,False,
2008-12-10,404.8427916666667,,85.44651043145831,,,,39.90767850208335,8.393081893750002,4.553479166708333,,2.321421708333334,0.3057367651208333,,63.85192248812499,,,127.9048125,4.553479166708333,14.660416666666672,389.29160416666656,,,0,48,48,1.8,0,,141.5448747323524,,35.35419933537501,,,,1.3686354942185963,0.7306547318290443,,1.3686354942185963,,,3.5,2.3,11.900001,,,,False,
2008-12-11,409.9487916666667,,94.1574828629167,,,,18.311160835416665,2.6662207083333334,,,2.7223110416666665,0.12797406316041668,,21.027149733333328,,,119.1415208333333,,,409.89900000000017,,,43,48,48,32.800000000000004,0,,141.2125493622461,,,,,,1.3814595448357596,0.7238720842302255,,1.3814595448357596,,,3.6000001000000004,2.3,41.4,,,,False,
2008-12-12,361.68020833333327,,69.92094582125002,,,,22.164638750000005,8.740171918750004,,,2.7561227083333333,0.3588290888624999,,68.75437934583333,,,226.70668750000007,,,323.83064583333334,,,48,48,48,1.6,0,,140.9184104418029,,,,,,1.3948124045428432,0.7169422904062538,,1.3948124045428432,,,3.4,2.2,2.0,,,,False,
2008-12-13,318.8151458333333,,62.36095208437502,,,,32.540177083333354,18.969970791666668,,,1.7038971041666666,0.2936229171125001,,125.75666077083334,,,215.7902933125,,,244.5687291666666,,,48,48,48,0.0,0,,140.66255696491154,,,,,,1.4161303520434096,0.7061496835775372,,1.4161303520434096,,,2.0,1.3000001,0.0,,,,False,
2008-12-14,346.3811041666667,,73.83125027895834,,,,34.3886375,15.265543458333333,,,1.4740115416666664,0.3310452116208333,,107.8202616041667,,,117.05232375000004,,,288.2149375,,,48,48,48,0.0,0,,140.44507633208093,,,,,,1.4223866206755629,0.7030437333030101,,1.4223866206755629,,,1.9,1.3000001,0.0,,,,False,
2008-12-15,389.19718750000015,,77.49127493104167,,,,26.14975833333333,11.430697229166668,,,1.9230979166666664,0.4340156612416665,,82.20370721249998,,,112.206325,,,344.57393750000006,,,48,48,48,0.0,0,,140.26604442866426,,,,,,1.4230266868333568,0.7027275097878082,,1.4230266868333568,,,3.1000001,2.1000001,0.0,,,,False,
2008-12-16,365.70122916666674,,95.20049881979168,,,,16.592897499999996,3.2328253402083345,,,1.7048300208333331,0.06239095513124999,,26.31331145833333,,,237.06109708333335,,,359.2135833333333,,,48,48,48,3.2000000000000006,0,,140.12552569106464,,,,,,1.4245254143640145,0.7019881778988508,,1.4245254143640145,,,1.6,1.1,1.0,,,,False,
2008-12-17,377.10308333333336,,93.1030391816667,,,,35.13166103958333,5.528278593749999,,,1.315300625,0.11571615329374994,,48.44777130354166,,,199.32683333333333,,,369.31522916666677,,,48,48,48,0.4,0,,140.02357316031376,,,,,,1.426414825410765,0.7010583332320806,,1.426414825410765,,,1.8000001,1.3000001,0.6,,,,False,
